gene,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj
ENSMUSG00000051910,0.05788074294890014,0.8944520360886927,0.985077255576307
ENSMUSG00000051911,,,
ENSMUSG00000051917,,,
ENSMUSG00000051920,-0.07989719292518567,0.9854079482220703,
ENSMUSG00000051934,-0.05923727296042317,0.8024301931083853,0.9690765140746962
ENSMUSG00000051936,,,
ENSMUSG00000051940,0.7171347649571648,0.8766999892434382,
ENSMUSG00000051949,-0.88210708819698,0.6307769674625474,
ENSMUSG00000051950,0.05565561247200504,0.8038004057132714,0.9690765140746962
ENSMUSG00000051951,-3.3517038571527435,0.12716916081410223,
ENSMUSG00000051952,-2.642950320347103,0.5374402327457338,
ENSMUSG00000051956,,,
ENSMUSG00000051965,-1.736198878742931,0.31448001352102806,
ENSMUSG00000051969,,,
ENSMUSG00000051976,,,
ENSMUSG00000051977,-0.2131069466907503,0.522656398832819,0.8935377290693771
ENSMUSG00000051978,0.3217701236622693,0.2478152274412322,0.7440949898973448
ENSMUSG00000051980,-0.7263847876965995,0.8843568514279218,
ENSMUSG00000051984,0.26834183365915004,0.6886871520187166,0.943181327591051
ENSMUSG00000051985,,,
ENSMUSG00000051986,-0.7263847876965988,0.8843568514279219,
ENSMUSG00000051989,0.30544270222289793,0.28869111338706976,0.7824798819618939
ENSMUSG00000051998,0.685818897766763,0.5989904685620993,
ENSMUSG00000052005,1.304533175745952,0.6683573401185774,
ENSMUSG00000052012,,,
ENSMUSG00000052013,-1.2788364097930585,0.3374726724249655,
ENSMUSG00000052014,-3.625648435193627,0.31204999913811327,
ENSMUSG00000052025,,,
ENSMUSG00000052026,1.6777352020640235,0.7276026624231642,
ENSMUSG00000052031,0.13245108590841248,0.6380422200434309,0.9286797641341519
ENSMUSG00000052033,0.3926622198938379,0.14919382628077762,0.6404403215010147
ENSMUSG00000052040,-0.34919246853927516,0.1448565228928339,0.6334353687354307
ENSMUSG00000052056,-0.8181255099061471,0.002249180546260457,0.06405122534175246
ENSMUSG00000052058,,,
ENSMUSG00000052062,-0.0796380354563801,0.744740190089551,0.9574013936130104
ENSMUSG00000052075,,,
ENSMUSG00000052076,1.6777352020640235,0.7276026624231642,
ENSMUSG00000052085,-1.6113480399630669,0.00187706890460886,0.05731392809363114
ENSMUSG00000052087,-3.682906599484545,0.3293898227699863,
ENSMUSG00000052098,,,
ENSMUSG00000052099,-2.3014470537791314,0.43200741124282815,
ENSMUSG00000052102,-0.7025666334576164,0.15387884365202395,0.6439537333562139
ENSMUSG00000052105,-0.34186916150202035,0.15228952749550861,0.643451113736661
ENSMUSG00000052117,-0.3560133983330948,0.4085635607142438,0.8515585667753349
ENSMUSG00000052125,-0.14358310306007047,0.7555981618427359,0.9597550996109103
ENSMUSG00000052126,,,
ENSMUSG00000052131,-0.7263847876965995,0.8843568514279218,
ENSMUSG00000052133,-2.3254838592375724,0.02038402908597497,0.26237029155683556
ENSMUSG00000052135,0.05638036737222913,0.9523766504865979,
ENSMUSG00000052137,0.027408477314298574,0.913595925982875,0.988333936653731
ENSMUSG00000052139,-0.022881001138310427,0.9221634960534096,0.988333936653731
ENSMUSG00000052142,-1.4435162281003993,0.12460955356301552,0.5976431280374569
ENSMUSG00000052143,0.3281457757000716,0.5728037545739845,0.9095525600588109
ENSMUSG00000052144,-0.010846644841466933,0.956335058430382,0.9924065114795745
ENSMUSG00000052146,0.2060622386540868,0.34256238330503364,0.8151969144328451
ENSMUSG00000052151,-1.5561096916850115,0.007040412324794345,0.13917913890787628
ENSMUSG00000052154,,,
ENSMUSG00000052155,0.1950054511028051,0.34912433996091974,0.8190713798761966
ENSMUSG00000052157,-0.8549542168986181,0.33542560222733775,0.8105867723441663
ENSMUSG00000052160,-2.285418204372255,0.12906407844182755,0.6078720159921931
ENSMUSG00000052180,-1.4281523243452028,0.42744023926310015,
ENSMUSG00000052182,,,
ENSMUSG00000052187,0.7397814101287993,0.38010671720782585,0.8396265843988812
ENSMUSG00000052188,0.647335110032802,0.47842379548511205,0.879377607982134
ENSMUSG00000052192,0.3495970993873536,0.7021789802325717,0.9465978538316754
ENSMUSG00000052212,0.18424653959907014,0.949202545182143,
ENSMUSG00000052214,0.0759681919793705,0.7333630677493369,0.952361747585999
ENSMUSG00000052217,,,
ENSMUSG00000052221,-3.301854694761483,0.11763462612376778,
ENSMUSG00000052222,-0.27308390075746763,0.7519119812240389,0.9591519013845905
ENSMUSG00000052229,-0.12134385826480809,0.8098868381037094,0.9690765140746962
ENSMUSG00000052234,2.679142350208973,0.5692569213176275,
ENSMUSG00000052236,,,
ENSMUSG00000052241,0.12254688563745395,0.9708440856731901,
ENSMUSG00000052248,0.17640280472232747,0.8335817098193173,0.9738205865610255
ENSMUSG00000052253,-0.249012892002953,0.33385360004551656,0.8096393165778473
ENSMUSG00000052262,,,
ENSMUSG00000052270,-0.7824704826094252,0.7017022794605537,
ENSMUSG00000052271,-0.18565581151452243,0.8318511724388541,0.9736518069639538
ENSMUSG00000052273,-0.7250987494687294,0.011118317109253114,0.1835376856397663
ENSMUSG00000052276,,,
ENSMUSG00000052277,,,
ENSMUSG00000052281,-0.3238385007982555,0.8718930671103,
ENSMUSG00000052291,0.5692595379890387,0.23535109575113844,0.7301208095991397
ENSMUSG00000052293,0.1255732376315853,0.6145945998567182,0.9207787109089672
ENSMUSG00000052295,,,
ENSMUSG00000052296,-0.1613567337697195,0.4112985028685776,0.8530546731758472
ENSMUSG00000052298,-0.02039029761474916,0.9171698873954306,0.988333936653731
ENSMUSG00000052299,0.12189498296878402,0.5683081109213867,0.9086913263761754
ENSMUSG00000052301,0.9148830956761212,0.8076303265647813,
ENSMUSG00000052302,-0.14821406731961984,0.5974173789164996,0.9165367187248993
ENSMUSG00000052303,,,
ENSMUSG00000052305,1.2185336764551338,4.159056620157391e-11,1.898739317621229e-08
ENSMUSG00000052310,-0.12775651290639595,0.5246269698456267,0.8938467751373353
ENSMUSG00000052316,-3.062562317622334,0.04492485009088435,
ENSMUSG00000052331,-0.21844314106077437,0.36063923878490345,0.826346858541191
ENSMUSG00000052334,,,
ENSMUSG00000052336,-1.4582675381925287,0.4434269205560607,0.8647458414336139
ENSMUSG00000052337,0.2051239138913294,0.29676517893439613,0.7882622725550169
ENSMUSG00000052353,-0.6339807174976594,0.08766166467456635,0.5275054529112798
ENSMUSG00000052363,4.676971402677114,0.15876447850918174,
ENSMUSG00000052364,0.3050742381183709,0.7200825666888926,0.948084909909222
ENSMUSG00000052368,-3.116254596325722,0.4253797279561894,
ENSMUSG00000052369,0.15315699944556513,0.6172274468397478,0.9209736002025557
ENSMUSG00000052371,,,
ENSMUSG00000052372,-0.7263847876965988,0.8843568514279219,
ENSMUSG00000052373,-0.6637703949415571,0.4292234395972515,0.8604653720421094
ENSMUSG00000052374,-3.02238375072209,0.4467721351807432,
ENSMUSG00000052376,,,
ENSMUSG00000052382,,,
ENSMUSG00000052384,0.298942241284622,0.26875293331244066,0.764929577581526
ENSMUSG00000052387,-0.43097965141589656,0.4434943825669925,0.8647458414336139
ENSMUSG00000052388,-1.4699166203800311,0.6391799207126979,
ENSMUSG00000052389,2.3016038739942513,0.4965682967763183,
ENSMUSG00000052392,1.6789138722835242,0.7274093261038294,
ENSMUSG00000052395,0.023992806494527487,0.9224263811149893,0.988333936653731
ENSMUSG00000052396,-5.102398680643481,0.07245697191821558,
ENSMUSG00000052397,0.18755104004560233,0.4008137148915092,0.8466581204236635
ENSMUSG00000052403,1.7173400796341582,0.6773894218484283,
ENSMUSG00000052406,0.03580829603851357,0.8744550287898152,0.9801974614893278
ENSMUSG00000052407,-0.3969445219039501,0.45632410155147873,0.8692709348761968
ENSMUSG00000052414,-0.3902498716678154,0.057631434186768,0.44079273817494
ENSMUSG00000052415,-0.024446992499695907,0.9886284949979236,
ENSMUSG00000052417,-0.7263847876965988,0.8843568514279219,
ENSMUSG00000052419,0.14092325036698564,0.48971784295489706,0.8844808920206465
ENSMUSG00000052423,0.018876943909253766,0.9577759584637616,0.9928197255690355
ENSMUSG00000052426,-0.9383189861217035,0.6089827876105103,
ENSMUSG00000052428,0.18493401641938043,0.3437018136807506,0.8157822576867726
ENSMUSG00000052429,0.41655886498115097,0.07628343510483743,0.4988130877475079
ENSMUSG00000052430,-1.5560694841569283,0.4972874418041495,
ENSMUSG00000052435,-3.734175950682707,0.2599700885535525,
ENSMUSG00000052445,,,
ENSMUSG00000052446,-0.00977220994179582,0.9703070888863301,0.9944847603423778
ENSMUSG00000052450,0.2921650748252398,0.6700811018910573,0.9405011325060002
ENSMUSG00000052456,0.6689470726612684,0.32928179916651057,0.8069457953175038
ENSMUSG00000052459,0.3228125859789466,0.1545471219841542,0.6440038893403798
ENSMUSG00000052467,,,
ENSMUSG00000052468,,,
ENSMUSG00000052469,,,
ENSMUSG00000052471,-0.7263847876965988,0.8843568514279219,
ENSMUSG00000052477,-0.1655078730723446,0.969271918329293,
ENSMUSG00000052479,-1.6750485306656984,0.73245067249332,
ENSMUSG00000052481,-0.6779861412545927,0.5735683990493705,
ENSMUSG00000052482,-0.7979330359025429,0.19906173762435242,0.6946699863513323
ENSMUSG00000052485,-2.5154133573070836,0.20232861549643577,
ENSMUSG00000052488,0.28186869194954134,0.2286203167421006,0.7241791429499886
ENSMUSG00000052496,-0.5129072933725176,0.3904998710515306,0.8412937053814792
ENSMUSG00000052504,0.024590483731227242,0.9469300407208988,0.9910302818182342
ENSMUSG00000052508,-0.7263847876965988,0.8843568514279219,
ENSMUSG00000052512,-0.6409796630072737,0.013597693991897098,0.20866461294918562
ENSMUSG00000052516,-1.6169647059179166,0.05025946100348846,0.41409201721633987
ENSMUSG00000052520,,,
ENSMUSG00000052525,-1.8879646012380003,0.12373254109685408,
ENSMUSG00000052533,-0.2744580526413226,0.19479045026870778,0.68819678064705
ENSMUSG00000052534,-0.18201273137437315,0.44064926463697784,0.8640386463389237
ENSMUSG00000052537,,,
ENSMUSG00000052539,-0.3134248420599842,0.20901169619005888,0.7030743425375479
ENSMUSG00000052544,0.3000139274741795,0.16119319015677114,0.6539492682588919
ENSMUSG00000052549,1.1626898790197613,0.5845838257679923,
ENSMUSG00000052551,-0.09666769653871539,0.9527319249353345,
ENSMUSG00000052554,,,
ENSMUSG00000052557,-0.5519618741071156,0.16683957901284252,0.660987199421129
ENSMUSG00000052558,,,
ENSMUSG00000052560,-0.27235024757735754,0.18439925774692822,0.676077880127281
ENSMUSG00000052562,,,
ENSMUSG00000052563,-0.08466218687248905,0.7783028738055854,0.964607029897714
ENSMUSG00000052565,-0.944293752958594,0.07809948466796097,0.5022957532812077
ENSMUSG00000052566,-0.5337508749617471,0.3616763840932674,0.826346858541191
ENSMUSG00000052572,-0.9120591830264095,0.2694050734048239,0.7655589802316811
ENSMUSG00000052581,-2.16314455680726,0.6502864896194651,
ENSMUSG00000052584,0.975060939180754,0.003110880904238099,0.08029480411663319
ENSMUSG00000052593,0.07228967645181589,0.7278732076842371,0.9502848334811439
ENSMUSG00000052595,-3.4495595889573423,0.3141265742073768,
ENSMUSG00000052605,-0.44753366482222184,0.5218876848747775,0.8935377290693771
ENSMUSG00000052609,-0.0748221354706511,0.7965692784403382,0.9681643047643224
ENSMUSG00000052613,1.4165276048020485,0.6462976488783202,
ENSMUSG00000052616,-1.1863863135707746,0.27906301977139136,
ENSMUSG00000052621,,,
ENSMUSG00000052625,,,
ENSMUSG00000052629,,,
ENSMUSG00000052631,0.7132335301496394,0.5853390635078031,
ENSMUSG00000052632,-0.32243585731510854,0.22827605344941604,0.7238734241029995
ENSMUSG00000052642,,,
ENSMUSG00000052656,-0.4044688289808984,0.09043083611258572,0.5329959065023799
ENSMUSG00000052658,1.439245112927835,0.024375598367592507,0.2878764078837178
ENSMUSG00000052673,,,
ENSMUSG00000052675,0.37102360357591896,0.6096883189754618,0.9197657824264511
ENSMUSG00000052676,0.07728382502088167,0.7940475735621029,0.9680839858062954
ENSMUSG00000052681,0.40690209695225454,0.02851102164462202,0.31650267112939445
ENSMUSG00000052684,0.12815856407021858,0.6684391378977166,0.9396076767555118
ENSMUSG00000052688,-1.9056163826445072,0.0042620640628137614,0.0994640477534285
ENSMUSG00000052698,-0.09209147076570393,0.6711314417514178,0.9405357594377345
ENSMUSG00000052707,-0.30676298132969304,0.17784136270897855,0.6705990063219733
ENSMUSG00000052712,0.22587098095091618,0.2958448659997942,0.7875006530152017
ENSMUSG00000052713,-0.30434591169522535,0.13632096588037682,0.6217034239234561
ENSMUSG00000052724,0.20004532735743177,0.8505555886468009,
ENSMUSG00000052726,-0.5403093510920529,0.2164296318139064,0.7102996537969024
ENSMUSG00000052727,-1.2542380016932977,3.066477271073581e-08,6.686293500464767e-06
ENSMUSG00000052730,,,
ENSMUSG00000052736,,,
ENSMUSG00000052738,0.2516389275040247,0.2432186667048002,0.7391187422188243
ENSMUSG00000052748,0.040695474262540186,0.866079654927229,0.9791690633485822
ENSMUSG00000052749,1.4651163035930816,0.45313438585112764,
ENSMUSG00000052751,0.4415624204689009,0.164591576029688,0.6582176027555411
ENSMUSG00000052752,0.17619483828827204,0.4088874264461574,0.8516181294066483
ENSMUSG00000052759,0.7171347649571648,0.8766999892434382,
ENSMUSG00000052760,-1.1215601553205434,0.0545000143248405,0.4305716132069711
ENSMUSG00000052763,0.2110953953783421,0.4374513086168216,0.8625926126580974
ENSMUSG00000052767,-0.1835345501661483,0.663310963556503,0.9382655752983493
ENSMUSG00000052769,0.7699889715073545,0.019802365030915786,0.25940630313724583
ENSMUSG00000052776,0.047277145830906336,0.8955645947939993,0.9853368854756391
ENSMUSG00000052779,,,
ENSMUSG00000052783,-0.15434063118435298,0.5981694518719887,0.9168243792276078
ENSMUSG00000052785,,,
ENSMUSG00000052790,,,
ENSMUSG00000052794,-0.22673891594814147,0.4840773077915963,0.8823993398974609
ENSMUSG00000052798,-0.1810351140206653,0.5298437075235963,0.8956982524216195
ENSMUSG00000052812,-0.3532470914926209,0.09415250599619251,0.5381221059003207
ENSMUSG00000052818,,,
ENSMUSG00000052819,-2.127774501529226,0.2000859451455077,
ENSMUSG00000052821,0.14817683190054365,0.6554793112805188,0.9352661663975251
ENSMUSG00000052825,0.10573096963563247,0.8238594856809707,0.9720617263547705
ENSMUSG00000052831,,,
ENSMUSG00000052833,-0.1110241033094405,0.5752446750209091,0.9096400888208652
ENSMUSG00000052837,0.6011395509044363,0.28127915247096513,0.779273538894956
ENSMUSG00000052848,,,
ENSMUSG00000052850,2.7152145699679653,0.42473800675352646,
ENSMUSG00000052852,-0.5072567688016711,0.0415014065744695,0.3810773404440131
ENSMUSG00000052854,-2.314743807550933,0.00043810832957186284,0.019876784430792993
ENSMUSG00000052861,-0.2562400023525538,0.24019578351760662,0.7354894574321348
ENSMUSG00000052865,-0.7263847876965988,0.8843568514279219,
ENSMUSG00000052889,-0.25237453555228234,0.3623075967293491,0.8266362143712418
ENSMUSG00000052906,-0.1419106263324109,0.5002298658807341,0.8884096029229327
ENSMUSG00000052908,,,
ENSMUSG00000052909,-0.7263847876965988,0.8843568514279219,
ENSMUSG00000052911,0.26530297882689685,0.1711870456270248,0.6650637114489064
ENSMUSG00000052912,0.4869180530267567,0.571127983161343,0.9093909129623513
ENSMUSG00000052914,0.17933659957808812,0.43614207031498653,0.862233810138363
ENSMUSG00000052915,-0.3973726595626112,0.09585044708747828,0.5410661443203131
ENSMUSG00000052917,-0.09670088789071213,0.6362600014981152,0.9282979149557627
ENSMUSG00000052920,-0.35815137723469714,0.13850375477101323,0.6239832590345296
ENSMUSG00000052921,0.24780993881203964,0.20609175505603194,0.7001847557240862
ENSMUSG00000052922,0.09599251294717641,0.9731863952304042,
ENSMUSG00000052926,0.04620222420968652,0.8694636929286115,0.9792602614964899
ENSMUSG00000052928,-0.5654644145805269,0.025156665428463423,0.2942666743752147
ENSMUSG00000052934,-0.09550671038165864,0.7943417303418733,0.9681643047643224
ENSMUSG00000052942,-1.8784788644156125,0.0007163855778476234,0.02948078001908713
ENSMUSG00000052949,0.6215376543346888,0.2399318251319521,0.7350409043671595
ENSMUSG00000052951,-2.576104447315758,0.5536445795794205,
ENSMUSG00000052955,3.5241084752294727,0.18105916850551107,
ENSMUSG00000052957,-3.226046493232529,1.3876223660670163e-05,0.0013163490354463014
ENSMUSG00000052961,,,
ENSMUSG00000052962,-0.15362701418031785,0.6007383956308474,0.9184840841610393
ENSMUSG00000052974,-1.9864772061711244,0.047866247726092014,0.4064623407979295
ENSMUSG00000052979,,,
ENSMUSG00000052981,0.9152254373082793,0.5269368831886659,
ENSMUSG00000052997,0.12078024849954694,0.58277101594296,0.9129070478471597
ENSMUSG00000053004,-2.5139856403048957,0.5981697689515675,
ENSMUSG00000053007,0.07116476265367953,0.8972483231539924,0.985654001341581
ENSMUSG00000053012,0.20156619086823102,0.38265205442571126,0.8396265843988812
ENSMUSG00000053024,-0.7115877812999282,0.641579926034955,
ENSMUSG00000053025,4.486219755378491,0.16282535877693638,
ENSMUSG00000053030,-3.5534221499677874,0.3568376397985479,
ENSMUSG00000053038,0.4420519096274204,0.371948224401919,0.8348120464414864
ENSMUSG00000053040,-0.38622175581038776,0.5075171247707444,0.8897537112415462
ENSMUSG00000053044,-1.8363406918774252,0.13804560021377504,
ENSMUSG00000053046,-0.3754736957396428,0.322783825349403,0.8023530555872126
ENSMUSG00000053049,-0.6935415244210119,0.8473391545117485,
ENSMUSG00000053054,,,
ENSMUSG00000053062,0.043124307301708034,0.8418507065400304,0.9759427813519306
ENSMUSG00000053063,-1.4708028395488302,0.28700375277116474,
ENSMUSG00000053070,-0.8413623296448688,0.19780878987031236,0.6931610964776669
ENSMUSG00000053080,-0.5978104633870552,0.02721256484468048,0.3086071005220394
ENSMUSG00000053081,1.1339956438878835,0.6413064877663107,
ENSMUSG00000053088,,,
ENSMUSG00000053091,-0.3441296214860761,0.2929998645807097,0.7848714713542072
ENSMUSG00000053093,0.8320097728962279,0.8226980874862753,
ENSMUSG00000053094,0.026848699634465623,0.8982226312949972,0.985654001341581
ENSMUSG00000053101,1.0309828316938539,0.580283992629677,
ENSMUSG00000053110,-0.18042847231762038,0.3674778432678577,0.8307940418509776
ENSMUSG00000053111,-1.3431872912763712,0.5098796640386025,
ENSMUSG00000053113,-0.13521853139630943,0.6746236369139996,0.9406169317288223
ENSMUSG00000053117,-1.8426927592973026,0.16342797448351076,
ENSMUSG00000053119,0.34781357565127574,0.0906910170191329,0.5329959065023799
ENSMUSG00000053121,0.6033446875708703,0.6010244938114186,
ENSMUSG00000053128,-0.24953182154330789,0.4558508364987639,0.8688564429505247
ENSMUSG00000053129,,,
ENSMUSG00000053134,-0.1764294911970328,0.4705753655483057,0.8766353917773323
ENSMUSG00000053137,-0.4222170064292287,0.17494610422510182,0.6666112771581931
ENSMUSG00000053141,-2.018354010263397,0.024427323991838237,0.2882542618713771
ENSMUSG00000053146,,,
ENSMUSG00000053153,,,
ENSMUSG00000053158,-0.1465695698571497,0.5574496209937667,0.9049651642513544
ENSMUSG00000053161,1.6777352020640235,0.7276026624231642,
ENSMUSG00000053164,-0.15745909967075675,0.7865785807149767,0.9653164050457909
ENSMUSG00000053166,,,
ENSMUSG00000053168,,,
ENSMUSG00000053173,-0.17985117324196934,0.6857869898211036,0.9424007275229521
ENSMUSG00000053175,-0.7931728220628005,0.004223082916458689,0.09902892187246386
ENSMUSG00000053178,0.12498694594537499,0.8964512457657959,0.9855000042767794
ENSMUSG00000053181,-2.318717504027234,0.027567380615162184,
ENSMUSG00000053182,0.14156574332577102,0.6987769192219464,0.94592587221214
ENSMUSG00000053184,-1.7391801314717474,0.7223800871312533,
ENSMUSG00000053185,,,
ENSMUSG00000053192,0.3495877696296971,0.2666931286326405,0.7632443116985916
ENSMUSG00000053194,,,
ENSMUSG00000053198,-0.4441611998308143,0.3665477915842146,0.8300878448696002
ENSMUSG00000053199,-1.0555443203907895,1.5096740878964514e-05,0.0014097787365444298
ENSMUSG00000053205,-0.11358557748960241,0.7584257505662068,0.9608357762234729
ENSMUSG00000053206,,,
ENSMUSG00000053208,-0.4530664441946992,0.8709598441832256,
ENSMUSG00000053211,-2.710290125758366,0.5210299587198989,
ENSMUSG00000053214,-1.5209961526854516,0.7567914633791787,
ENSMUSG00000053216,,,
ENSMUSG00000053217,,,
ENSMUSG00000053218,0.4209077380400151,0.49178925734634926,0.8852998561354112
ENSMUSG00000053219,-2.622545917234784,0.1207601291659048,
ENSMUSG00000053226,0.6423140504376373,0.04846922200314788,0.4074147665385428
ENSMUSG00000053228,,,
ENSMUSG00000053244,0.4604542267789892,0.866072352267415,
ENSMUSG00000053251,-1.5209961526854516,0.7567914633791787,
ENSMUSG00000053253,0.14900368687877186,0.48990777585771395,0.8844808920206465
ENSMUSG00000053263,-0.6790851169887647,0.33650444413045555,0.8109523959587306
ENSMUSG00000053268,-0.7263847876965988,0.8843568514279219,
ENSMUSG00000053277,,,
ENSMUSG00000053279,0.3715712532574835,0.05382482582853543,0.4275839480854127
ENSMUSG00000053286,-0.21648550132314226,0.3516476008408769,0.8215085668583602
ENSMUSG00000053287,,,
ENSMUSG00000053289,0.03340732493849322,0.8741872755807271,0.9801974614893278
ENSMUSG00000053291,0.1887896010774281,0.8810199373169415,
ENSMUSG00000053293,-0.4543041101871274,0.03680312455190756,0.35978668542902226
ENSMUSG00000053297,-1.2726956964764131,0.6077210692042923,
ENSMUSG00000053303,,,
ENSMUSG00000053310,0.19403603921387372,0.7482085402023357,0.9580520467399697
ENSMUSG00000053317,0.3339932033618714,0.19080905900878664,0.6826636311213449
ENSMUSG00000053318,-2.192980864464466,0.6524028849038437,
ENSMUSG00000053329,-0.09010033489087789,0.8560378820331307,0.9790401219922417
ENSMUSG00000053332,0.08833875307579059,0.7042590048223177,0.9465978538316754
ENSMUSG00000053333,0.3309433295308241,0.20931453295735059,0.703606997693036
ENSMUSG00000053334,0.15094641073350518,0.6080621695782897,0.9197657824264511
ENSMUSG00000053337,-0.5749053629784631,0.34526711176130254,0.8164323809210942
ENSMUSG00000053338,,,
ENSMUSG00000053347,0.29408552056335685,0.2042604373000173,0.6985473596609926
ENSMUSG00000053353,-0.7263847876965988,0.8843568514279219,
ENSMUSG00000053358,-0.20387326482707482,0.8338999239103319,
ENSMUSG00000053360,-2.192980864464466,0.6524028849038437,
ENSMUSG00000053367,0.5027008420855318,0.3039207780517853,0.7945559496346691
ENSMUSG00000053368,2.3001848371013787,0.535167646551203,
ENSMUSG00000053375,,,
ENSMUSG00000053388,0.44694978123233636,0.8708901746902218,
ENSMUSG00000053389,,,
ENSMUSG00000053390,0.3908057497334491,0.15263955182227934,0.643451113736661
ENSMUSG00000053391,,,
ENSMUSG00000053395,,,
ENSMUSG00000053398,-0.5727810753615151,0.23050653779213492,0.7261579650367164
ENSMUSG00000053399,2.6769985757189017,0.5695794643696155,
ENSMUSG00000053411,0.43788623696337675,0.1012429059555856,0.553068437096325
ENSMUSG00000053414,-0.08180216287695198,0.7700267296948329,0.9634732710729196
ENSMUSG00000053420,,,
ENSMUSG00000053436,-0.38465761975948376,0.0585424420437189,0.44451483150555576
ENSMUSG00000053441,,,
ENSMUSG00000053442,0.465291738419131,0.6569436371721393,0.9362295966684014
ENSMUSG00000053453,0.23188681558879135,0.2981122278408469,0.7904031826727645
ENSMUSG00000053460,0.015851105907954518,0.9376265229699426,0.9888712955692427
ENSMUSG00000053461,,,
ENSMUSG00000053465,-0.7263847876965988,0.8843568514279219,
ENSMUSG00000053467,2.679142350208973,0.5692569213176275,
ENSMUSG00000053469,0.3376516650606097,0.7325832369592569,0.9519422953548707
ENSMUSG00000053470,0.02240995126621573,0.9220259637733121,0.988333936653731
ENSMUSG00000053472,,,
ENSMUSG00000053475,-1.1404028784769766,0.02054917754530225,0.2631106309019472
ENSMUSG00000053477,-0.2981074943978519,0.11951091641594325,0.5896436939954458
ENSMUSG00000053481,-0.7263847876965988,0.8843568514279219,
ENSMUSG00000053483,-0.4550413594027852,0.05174284892451854,0.41992271675713394
ENSMUSG00000053490,,,
ENSMUSG00000053499,-0.7263847876965988,0.8843568514279219,
ENSMUSG00000053508,,,
ENSMUSG00000053510,-0.15672329557264214,0.4336537725593178,0.8615725846223965
ENSMUSG00000053519,4.677541074903822,0.1264579609148143,
ENSMUSG00000053522,-0.29883254007808036,0.8817464083930651,
ENSMUSG00000053528,1.6777352020640235,0.7276026624231642,
ENSMUSG00000053536,0.013330535638980255,0.9524966372643797,0.9915253654602816
ENSMUSG00000053541,0.15671980620273532,0.8627144657009445,0.9790814964946136
ENSMUSG00000053545,,,
ENSMUSG00000053550,1.08546573826781,0.6309654074082354,
ENSMUSG00000053552,0.0192196426561736,0.9787759458258806,0.9963722244143467
ENSMUSG00000053553,-0.05100093342762143,0.8647498829806903,0.9791627702619529
ENSMUSG00000053559,0.6668999034243415,0.00456167803696762,0.10527891697007893
ENSMUSG00000053560,0.22178316565874368,0.45244770198431394,0.867674953265057
ENSMUSG00000053565,0.18808580686506526,0.3535335368879092,0.82220158170984
ENSMUSG00000053574,1.599383034299971,0.04439990043729831,0.39240057198335815
ENSMUSG00000053580,-0.42851091140089514,0.10285020442696648,0.5563841740285855
ENSMUSG00000053581,-0.09234122614033706,0.6350821131562964,0.9276059379224488
ENSMUSG00000053583,,,
ENSMUSG00000053588,1.350604206950301,0.5264291614957275,
ENSMUSG00000053593,-0.7263847876965995,0.8843568514279218,
ENSMUSG00000053600,0.40248509693942497,0.2894391082747466,0.78289500699607
ENSMUSG00000053603,-0.14491109355311677,0.902557855217538,
ENSMUSG00000053604,0.0974331772546871,0.7654242256121727,0.9624880618785754
ENSMUSG00000053613,0.15847035333090376,0.7025746714202388,0.9465978538316754
ENSMUSG00000053615,,,
ENSMUSG00000053617,-0.5144316621829119,0.01722701678313058,0.24060180514794896
ENSMUSG00000053624,,,
ENSMUSG00000053626,-1.6404250186739198,0.04110340103657509,0.3790906475652307
ENSMUSG00000053640,,,
ENSMUSG00000053641,-0.2712424827051683,0.34510847838598424,0.8162036200001366
ENSMUSG00000053644,-0.0068054498229077436,0.9762855900327059,0.9959190129731025
ENSMUSG00000053646,-0.19392777065286784,0.4640242809570345,0.8742396505452832
ENSMUSG00000053647,0.6364089259885929,0.019339481060266842,0.25754829426566844
ENSMUSG00000053654,,,
ENSMUSG00000053656,0.3299039106787115,0.5802095668959053,0.9120054232913856
ENSMUSG00000053664,0.08830862934800708,0.945746056453492,
ENSMUSG00000053666,0.17000659711207394,0.4828057009735055,0.8823993398974609
ENSMUSG00000053675,-1.6087413153415355,0.7429026881459129,
ENSMUSG00000053678,-0.7263847876965995,0.8843568514279218,
ENSMUSG00000053684,-0.28780482891582143,0.495471130738233,0.8878908827505725
ENSMUSG00000053687,-1.189651418342121,0.716066516813759,
ENSMUSG00000053693,0.5812339249931666,0.6557869126150144,
ENSMUSG00000053695,,,
ENSMUSG00000053702,0.4147031075250173,0.08724707992209434,0.5268789677236967
ENSMUSG00000053706,0.5760766943156528,0.4445057156423772,0.8651457500425643
ENSMUSG00000053714,-1.0432663936528208,0.6798484942663539,
ENSMUSG00000053716,0.2061036782498247,0.38985447895690006,0.8412161443943879
ENSMUSG00000053719,,,
ENSMUSG00000053720,,,
ENSMUSG00000053724,0.7171347649571648,0.8766999892434382,
ENSMUSG00000053729,,,
ENSMUSG00000053730,0.19606140140674228,0.4921295182199791,0.8852998561354112
ENSMUSG00000053740,0.39912364495176006,0.7983752527370019,
ENSMUSG00000053742,,,
ENSMUSG00000053746,-0.6639095174157623,0.38536380554076255,0.840377049012477
ENSMUSG00000053747,,,
ENSMUSG00000053749,0.7905654192700293,0.31350584585186236,0.7994426430528639
ENSMUSG00000053754,-0.23662626726287236,0.22475403515530923,0.7194197413636968
ENSMUSG00000053765,,,
