ensembl ID,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj
ENSMUSG00000031392,0.07589708334748829,0.7334481979348499,0.9688701290351567
ENSMUSG00000031393,-0.3816300813424292,0.0866196700606645,0.6096048894749864
ENSMUSG00000031394,,,
ENSMUSG00000031397,-0.2787363984039581,0.6683471340074962,0.9580081636905622
ENSMUSG00000031398,-0.21878747982623672,0.7857725263695153,0.9752816895684556
ENSMUSG00000031399,-0.12049418217988911,0.6421729500244011,0.9553656047206871
ENSMUSG00000031400,0.10400621848390806,0.659645860436691,0.9579038440292721
ENSMUSG00000031402,0.20164671227117628,0.31488229093207154,0.8547360885109324
ENSMUSG00000031403,0.04479727863618047,0.8449161555714122,0.9857278394343867
ENSMUSG00000031409,,,
ENSMUSG00000031410,,,
ENSMUSG00000031411,1.6842721581473203,0.7265891434372282,
ENSMUSG00000031422,0.21791714930676756,0.41977070571341935,0.8959635707038881
ENSMUSG00000031424,,,
ENSMUSG00000031425,-1.1107587638628278,0.24909851508536052,0.818292078294568
ENSMUSG00000031428,-0.8557191968429462,0.2711152806278214,0.831376888615947
ENSMUSG00000031429,0.17260069742561673,0.5530253479730602,0.9361233695627792
ENSMUSG00000031430,-2.512612137661912,0.5869975393915364,
ENSMUSG00000031431,0.47722601998727215,0.1321621233318769,0.6965537710290172
ENSMUSG00000031432,0.23596329510504416,0.3704494004166794,0.8788116726540293
ENSMUSG00000031433,0.40728141852963606,0.1757037906365303,0.7491046569141081
ENSMUSG00000031434,-0.1891778921060686,0.5952521936570643,0.9472824518443269
ENSMUSG00000031438,-1.7417592229227887,0.3386886313920664,
ENSMUSG00000031441,-0.46136197120019906,0.043247654380832556,0.458417402135477
ENSMUSG00000031442,0.0976611723027939,0.6902592812892904,0.9606347599030124
ENSMUSG00000031443,-1.0485701777883565,0.24957371094612713,0.818292078294568
ENSMUSG00000031444,-0.06382197430283221,0.9343432432550773,0.9930833425356708
ENSMUSG00000031445,-0.6039815804212758,0.5241026004119141,0.9243090469418169
ENSMUSG00000031446,-0.11185188997866859,0.6037578313522847,0.9489825123116925
ENSMUSG00000031447,0.15654290861864645,0.4743044671612945,0.9107784751064651
ENSMUSG00000031448,1.6867564897333156,0.7261817702390279,
ENSMUSG00000031449,-0.07906015272492019,0.9850424114807765,
ENSMUSG00000031450,-1.5001226723822016,0.47319381095778157,
ENSMUSG00000031451,0.4495138463453289,0.06469838180184011,0.5472302957259795
ENSMUSG00000031452,-1.7428637112085603,0.28294536959280236,
ENSMUSG00000031453,-0.509833844912157,0.0922439529637703,0.6239704250328753
ENSMUSG00000031458,0.5331202767110859,0.2243290948458665,0.79736455595746
ENSMUSG00000031461,-2.0902968474332546,0.4465005007830304,
ENSMUSG00000031465,0.13444782907616518,0.8400752129083526,0.9850785834485394
ENSMUSG00000031467,0.15085342910782748,0.6107276501773163,0.9499571178742353
ENSMUSG00000031471,,,
ENSMUSG00000031478,-0.15898567991927898,0.7084443567287455,0.9644877861317619
ENSMUSG00000031479,0.17547289008736755,0.4145327963880815,0.895023077254498
ENSMUSG00000031480,0.0661847790927848,0.7414385031021469,0.9698593439661941
ENSMUSG00000031481,-0.8577853467456082,0.3305935304768076,0.8596967650842884
ENSMUSG00000031482,-0.07616232799232381,0.7817214298704902,0.9747861496753919
ENSMUSG00000031483,0.11431811702390415,0.5942517028003451,0.9472824518443269
ENSMUSG00000031485,-0.22561787819909693,0.37146740206882767,0.8788116726540293
ENSMUSG00000031486,-0.18076780763217154,0.34634989467491206,0.8681827301374674
ENSMUSG00000031487,-0.3505478314448411,0.4320245456363563,0.9008382388120837
ENSMUSG00000031488,-0.449964004100902,0.03967694039128766,0.438854401378018
ENSMUSG00000031489,-2.1660958139216646,0.6564566352418186,
ENSMUSG00000031490,-0.4956250238541555,0.14967522582149279,0.7247122281629762
ENSMUSG00000031491,,,
ENSMUSG00000031492,,,
ENSMUSG00000031493,-0.5325807929077432,0.23900472213004087,0.8106225288120966
ENSMUSG00000031494,-0.19467394099522967,0.9350954789240116,
ENSMUSG00000031495,,,
ENSMUSG00000031497,0.978188916682927,0.48446610965502557,
ENSMUSG00000031502,-0.8680278069960148,1.7820105545252804e-05,0.0025623349927591486
ENSMUSG00000031503,-0.5524305083783378,0.007975844540052204,0.200329185058074
ENSMUSG00000031504,-0.9128583442854454,0.06887522098282364,0.5606175852273251
ENSMUSG00000031505,0.36190898825672746,0.23865887073591652,0.8106225288120966
ENSMUSG00000031506,0.030092122235141534,0.9784263310020724,0.9984847337103957
ENSMUSG00000031508,-0.260114960021202,0.250109017533497,0.818292078294568
ENSMUSG00000031509,-2.5771470440158266,0.5419858676056653,
ENSMUSG00000031510,,,
ENSMUSG00000031511,-0.37505241672624207,0.07787964096360675,0.5896655134408737
ENSMUSG00000031512,-0.7300616955091253,0.382785969325259,0.8806419066626046
ENSMUSG00000031513,-0.028014292321685716,0.9032297121500562,0.991111103138268
ENSMUSG00000031516,0.2178741629078981,0.30399913674210455,0.8492637792014649
ENSMUSG00000031517,0.5160035033869665,0.39887491476086656,0.8868069528800092
ENSMUSG00000031518,-0.7194675749410507,0.8854514165749541,
ENSMUSG00000031519,0.1893035547719654,0.9243225100521107,
ENSMUSG00000031520,0.6407240220269849,0.013028314026059834,0.2588329475162766
ENSMUSG00000031521,0.24695587994941767,0.48559698489004766,0.9127389319734099
ENSMUSG00000031523,0.014622358817831381,0.9439822790415944,0.9945018265842378
ENSMUSG00000031527,-0.23378599984817258,0.3182448566725159,0.8561365668775045
ENSMUSG00000031529,-0.5422503374752996,0.008495802146305296,0.20761154886975794
ENSMUSG00000031530,-0.07513809593821408,0.8212532900206987,0.9818707526194739
ENSMUSG00000031532,-0.0025512088211320943,0.9909843486334877,0.9998391924665905
ENSMUSG00000031533,0.2551090280871003,0.35738802401349834,0.8726988631862335
ENSMUSG00000031534,-0.01611028534608645,0.9594892256530975,0.9962743779269096
ENSMUSG00000031535,1.3564452528200859,0.19066919878337107,0.7628279987071455
ENSMUSG00000031536,0.08004466136368756,0.7897038057477227,0.9752816895684556
ENSMUSG00000031537,-0.1208710113475212,0.573635761897169,0.9425153887405862
ENSMUSG00000031538,-0.134797496834589,0.49820776898789687,0.9186570054194494
ENSMUSG00000031539,-0.0018829810545438273,0.9932006809835889,0.9998842995113937
ENSMUSG00000031540,-0.3690042581096575,0.057972782466808516,0.5227890791727791
ENSMUSG00000031543,1.0174705362239886,0.2832950548809664,0.8377235816878633
ENSMUSG00000031545,0.04613614445213774,0.845234572030331,0.9857278394343867
ENSMUSG00000031546,0.31603356757908724,0.25467077951591965,0.8229969457361358
ENSMUSG00000031548,-2.1001531182753577,0.0008966372068682138,0.046687690841347225
ENSMUSG00000031549,-0.5264371222048772,0.8434704528317287,
ENSMUSG00000031551,-2.5807720972357533,0.5707556432803078,
ENSMUSG00000031552,-2.5807720972357533,0.5707556432803078,
ENSMUSG00000031553,-0.7507975540453963,0.478040790925611,0.9116039638053861
ENSMUSG00000031554,-1.9663678372472004,0.24815247629308035,
ENSMUSG00000031555,-0.6382942704579254,0.0075731107819511975,0.1933116698461256
ENSMUSG00000031556,0.28913217209124453,0.17464034011614749,0.7491046569141081
ENSMUSG00000031557,0.5537863025017441,0.12298187983916586,0.6836607592803609
ENSMUSG00000031558,-0.3635715344534954,0.2658031831957959,0.8255748812167015
ENSMUSG00000031559,,,
ENSMUSG00000031561,-1.6633843969676927,0.11610439502878574,0.6747249116858094
ENSMUSG00000031562,-1.3212885217439363,0.1061604357074388,0.6530033394202074
ENSMUSG00000031563,-0.07539746257961072,0.7640751637250486,0.9743132748360832
ENSMUSG00000031565,-0.46946641728847166,0.04914369823274311,0.48350858907833194
ENSMUSG00000031568,-0.14034815990124666,0.5965075365697994,0.9474514245983907
ENSMUSG00000031570,-0.08909341134573318,0.6672531633376351,0.9580081636905622
ENSMUSG00000031574,-0.18566827649661066,0.5829431010196999,0.9442206305961635
ENSMUSG00000031575,0.05356917422399443,0.8374528708801567,0.9846032749735557
ENSMUSG00000031576,-1.3540487241507277,0.4412347585112637,
ENSMUSG00000031577,-0.01641752848242946,0.9538648300533783,0.995887696287982
ENSMUSG00000031578,0.02976228701364891,0.9234660012675533,0.9915306140522955
ENSMUSG00000031583,-0.15934891302796697,0.4833914834432814,0.9121340338090966
ENSMUSG00000031584,0.31923313662119573,0.25018795853380726,0.818292078294568
ENSMUSG00000031585,-0.004590316438880185,0.9848636178708877,0.999056319103504
ENSMUSG00000031586,-0.22436761261123717,0.2797596318721778,0.8369813099450019
ENSMUSG00000031590,0.1684217576349706,0.6827125445354985,0.9606347599030124
ENSMUSG00000031591,0.24898859457784703,0.2204085439279262,0.7937590936299034
ENSMUSG00000031592,-0.09189488852981753,0.6440148438079314,0.9558375612691011
ENSMUSG00000031594,,,
ENSMUSG00000031595,-0.6290290112816207,0.18250593827133232,0.7539071250220883
ENSMUSG00000031596,-0.6391344272542212,0.31846485176975536,0.8562726056818473
ENSMUSG00000031600,-0.20246645230230442,0.2931287249221278,0.8446785265130556
ENSMUSG00000031601,-0.04282313382163622,0.8427646542987124,0.9850785834485394
ENSMUSG00000031603,,,
ENSMUSG00000031604,0.7720881190251283,0.007810218888624135,0.1974347752280743
ENSMUSG00000031605,-0.5251373384325222,0.05069885435237842,0.49201433081413437
ENSMUSG00000031608,0.15634432267448659,0.5387182288929198,0.9296778609274761
ENSMUSG00000031609,0.5148010523189189,0.1909337645796111,0.7631994114400011
ENSMUSG00000031610,-3.555171488426187,0.2907358834087638,
ENSMUSG00000031613,-0.9267781741592397,0.40763970098797564,0.8904655803467282
ENSMUSG00000031616,-0.516724603836815,0.02890839837920502,0.3747570949522583
ENSMUSG00000031617,-0.3118100036780044,0.32881672553542085,0.8590584725442163
ENSMUSG00000031618,0.047477417486217546,0.8484943710241634,0.986153702865251
ENSMUSG00000031620,,,
ENSMUSG00000031621,,,
ENSMUSG00000031622,0.21962092936955324,0.3273506301650295,0.8586998066101963
ENSMUSG00000031626,0.08411487847997563,0.727053044844401,0.9688701290351567
ENSMUSG00000031627,0.14718058520753258,0.5377385778005679,0.9294997053316869
ENSMUSG00000031628,-0.6724096169650595,0.0678658078762406,0.5574742174236471
ENSMUSG00000031629,-1.4327260547872795,0.20916723331946363,0.7823246666547982
ENSMUSG00000031631,0.08028533362788999,0.6872028272752309,0.9606347599030124
ENSMUSG00000031633,0.002670134183835508,0.9890867545571058,0.9998021639474548
ENSMUSG00000031634,0.015208316779496805,0.9590751819602414,0.9962609575068176
ENSMUSG00000031635,,,
ENSMUSG00000031636,0.5806123174067799,0.3273798127621348,0.8586998066101963
ENSMUSG00000031637,0.24243223120457955,0.6261621400127011,0.9530770619465522
ENSMUSG00000031639,0.015153133464906795,0.9396503962002533,0.9938012456742406
ENSMUSG00000031640,-2.1823890431875226,0.6354619172800702,
ENSMUSG00000031641,0.14451440940275087,0.6855486272259715,0.9606347599030124
ENSMUSG00000031642,0.11218631554281963,0.6262226493923049,0.9530770619465522
ENSMUSG00000031644,0.0775880797920213,0.7507987973873018,0.9718759835538612
ENSMUSG00000031645,-0.7194675749410498,0.8854514165749542,
ENSMUSG00000031647,-0.21766232694834503,0.5128342509867525,0.9212916073948566
ENSMUSG00000031651,,,
ENSMUSG00000031652,-0.45137726047279614,0.03817884934119721,0.4326660200466984
ENSMUSG00000031654,,,
ENSMUSG00000031657,-0.1883007846128894,0.3886381379682411,0.8834464435103893
ENSMUSG00000031659,-0.7702461002808745,0.04871278471775908,0.4826364441140611
ENSMUSG00000031660,-0.21803887792481283,0.3765984876602232,0.8795154369093545
ENSMUSG00000031661,0.19674161320375694,0.2956353193959794,0.8454066081193192
ENSMUSG00000031662,1.0355729635511552,0.1940693171457909,0.7676232252721729
ENSMUSG00000031665,-1.0602807306418311,0.011978495184650724,0.2454103987307592
ENSMUSG00000031666,0.06615561748357744,0.7565412180841534,0.9728575747555943
ENSMUSG00000031667,0.4164309838942723,0.07392737900876438,0.5758766457278152
ENSMUSG00000031668,-0.19245230337642621,0.4360821014791102,0.9008696265942449
ENSMUSG00000031669,0.4043780254822443,0.37068462439897687,0.8788116726540293
ENSMUSG00000031671,-0.47707501389891543,0.141204677760912,0.713213314388261
ENSMUSG00000031672,0.039498104588882775,0.8585300405346865,0.9880203775175228
ENSMUSG00000031673,-0.3617955529563073,0.09203886299999013,0.6233547396351897
ENSMUSG00000031681,-0.571792188968141,0.029580582852345074,0.3793915507731623
ENSMUSG00000031682,-2.066921539278769,0.4469932242901996,
ENSMUSG00000031683,0.4905541876599932,0.06456734325470459,0.5468208466604296
ENSMUSG00000031684,-0.0013369328440850962,0.9961214126669219,0.9999260987320197
ENSMUSG00000031688,,,
ENSMUSG00000031691,0.02840435317210391,0.9062763639864913,0.9915306140522955
ENSMUSG00000031696,0.25459957263748867,0.22227261428355694,0.7962694134094144
ENSMUSG00000031697,0.075086236318413,0.8010399755594814,0.9776259864440469
ENSMUSG00000031698,0.053343218850315705,0.973802966147425,
ENSMUSG00000031700,-0.7553544694446727,0.0826584280149034,0.6004524602541548
ENSMUSG00000031701,0.19000153234757028,0.2965376956549648,0.8455254773881691
ENSMUSG00000031703,0.1807801106344654,0.4201353775846427,0.8959635707038881
ENSMUSG00000031706,-0.22545209263572433,0.46459976628270383,0.9071016542223543
ENSMUSG00000031708,0.38375935474774536,0.12769456313295416,0.6901092737913548
ENSMUSG00000031709,-0.6725484620890894,0.12326613171151768,0.6836607592803609
ENSMUSG00000031710,0.261561324512733,0.9092896075630815,
ENSMUSG00000031711,-0.08576091353363686,0.6978313592482479,0.9618108783768204
ENSMUSG00000031712,-0.01861884484830505,0.9582830326228962,0.9961155499866151
ENSMUSG00000031714,-0.26654386679235836,0.2043922356618335,0.7794931891553152
ENSMUSG00000031715,0.20267187770076567,0.3920002349408931,0.8838145282328077
ENSMUSG00000031722,0.6727460122858144,0.5936447844688759,
ENSMUSG00000031723,0.2788427143014945,0.523539836516393,0.9243090469418169
ENSMUSG00000031725,,,
ENSMUSG00000031727,,,
ENSMUSG00000031728,0.15561256980307808,0.5702550667987196,0.9422777999256304
ENSMUSG00000031729,0.15777116991100032,0.4412542012242927,0.9008696265942449
ENSMUSG00000031730,0.39001417218112416,0.23570073245898504,0.8092490996963482
ENSMUSG00000031731,-0.2779930518872929,0.2839805640177736,0.8377235816878633
ENSMUSG00000031732,-0.3179043345702402,0.2752477488289956,0.8334235933259778
ENSMUSG00000031734,-0.1298545187443892,0.8928347834359447,0.9893980957684074
ENSMUSG00000031736,-0.5639592959880968,0.6906515531097919,
ENSMUSG00000031737,0.5059386302923338,0.740980893113866,
ENSMUSG00000031738,,,
ENSMUSG00000031740,-0.9694977485290427,0.02639029763654408,0.35935285391620797
ENSMUSG00000031748,-0.5879238628770784,0.12817234059544058,0.6903631068681163
ENSMUSG00000031749,-0.05836846437278125,0.7779618204083892,0.9747861496753919
ENSMUSG00000031750,-0.16113217020286305,0.5858941768372419,0.9449119181877366
ENSMUSG00000031751,0.22558719847748038,0.31818783226426717,0.8561365668775045
ENSMUSG00000031753,0.03177698118345732,0.8911486880377021,0.989290740087755
ENSMUSG00000031754,-0.5110642233297237,0.3532049368700113,0.871513605786597
ENSMUSG00000031755,0.13671989607612609,0.5899905268382895,0.9463846254681556
ENSMUSG00000031756,-0.8672049682136459,0.1270622859811675,0.6897981323806159
ENSMUSG00000031757,,,
ENSMUSG00000031758,-0.47400340632488935,0.20818949120880226,0.7815711862807254
ENSMUSG00000031760,,,
ENSMUSG00000031762,0.7144148533039322,0.05176820190667829,0.4945112506409569
ENSMUSG00000031765,0.4622907782462768,0.10659917401821005,0.6530270165021641
ENSMUSG00000031766,0.8529941856109301,0.4276161596201561,0.8999634845879826
ENSMUSG00000031767,0.2868066223718477,0.3915437033116119,0.8838145282328077
ENSMUSG00000031770,0.2504139910893477,0.21970148583748228,0.79301060567807
ENSMUSG00000031772,-1.5186236048288215,0.7571432919014736,
ENSMUSG00000031774,0.3045834514416192,0.179259985534166,0.7519386873098072
ENSMUSG00000031775,0.8446600443464871,7.114773856651683e-06,0.0011495860892299157
ENSMUSG00000031776,0.5373272366637543,0.02295936140886636,0.3359869947349789
ENSMUSG00000031778,0.40468802595599346,0.0849577557071617,0.6064134896854141
ENSMUSG00000031779,-2.9362154365552326,0.0652596690145049,
ENSMUSG00000031780,-0.24527434097332543,0.8142928786762971,0.9816485106909933
ENSMUSG00000031781,0.302715455164477,0.27280871145499896,0.8326512614059894
ENSMUSG00000031782,0.21254332947866142,0.41532969837345335,0.8958797636398478
ENSMUSG00000031783,0.38343627932588004,0.282658301483098,0.837392200082332
ENSMUSG00000031785,-0.21596334689636118,0.2757660572952515,0.8334235933259778
ENSMUSG00000031786,-1.5509491238231234,0.7520188268523065,
ENSMUSG00000031787,-0.14425008150476865,0.7127324967672897,0.9662371968814314
ENSMUSG00000031788,-0.08626948667180467,0.7040688732150688,0.9630372404291094
ENSMUSG00000031789,-0.45499321400740567,0.2862624884299163,0.8379373267988592
ENSMUSG00000031790,0.3433960539905141,0.15560053309964011,0.7317006431496585
ENSMUSG00000031791,0.0022078166005520625,0.9960127721778586,0.9999260987320197
ENSMUSG00000031792,-0.008514230991094726,0.9800414336279238,0.9984847337103957
ENSMUSG00000031796,0.1639669693662615,0.4542270476946283,0.9041275741069227
ENSMUSG00000031799,0.16255715456105382,0.47939898520736235,0.9116039638053861
ENSMUSG00000031802,-0.46549790020657633,0.1945416257163104,0.7676232252721729
ENSMUSG00000031803,-1.1563268862922824,7.230367513709919e-07,0.00016423413049619645
ENSMUSG00000031805,-0.42967299562501254,0.10187635665646741,0.6445450077206403
ENSMUSG00000031807,0.13807573577235266,0.7136755175500407,0.9663443962472387
ENSMUSG00000031808,0.13402125067267762,0.5896125700702217,0.9463846254681556
ENSMUSG00000031809,-0.7194675749410507,0.8854514165749541,
ENSMUSG00000031811,0.6839875782712664,0.29439694953716444,0.8453898914432763
ENSMUSG00000031812,0.5729273932687298,0.0034631822438400475,0.1154408531974583
ENSMUSG00000031813,0.4760413083053792,0.18565082915817577,0.7579331715019768
ENSMUSG00000031816,0.5351981902089962,0.19730905357304251,0.7711824204871602
ENSMUSG00000031818,0.4486393402609579,0.03984060846144119,0.44035391848812955
ENSMUSG00000031819,0.018551642030882814,0.9352228358613724,0.9932069051670478
ENSMUSG00000031820,0.3674323155036525,0.1527594578238075,0.7283856816233186
ENSMUSG00000031821,-2.364694999201376,0.00011729643236291542,0.011126729633873721
ENSMUSG00000031822,0.038141702084658544,0.8793045134025379,0.9891588971171631
ENSMUSG00000031823,0.05114858286703592,0.841409042633412,0.9850785834485394
ENSMUSG00000031824,-0.25518327809810387,0.3488396309076338,0.8699367154882387
ENSMUSG00000031825,0.0874521020262035,0.7456779256656083,0.9699643690707904
ENSMUSG00000031826,-0.1487255890548644,0.5261963799595136,0.9252197358607108
ENSMUSG00000031827,-0.6095974214848779,0.31253551311638805,0.8542673695628096
ENSMUSG00000031828,-0.35319699824774836,0.4182095543272908,0.8959635707038881
ENSMUSG00000031831,-0.2979224615902897,0.9412296432488706,
ENSMUSG00000031832,0.23672921811667472,0.5957759328505814,0.9474514245983907
ENSMUSG00000031833,-0.27617431282044935,0.30619317103976784,0.8501266674079752
ENSMUSG00000031834,0.17008618307453066,0.6876468165073911,0.9606347599030124
ENSMUSG00000031835,-0.288326239648178,0.17470449924552678,0.7491046569141081
ENSMUSG00000031837,-0.3372346910965959,0.700744664005476,0.9628157749252689
ENSMUSG00000031838,-0.35369155757734017,0.43293275199676906,0.9008382388120837
ENSMUSG00000031839,0.46794680648454123,0.02139044711295013,0.32235815153968017
ENSMUSG00000031840,0.8861921427560912,0.0209178608527506,0.31922651718126593
ENSMUSG00000031841,-2.3410187574029115,3.457967446156031e-14,6.315274038493687e-11
ENSMUSG00000031842,0.4976067512923489,0.2169481007824201,0.789330995016265
ENSMUSG00000031843,0.23793408012573877,0.33143053424162383,0.8604457119710072
ENSMUSG00000031844,-1.5186236048288215,0.7571432919014736,
ENSMUSG00000031845,,,
ENSMUSG00000031847,-1.2651086033873415,0.057913493809302524,0.5227890791727791
ENSMUSG00000031848,0.40404580658962336,0.17731161618748714,0.7493670739142578
ENSMUSG00000031849,0.5461495013297454,0.8213798470572459,
ENSMUSG00000031851,0.3829641666618423,0.27177934708325924,0.8316278224982276
ENSMUSG00000031853,,,
ENSMUSG00000031858,-0.027103505373213765,0.8989582618935706,0.9893980957684074
ENSMUSG00000031860,0.9317314549661315,0.5196246454249068,
ENSMUSG00000031861,-1.8456812448483302,0.1937880201232992,
ENSMUSG00000031862,-0.04960003707865865,0.8424673669255123,0.9850785834485394
ENSMUSG00000031864,0.14666985970459348,0.5825415544114443,0.9441627631311158
ENSMUSG00000031865,-0.04547513267532827,0.8501194831524606,0.9864009291293862
ENSMUSG00000031870,0.063962180917615,0.9698158326904421,
ENSMUSG00000031871,-0.2668107408506726,0.17512073285161467,0.7491046569141081
ENSMUSG00000031872,-1.857978875085329,0.029409644227331132,0.37843789324709426
ENSMUSG00000031875,-0.9124563393110953,0.0012221693833103567,0.058222069132593375
ENSMUSG00000031876,-0.7194675749410498,0.8854514165749542,
ENSMUSG00000031877,-0.30500060987241734,0.5635857248132976,0.9399602392411321
ENSMUSG00000031878,0.48198282156574085,0.21993445968466385,0.7933332075115619
ENSMUSG00000031879,0.6483400684634534,0.03190265005141048,0.39639350646138694
ENSMUSG00000031880,-0.5251527767148766,0.5747538067058433,0.9432106337230004
ENSMUSG00000031881,-2.8379214759984683,0.07818315289550731,
ENSMUSG00000031883,0.784168895352546,0.25338819811730584,0.8219643543819664
ENSMUSG00000031884,,,
ENSMUSG00000031885,-0.26498914922181166,0.26148922570592437,0.8242807776056934
ENSMUSG00000031886,1.2819560296787442,0.07047140950099175,0.5660986217135825
ENSMUSG00000031887,0.11253906101738162,0.8220718633242312,0.9818707526194739
ENSMUSG00000031889,0.07736024712394521,0.7942088818072185,0.9758976426791104
ENSMUSG00000031891,-1.1613151793842835,0.13681262414521259,0.7044204301143873
ENSMUSG00000031893,-0.9154414863911898,0.5726083857883554,
ENSMUSG00000031896,0.5698496524368141,0.5322821151956303,0.9271440808677809
ENSMUSG00000031897,0.6708946910720434,0.015597135994675094,0.2803370555556683
ENSMUSG00000031898,,,
ENSMUSG00000031901,-0.12718605250874612,0.7581281404297844,0.9730549119845091
ENSMUSG00000031902,-0.2644551127571873,0.20082526327490402,0.7750638639023814
ENSMUSG00000031903,-0.5423530172767234,0.13147422507517312,0.6956770862941216
ENSMUSG00000031904,-0.4996576210999008,0.06478639087984862,0.5473978675492143
ENSMUSG00000031906,0.12194396225826634,0.9163508413897717,0.9915306140522955
ENSMUSG00000031907,-0.2720030666168059,0.7931351359743606,0.9758428056998991
ENSMUSG00000031910,-0.4414497266857876,0.3836926214592752,0.8809865889439232
ENSMUSG00000031913,0.19004791391284803,0.3823493255996794,0.8806419066626046
ENSMUSG00000031916,0.4419158901637636,0.09266404100946415,0.6249467565910806
ENSMUSG00000031917,0.06200056947736072,0.8028720025585605,0.9785685431293506
ENSMUSG00000031918,0.028306242395242417,0.9017637038088427,0.9903964970107546
ENSMUSG00000031919,1.4207043644476476,0.25991650024377155,
ENSMUSG00000031921,0.32041811258432673,0.14255095897601638,0.7159038170976708
ENSMUSG00000031922,0.019031123970989636,0.9306264590237106,0.9924941511403473
ENSMUSG00000031924,0.08501591028749692,0.663933192400634,0.9580081636905622
ENSMUSG00000031925,-0.3771739979427551,0.050525250227857886,0.49187362987643285
ENSMUSG00000031927,-1.5509491238231234,0.7520188268523065,
ENSMUSG00000031928,0.16251358183596878,0.513219580371503,0.9214904895363233
ENSMUSG00000031930,-0.2892189800995883,0.21215079827187888,0.7836529486955356
ENSMUSG00000031931,0.14748464164116634,0.5745715513192633,0.9432106337230004
ENSMUSG00000031932,-2.5316957243274034,0.5531791621643876,
ENSMUSG00000031933,,,
ENSMUSG00000031934,-0.5994189975491351,0.3234325051307113,0.8570241570238946
ENSMUSG00000031935,0.10405631227117536,0.6665596757407904,0.9580081636905622
ENSMUSG00000031936,,,
ENSMUSG00000031937,-1.0684601496914208,0.4044571856344197,
ENSMUSG00000031938,-0.05169510860836356,0.811660772872648,0.9803358970250662
ENSMUSG00000031939,0.2542389345550397,0.31811044953744105,0.8561365668775045
ENSMUSG00000031948,0.1309874628399065,0.6278688164268956,0.9537831927462437
ENSMUSG00000031949,-0.568004706619287,0.18690353751192157,0.7590526913852926
ENSMUSG00000031950,0.09134413053347172,0.7335741125812231,0.9688914296287998
ENSMUSG00000031951,0.3596789907862166,0.43244751497400724,0.9008382388120837
ENSMUSG00000031952,-2.2603606492178816,0.6168902315637814,
ENSMUSG00000031953,0.3822306670449853,0.18114192931616113,0.753117120333546
ENSMUSG00000031954,0.2639456717633724,0.1976475942666701,0.7711824204871602
ENSMUSG00000031955,0.19998020006289532,0.335282182855989,0.8621702796929658
ENSMUSG00000031957,-0.4076170363830088,0.7332594647772188,0.9688701290351567
ENSMUSG00000031958,-0.20279728184229626,0.6472017862109194,0.9563403943354554
ENSMUSG00000031959,-0.1499564516577147,0.5420901390594629,0.9306801127701787
ENSMUSG00000031960,0.034552184644848924,0.8755076220840657,0.9880203775175228
ENSMUSG00000031962,-3.8937499072322135,0.22223046801686142,
ENSMUSG00000031963,-1.4757239351199767,0.33469514152959745,
ENSMUSG00000031965,-0.5824334116311213,0.6240517657817061,0.9530770619465522
ENSMUSG00000031966,0.7261373770022493,0.5375337818954133,
ENSMUSG00000031967,0.06685547064221083,0.821859793402905,0.9818707526194739
ENSMUSG00000031969,0.23900910273390283,0.37508012885660835,0.8795154369093545
ENSMUSG00000031970,-0.6848405355169921,0.39637369237991604,0.8857330796959522
ENSMUSG00000031971,-0.6010973102120044,0.2594271034211719,0.8239110419290836
ENSMUSG00000031972,-3.5856760936531527,0.27991098346320553,
ENSMUSG00000031974,0.054253773449171226,0.8302397172657512,0.9822662090549199
ENSMUSG00000031976,-0.1769395225994981,0.3969386814860031,0.8857330796959522
ENSMUSG00000031979,0.20011356011980866,0.44680673844849716,0.9008696265942449
ENSMUSG00000031980,0.8990264035175458,0.5074366002244592,
ENSMUSG00000031981,1.6842721581473203,0.7265891434372282,
ENSMUSG00000031982,-0.1547743076866209,0.7845721806659404,0.9750693670269831
ENSMUSG00000031983,0.28898413826103153,0.20572867262917283,0.7802912402639938
ENSMUSG00000031984,0.32127667873506016,0.35066684542304527,0.8711367044405434
ENSMUSG00000031985,0.021315842749642006,0.9204332652510616,0.9915306140522955
ENSMUSG00000031986,0.10068744677804332,0.7649690436802474,0.974446766127137
ENSMUSG00000031987,-0.34568331031665084,0.11634311210857697,0.6751001836644676
ENSMUSG00000031988,0.0027479852278317327,0.9887041071577569,0.9998021639474548
ENSMUSG00000031990,0.21201008801116936,0.44988152662819203,0.9010078566594582
ENSMUSG00000031991,,,
ENSMUSG00000031993,-0.06994510527692033,0.7313827476663615,0.9688701290351567
ENSMUSG00000031994,-1.962391494923926,2.1508581995280497e-07,6.129163738400568e-05
ENSMUSG00000031995,0.7779498617640798,0.2068023627454867,0.7812228558206448
ENSMUSG00000031996,0.25165101529357015,0.2822341022031476,0.8373392570717647
ENSMUSG00000031997,-1.225473206468137,0.022230447196531798,0.32962894882804433
ENSMUSG00000031998,,,
ENSMUSG00000032000,-0.22418763099410866,0.3809928441318565,0.8804550231341977
ENSMUSG00000032002,0.2750459412676785,0.4310790539720928,0.9008382388120837
ENSMUSG00000032006,0.5921920268566608,0.015692582426790218,0.28108553642866635
ENSMUSG00000032009,-0.23650060965680123,0.3362313149092827,0.862448248061488
ENSMUSG00000032010,-0.001315038379844303,0.9967074585433576,0.9999260987320197
