Geneid,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj
ENSMUSG00000072680,0.013028580866493951,0.9640155758044788,0.9960934525593644
ENSMUSG00000072678,,,
ENSMUSG00000048502,0.24194685216659317,0.8877245809994121,
ENSMUSG00000043248,0.5330662029979911,0.08885781924706712,0.5391974617071542
ENSMUSG00000072676,-0.13682749884961076,0.64707230644562,0.9396629009059012
ENSMUSG00000091976,,,
ENSMUSG00000072675,-3.022025777647339,0.2227081127459728,
ENSMUSG00000072674,0.3841936903118191,0.35297128859616544,0.8288581798509199
ENSMUSG00000021867,0.05638741138932704,0.8507556519643119,0.9806542090926061
ENSMUSG00000092159,,,
ENSMUSG00000072672,-1.6894905929926631,0.4681810660993848,
ENSMUSG00000021874,-0.1509033541393197,0.7253201510634737,0.9555377388292754
ENSMUSG00000089978,,,
ENSMUSG00000090104,0.3158500552986511,0.607310229391196,0.9309592066410128
ENSMUSG00000021870,-0.30095572097678586,0.1275743625100387,0.6138883669498764
ENSMUSG00000065864,0.8892534309787421,0.4092648798477597,
ENSMUSG00000078128,0.10620339673683715,0.9045882050209486,0.9856341291878877
ENSMUSG00000040818,0.03758752293141635,0.8603330668885374,0.9817723901400259
ENSMUSG00000090861,0.5467301569276681,0.6438635574729623,
ENSMUSG00000021877,0.04153463915028217,0.8418104793630043,0.9784686271615756
ENSMUSG00000043702,-0.2139705710545037,0.3590519399246498,0.8324586438114363
ENSMUSG00000021879,-1.0856894833646882,0.178670822405272,0.6850229877535461
ENSMUSG00000021898,-0.1988505679134212,0.6552732726843034,0.9424196350501567
ENSMUSG00000040760,0.09419124659185853,0.653331132617524,0.9419264087224952
ENSMUSG00000040726,-3.1527387398606397,0.4690721773795892,
ENSMUSG00000040717,0.03489724441178926,0.8887668998975574,0.9832733593592751
ENSMUSG00000021895,-0.12519681410291716,0.5241042154785633,0.9015781686532958
ENSMUSG00000093034,-1.6565382842317653,0.40433697272623614,
ENSMUSG00000040651,0.11415666910718456,0.618643152735507,0.9348182352266228
ENSMUSG00000046753,0.19934756833594539,0.43486842139945414,0.8689232396923414
ENSMUSG00000088615,-1.791974919146662,0.595297003545801,
ENSMUSG00000064836,,,
ENSMUSG00000040640,-0.8925405449803873,0.4010386837313519,0.8548309650956899
ENSMUSG00000021994,-1.0412074934368463,0.00011735089735189771,0.007730890242290425
ENSMUSG00000091966,-2.3004851321224993,0.06543009109736614,0.47232857815785134
ENSMUSG00000021991,-1.0926184313361185,0.5032477355308433,
ENSMUSG00000088682,-0.7391803697121648,0.8823336947124102,
ENSMUSG00000045776,-3.7076509598270997,0.11579470280183167,
ENSMUSG00000075245,0.9260680126186076,0.2689778838335356,0.7727142922612145
ENSMUSG00000042682,0.6175720752739934,0.000990066729797645,0.03792566188967147
ENSMUSG00000015971,-0.02823597869343783,0.8985998047855558,0.9851803370083705
ENSMUSG00000015966,-0.41623973310102513,0.46238775590471626,0.878921673582235
ENSMUSG00000015970,-0.8489156676257211,0.5105416384442747,
ENSMUSG00000015968,-0.04036366354939687,0.9081053314015228,0.9860529478528768
ENSMUSG00000021962,-0.3155361017767606,0.1268374948576078,0.6132242786795324
ENSMUSG00000021957,0.3206816234022381,0.1423261933824406,0.6323952041681207
ENSMUSG00000093156,-2.627496421288606,0.588016905722591,
ENSMUSG00000021948,0.2015936370689324,0.3657748148780372,0.8364044686266874
ENSMUSG00000052395,-0.10526739720662262,0.6583555433703692,0.9424196350501567
ENSMUSG00000006527,-0.05655575387259076,0.8126672493190035,0.9729085507696649
ENSMUSG00000087653,-1.1302182015367073,0.691281787426215,
ENSMUSG00000081850,1.0776019481889454,0.6119532176540738,
ENSMUSG00000006526,0.20520262234145298,0.4489251900607516,0.874572737081255
ENSMUSG00000042485,0.5175486858192242,0.06253989961921778,0.46400656752466574
ENSMUSG00000021922,-1.3058170954650639,0.20926618936200636,0.715218087478171
ENSMUSG00000006522,-3.2213392325845818,1.166197259379736e-06,0.00015815278306913777
ENSMUSG00000006529,,,
ENSMUSG00000021918,0.10257855636344358,0.6969559307756413,0.9503509132616768
ENSMUSG00000021917,0.24089337630181898,0.2702341997290961,0.7743517664873716
ENSMUSG00000021916,-0.047489191134725404,0.8460118082565157,0.9790128349391076
ENSMUSG00000042354,-0.13513699978286875,0.552458092517291,0.9122991988916461
ENSMUSG00000077212,-0.9253147148265208,0.4744048822306355,
ENSMUSG00000087912,0.38557669319295196,0.8467424869768037,
ENSMUSG00000077797,-0.08223144872819922,0.92552720371857,0.9900869533044011
ENSMUSG00000042323,-0.1944236530039721,0.3321039621262113,0.8163420502243026
ENSMUSG00000090305,0.5307533969557864,0.5328280796182898,0.9049086013960298
ENSMUSG00000058351,0.8349398466639151,0.07263842989738707,0.49221534141588213
ENSMUSG00000071547,-0.7298019552842476,0.057163623841145185,0.4472862445472455
ENSMUSG00000042286,-0.28219389019983676,0.2545174187992625,0.7633118831159226
ENSMUSG00000091898,,,
ENSMUSG00000021910,-0.005646310760101349,0.9761431520875683,0.99737606480615
ENSMUSG00000021909,,,
ENSMUSG00000021904,0.25149725740822904,0.30329987048425355,0.7977463343624117
ENSMUSG00000021902,0.17705963977347638,0.5362772944385742,0.9053275495479856
ENSMUSG00000021901,0.03752866369654723,0.8518486944543662,0.9808869424478566
ENSMUSG00000019027,-0.8125673320279126,0.07314707657024584,0.49311361126526787
ENSMUSG00000021893,0.07241164297614289,0.7266099634789523,0.9555377388292754
ENSMUSG00000021892,-0.3752042102019815,0.11630031863249445,0.5965379733602282
ENSMUSG00000021891,-0.16072252865750475,0.4573308350039055,0.8779601006240115
ENSMUSG00000021890,-0.07689152256020015,0.7626107245961428,0.9628977994554447
ENSMUSG00000057606,-3.217682245090812,0.42160330843732674,
ENSMUSG00000089241,,,
ENSMUSG00000021884,0.13617567920194554,0.6365442422182519,0.9383719036591728
ENSMUSG00000021900,0.3670556283072406,0.05516672554179016,0.4390867386257541
ENSMUSG00000014496,-0.2655924703602102,0.33604104314622507,0.8181562062657147
ENSMUSG00000093191,,,
ENSMUSG00000046005,,,
ENSMUSG00000088487,,,
ENSMUSG00000021903,-0.4516097722182761,0.09609749739111662,0.5554445177472198
ENSMUSG00000021905,0.2994935558543398,0.1726948689887542,0.6764271321133838
ENSMUSG00000021906,0.12961514081876568,0.6419858123196387,0.9396629009059012
ENSMUSG00000021907,,,
ENSMUSG00000056234,0.14661502853802114,0.46133182514138793,0.8787826305477041
ENSMUSG00000013701,-0.1932851687203532,0.4656010439394971,0.8799293159189662
ENSMUSG00000077611,-0.5323370402864624,0.6940951434697293,
ENSMUSG00000021911,-0.0843552324263653,0.7099971643253549,0.9542672265419299
ENSMUSG00000091570,-0.0357714200720531,0.8887208152671959,0.9832733593592751
ENSMUSG00000090459,-0.18215410681019317,0.8872780993808451,
ENSMUSG00000021913,-0.9035540522903172,0.625543992339937,
ENSMUSG00000072473,,,
ENSMUSG00000021919,,,
ENSMUSG00000090669,,,
ENSMUSG00000054051,-0.4268585738454969,0.06909062956206934,0.4824040711445449
ENSMUSG00000041730,,,
ENSMUSG00000071540,-2.643046958152615,0.5857651061382088,
ENSMUSG00000041707,-2.8872419912832332,0.06455073489754061,
ENSMUSG00000078127,-0.7391803697121654,0.8823336947124101,
ENSMUSG00000050666,-0.2782434986101953,0.3202749110136519,0.8096005370139067
ENSMUSG00000051506,-0.828034777603912,0.24750301663902652,0.7534726649717368
ENSMUSG00000041673,-0.5627374068572608,0.14296408882109696,0.6334169664538215
ENSMUSG00000077612,,,
ENSMUSG00000063506,0.0282452215698152,0.9664650665723585,0.9960934525593644
ENSMUSG00000087639,-0.3188972765486953,0.786520421527857,
ENSMUSG00000021936,-0.07451201776728725,0.7333951866578134,0.9566285647726014
ENSMUSG00000067023,1.3295764735958278,0.38789291021674555,
ENSMUSG00000021940,,,
ENSMUSG00000064446,,,
ENSMUSG00000021943,-2.0649057073703236,0.0641900714993544,0.4694405102797613
ENSMUSG00000072625,,,
ENSMUSG00000041534,,,
ENSMUSG00000044519,-2.212688091549275,0.6494631733329173,
ENSMUSG00000072624,,,
ENSMUSG00000047441,,,
ENSMUSG00000021950,-0.005766896286115987,0.9965006799453353,
ENSMUSG00000088533,,,
ENSMUSG00000048337,-1.5367668788184474,0.7543380036117385,
ENSMUSG00000078126,0.038616032905172425,0.844746623235888,0.9787548526647359
ENSMUSG00000071531,-3.751128438767358,0.366826920129226,
ENSMUSG00000041479,0.21706285246950807,0.4200059772693584,0.8632815576910476
ENSMUSG00000041471,-0.031031410897394848,0.9147920226468982,0.9873486045958051
ENSMUSG00000021794,-0.06403960632072511,0.727784609262136,0.9558882045243217
ENSMUSG00000043681,0.28512359565337186,0.9381026458778818,
ENSMUSG00000023064,1.2330411029361166,0.06690289202824361,0.47506361366801464
ENSMUSG00000041445,0.15050551602541426,0.49465758908008384,0.890159978794294
ENSMUSG00000021796,-0.02756644847848436,0.905877983082918,0.9860093008598527
ENSMUSG00000090779,2.03102564567461,0.4921076381884365,
ENSMUSG00000021797,-2.627496421288606,0.588016905722591,
ENSMUSG00000021798,0.969064086891934,0.41929510143422644,0.8632815576910476
ENSMUSG00000021799,-3.4024824253609487,0.40760572391443695,
ENSMUSG00000041408,-0.09734207654709975,0.6368375459383153,0.9384028793231426
ENSMUSG00000085825,-2.269985426835955,0.007930977646608538,0.15492164569218714
ENSMUSG00000041078,-0.7391803697121648,0.8823336947124102,
ENSMUSG00000065481,,,
ENSMUSG00000089368,,,
ENSMUSG00000041068,,,
ENSMUSG00000072616,,,
ENSMUSG00000049546,,,
ENSMUSG00000088766,,,
ENSMUSG00000064777,,,
ENSMUSG00000065894,0.9109189077520525,0.8354446349604612,
ENSMUSG00000058690,0.01635022403004171,0.9314195766081433,0.9906481439722152
ENSMUSG00000021804,-2.7492992588190797,0.5704859936100481,
ENSMUSG00000041044,3.65979308406403,0.43144577937105166,
ENSMUSG00000043418,,,
ENSMUSG00000021803,-3.125611087075334,0.009104258864125256,0.17043290194402833
ENSMUSG00000041028,0.1849427257608631,0.34629844511808205,0.8253001545710718
ENSMUSG00000077306,,,
ENSMUSG00000077786,,,
ENSMUSG00000041014,-0.7391803697121648,0.8823336947124102,
ENSMUSG00000056875,0.8016683509983269,0.13274465680987754,0.6187242475677646
ENSMUSG00000074553,0.29008229849244066,0.3488767602734595,0.8262519993839348
ENSMUSG00000089021,,,
ENSMUSG00000077019,3.983946708205928,0.32595828087000545,
ENSMUSG00000088714,,,
ENSMUSG00000092818,,,
ENSMUSG00000075785,,,
ENSMUSG00000037833,-0.4820319143356573,0.2206473034528158,0.729254185346251
ENSMUSG00000037824,-0.17172411294443868,0.521229124648581,0.8999194268835543
ENSMUSG00000021792,0.5466854429445658,0.006931214295950989,0.14282079125697114
ENSMUSG00000021791,-4.049204634082478,0.2361873838329639,
ENSMUSG00000021790,,,
ENSMUSG00000037798,,,
ENSMUSG00000021789,,,
ENSMUSG00000037780,,,
ENSMUSG00000021795,,,
ENSMUSG00000092055,,,
ENSMUSG00000091740,,,
ENSMUSG00000075938,-0.7391803697121654,0.8823336947124101,
ENSMUSG00000091110,,,
ENSMUSG00000091808,,,
ENSMUSG00000090345,,,
ENSMUSG00000091847,,,
ENSMUSG00000091131,,,
ENSMUSG00000092142,,,
ENSMUSG00000091486,,,
ENSMUSG00000091774,,,
ENSMUSG00000091016,,,
ENSMUSG00000090505,,,
ENSMUSG00000079266,,,
ENSMUSG00000090519,,,
ENSMUSG00000090770,,,
ENSMUSG00000072613,,,
ENSMUSG00000092027,-0.7391803697121654,0.8823336947124101,
ENSMUSG00000090419,,,
ENSMUSG00000079271,,,
ENSMUSG00000052334,,,
ENSMUSG00000052790,,,
ENSMUSG00000090752,,,
ENSMUSG00000079270,,,
ENSMUSG00000091031,,,
ENSMUSG00000090772,,,
ENSMUSG00000091116,,,
ENSMUSG00000072610,,,
ENSMUSG00000090462,,,
ENSMUSG00000091508,,,
ENSMUSG00000091757,,,
ENSMUSG00000090711,,,
ENSMUSG00000090476,,,
ENSMUSG00000091792,,,
ENSMUSG00000079273,,,
ENSMUSG00000091960,,,
ENSMUSG00000092152,,,
ENSMUSG00000080407,,,
ENSMUSG00000080439,-1.1963050294813384,0.7498132487359743,
ENSMUSG00000072609,,,
ENSMUSG00000091099,,,
ENSMUSG00000090635,,,
ENSMUSG00000090731,,,
ENSMUSG00000092148,,,
ENSMUSG00000091203,,,
ENSMUSG00000090481,,,
ENSMUSG00000090690,,,
ENSMUSG00000091851,,,
ENSMUSG00000091788,,,
ENSMUSG00000090351,,,
ENSMUSG00000091140,,,
ENSMUSG00000080541,-1.2185297883288342,0.7250146034094863,
ENSMUSG00000080618,-1.4469044330143725,0.6851525410252961,
ENSMUSG00000072608,,,
ENSMUSG00000072607,,,
ENSMUSG00000090975,,,
ENSMUSG00000091627,,,
ENSMUSG00000090742,,,
ENSMUSG00000091741,,,
ENSMUSG00000090686,,,
ENSMUSG00000090333,,,
ENSMUSG00000072606,,,
ENSMUSG00000079272,,,
ENSMUSG00000090741,,,
ENSMUSG00000090917,,,
ENSMUSG00000091470,,,
ENSMUSG00000091657,,,
ENSMUSG00000091146,,,
ENSMUSG00000079269,,,
ENSMUSG00000091281,,,
ENSMUSG00000090477,,,
ENSMUSG00000090947,,,
ENSMUSG00000091187,,,
ENSMUSG00000091286,,,
ENSMUSG00000072605,,,
ENSMUSG00000090396,,,
ENSMUSG00000091961,,,
ENSMUSG00000091733,,,
ENSMUSG00000091341,,,
ENSMUSG00000090389,-0.22708499433375637,0.32333315774491733,0.8114122577693877
ENSMUSG00000090657,1.6635982287241755,0.7298167695889521,
ENSMUSG00000090796,,,
ENSMUSG00000090837,,,
ENSMUSG00000090385,,,
ENSMUSG00000090337,,,
ENSMUSG00000090634,,,
ENSMUSG00000091815,,,
ENSMUSG00000090713,,,
ENSMUSG00000090440,,,
ENSMUSG00000091832,,,
ENSMUSG00000091481,,,
ENSMUSG00000072603,,,
ENSMUSG00000090788,,,
ENSMUSG00000091029,,,
ENSMUSG00000091477,,,
ENSMUSG00000090332,,,
ENSMUSG00000090746,,,
ENSMUSG00000090681,,,
ENSMUSG00000072602,,,
ENSMUSG00000090798,,,
ENSMUSG00000090821,,,
ENSMUSG00000072744,,,
ENSMUSG00000091990,,,
ENSMUSG00000091216,,,
ENSMUSG00000049235,0.08213757867248385,0.7606487703029765,0.9623393954616786
ENSMUSG00000091718,,,
ENSMUSG00000091698,,,
ENSMUSG00000091911,,,
ENSMUSG00000091584,,,
ENSMUSG00000072601,-2.191581344332776,0.6526564799987924,
ENSMUSG00000089654,,,
ENSMUSG00000089925,,,
ENSMUSG00000072600,-0.7391803697121654,0.8823336947124101,
ENSMUSG00000089816,,,
ENSMUSG00000090092,,,
ENSMUSG00000090166,-3.783370995505566,0.28678514834621815,
ENSMUSG00000089901,0.24901084106314092,0.7243085242251229,0.9555377388292754
ENSMUSG00000090265,-1.6281357007936395,0.7398885360682379,
ENSMUSG00000053961,-3.335796406642079,0.46053648915451617,
ENSMUSG00000089754,,,
ENSMUSG00000090109,,,
ENSMUSG00000072598,,,
ENSMUSG00000090051,-1.6281357007936395,0.7398885360682379,
ENSMUSG00000092161,,,
ENSMUSG00000090249,,,
ENSMUSG00000091777,,,
ENSMUSG00000072599,1.0461189711003227,0.5145218674717822,
ENSMUSG00000090180,,,
ENSMUSG00000090259,,,
ENSMUSG00000072596,0.09286791161161327,0.9186644422677381,0.988448209474742
ENSMUSG00000090594,,,
ENSMUSG00000091048,,,
ENSMUSG00000072595,,,
ENSMUSG00000091783,,,
ENSMUSG00000091725,,,
ENSMUSG00000091707,,,
ENSMUSG00000079267,,,
ENSMUSG00000090379,,,
ENSMUSG00000092144,,,
ENSMUSG00000090716,,,
ENSMUSG00000091569,,,
ENSMUSG00000091125,,,
ENSMUSG00000072574,,,
ENSMUSG00000072145,,,
ENSMUSG00000091429,,,
ENSMUSG00000091466,,,
ENSMUSG00000092165,,,
ENSMUSG00000091122,,,
ENSMUSG00000072594,0.11618169956707494,0.7218718369085091,0.9555377388292754
ENSMUSG00000091605,,,
ENSMUSG00000090736,,,
ENSMUSG00000079265,,,
ENSMUSG00000090296,,,
ENSMUSG00000091453,,,
ENSMUSG00000091923,,,
ENSMUSG00000091011,,,
ENSMUSG00000090365,,,
ENSMUSG00000071489,-2.3724577961644697,0.020081738900919802,0.26163661759925944
ENSMUSG00000085500,0.8498314433116742,0.6593482632947494,
ENSMUSG00000075042,1.1649009026376367,0.6890474113329301,
ENSMUSG00000090709,-1.6281357007936395,0.7398885360682379,
ENSMUSG00000037759,-1.1582492501870294,0.5527307194188202,
ENSMUSG00000021830,-0.08568491649765288,0.727045538487335,0.9555659733852209
ENSMUSG00000082463,0.871687686914255,0.2546199012607435,0.7633405149361043
ENSMUSG00000049092,-0.3330003334952409,0.4004521404439869,0.8546623026150498
ENSMUSG00000021831,0.047473429234412126,0.8591719840270693,0.9817723901400259
ENSMUSG00000021832,0.24632540654644275,0.2550918757200037,0.7636947513593707
ENSMUSG00000053205,-0.21241889120451837,0.6216536629451226,0.9358371393235727
ENSMUSG00000037722,0.6231359398401588,0.032036966515827076,0.3345559480645084
ENSMUSG00000080462,,,
ENSMUSG00000037712,0.23773998155463488,0.2600973234084619,0.7674503819810928
ENSMUSG00000088769,0.5392842133960677,0.5591738607295859,0.9142696169768508
ENSMUSG00000092846,,,
ENSMUSG00000085913,-0.22562960237916296,0.5684974552064392,0.9172606383476366
ENSMUSG00000037697,-0.2396305146305207,0.25953245972252037,0.7672093865852809
ENSMUSG00000093167,,,
ENSMUSG00000086124,,,
ENSMUSG00000082662,0.08741360315426443,0.695902694837311,0.9503093095283125
ENSMUSG00000082475,0.10466504076550247,0.6114143345059398,0.9330151345939328
ENSMUSG00000085866,-0.811484144617161,0.8418930081247475,
ENSMUSG00000084276,0.21551884610880276,0.9487407041945495,
ENSMUSG00000081840,,,
ENSMUSG00000083169,-0.2061360918932979,0.36547382542152296,0.8364044686266874
ENSMUSG00000044285,0.36942928875484193,0.09227873460260959,0.544593250436233
ENSMUSG00000079261,-2.8975069594837604,0.528748887433688,
ENSMUSG00000021835,-0.5460935650573631,0.1676917142394848,0.6701862606146277
ENSMUSG00000086746,0.885875857741941,0.5999752944197262,
ENSMUSG00000086168,,,
ENSMUSG00000085380,,,
ENSMUSG00000085123,,,
ENSMUSG00000037628,-0.8526802070852502,0.23210597648236708,0.7422866930865843
ENSMUSG00000015759,0.1635459498311673,0.40827675731205704,0.8600219339164226
ENSMUSG00000062014,0.10382416933518904,0.6095533674078693,0.9321570076356885
ENSMUSG00000061510,0.195866683935183,0.7632829357757227,0.9628977994554447
ENSMUSG00000055128,0.5283474164351721,0.015620839931129315,0.23105500716029104
ENSMUSG00000021838,-0.27246025662759654,0.3549140473103626,0.8301043239791751
ENSMUSG00000089870,-0.5837371503238417,0.446557106166087,0.8735509077875314
ENSMUSG00000072589,-0.17249365381604306,0.7434342279884187,0.9588130164747594
ENSMUSG00000037580,0.5072792280660932,0.05317285564657384,0.4324790373848223
ENSMUSG00000037572,-0.2310215493412123,0.5329633581725053,0.9049086013960298
ENSMUSG00000084648,-1.971802112008459,0.5086204078329266,
ENSMUSG00000048379,0.016649882340700372,0.9459842171394207,0.9944742352118693
ENSMUSG00000021840,-0.33274922079859626,0.1744265280416989,0.6783210530351488
ENSMUSG00000050335,-1.4741206852963753,0.015934246710730317,0.2328676340725302
ENSMUSG00000037544,-2.670005965827692,2.609902953130124e-05,0.0022808453395922607
ENSMUSG00000037536,0.07573288209556142,0.7693149104129943,0.963663451474738
ENSMUSG00000037526,0.15482158302265436,0.5192395546995743,0.8993222881964243
ENSMUSG00000072585,-1.7421593050770814,0.7219595408859542,
ENSMUSG00000021843,0.2128655881087515,0.28277587205693666,0.7844002649746828
ENSMUSG00000062081,0.2118681507404152,0.273454377651981,0.7767711606149627
ENSMUSG00000021846,-0.3233116896774149,0.211986637371401,0.7194886047084377
ENSMUSG00000063885,-0.32165983362942574,0.621227573369129,0.9358371393235727
ENSMUSG00000080522,,,
ENSMUSG00000036339,-0.31002393235421044,0.2004857878907247,0.7090166099824097
ENSMUSG00000087756,,,
ENSMUSG00000021848,5.9831370770014525,0.17363418416256016,
ENSMUSG00000093204,1.6693848121977668,0.7288671200456758,
ENSMUSG00000093117,,,
ENSMUSG00000087754,-1.1734918265260337,0.5395536056911976,
ENSMUSG00000061244,0.021433595550872254,0.927861513731595,0.9902360892251824
ENSMUSG00000036291,-0.0371467731575496,0.8807181927156061,0.9830638188005782
ENSMUSG00000036282,-0.49514943327153876,0.031303652700763254,0.3321548652342732
ENSMUSG00000021850,-0.6969273575868288,0.6453690198392066,
ENSMUSG00000021852,4.662569259238432,0.17502734936873288,
ENSMUSG00000079246,,,
ENSMUSG00000089416,,,
ENSMUSG00000089187,,,
ENSMUSG00000036242,-1.2454982929382261,0.00672527399898282,0.13956949894547757
ENSMUSG00000082967,-0.7391803697121654,0.8823336947124101,
ENSMUSG00000088938,,,
ENSMUSG00000048933,,,
ENSMUSG00000090343,,,
ENSMUSG00000091220,2.6600511558445827,0.5720487840061979,
ENSMUSG00000068437,,,
ENSMUSG00000060523,,,
ENSMUSG00000059488,,,
ENSMUSG00000050030,,,
ENSMUSG00000049011,,,
ENSMUSG00000050431,,,
ENSMUSG00000048080,,,
ENSMUSG00000091873,,,
ENSMUSG00000090874,,,
ENSMUSG00000045306,,,
ENSMUSG00000046210,,,
ENSMUSG00000051969,,,
ENSMUSG00000047716,,,
ENSMUSG00000049601,,,
ENSMUSG00000057903,,,
ENSMUSG00000068433,,,
ENSMUSG00000060108,,,
ENSMUSG00000068431,,,
ENSMUSG00000062237,,,
ENSMUSG00000053815,,,
ENSMUSG00000050028,,,
ENSMUSG00000058188,,,
ENSMUSG00000057179,,,
ENSMUSG00000060084,-2.3317926370347966,0.6315591260318889,
ENSMUSG00000064975,,,
ENSMUSG00000059069,,,
ENSMUSG00000006288,0.07661407616546634,0.7789796824484769,0.9656692248376852
ENSMUSG00000078125,0.07041939043647291,0.8552225309890432,0.9815860898266672
ENSMUSG00000071470,-2.719463234859321,0.5696777348742674,
ENSMUSG00000092837,1.2627336932726052,0.010279045170856316,0.18038635173194972
ENSMUSG00000036023,-0.33959411449237387,0.18031581462874446,0.6873521101471486
ENSMUSG00000006281,-0.4943382160555719,0.06542263628790315,0.47232857815785134
ENSMUSG00000087471,-0.324747360343977,0.516626906510635,0.8986267307078353
ENSMUSG00000090799,,,
ENSMUSG00000091089,-0.7120375887024596,0.8174311721314619,
ENSMUSG00000006289,0.11746301947862156,0.7085961624364507,0.9538804027035711
ENSMUSG00000088385,-2.9802597600991376,0.47535937430462916,
ENSMUSG00000035960,0.34167886044077905,0.5350277730130756,0.904941752746257
ENSMUSG00000035953,0.0073533763388957275,0.9734377508021534,0.9970505689635558
ENSMUSG00000021871,0.14919093069739414,0.48933131753058856,0.8880295238399409
ENSMUSG00000068417,0.17544629836832634,0.44264150491623433,0.8719957421837597
ENSMUSG00000021872,-2.689400089001741,0.575266090991968,
ENSMUSG00000052382,,,
ENSMUSG00000059648,,,
ENSMUSG00000068407,-1.5367668788184474,0.7543380036117385,
ENSMUSG00000035932,-0.17477712835048237,0.9403228171754328,
ENSMUSG00000072115,0.05339603111986302,0.8746269127040556,0.9826112499959894
ENSMUSG00000021876,-0.29813290883646293,0.1857495241590681,0.6913493368257316
ENSMUSG00000072575,,,
ENSMUSG00000021880,-1.8870201186531457,0.26482844689577123,
ENSMUSG00000035896,-0.37783317704309377,0.6407998669649706,0.9396629009059012
ENSMUSG00000059606,,,
ENSMUSG00000047894,-0.7391803697121654,0.8823336947124101,
ENSMUSG00000050766,,,
ENSMUSG00000047222,-1.6281357007936395,0.7398885360682379,
ENSMUSG00000091980,,,
ENSMUSG00000090228,,,
ENSMUSG00000068399,,,
ENSMUSG00000089660,,,
ENSMUSG00000000606,,,
ENSMUSG00000089761,,,
ENSMUSG00000070448,,,
ENSMUSG00000079244,,,
ENSMUSG00000089836,,,
ENSMUSG00000091142,,,
ENSMUSG00000091036,,,
ENSMUSG00000090382,,,
ENSMUSG00000091296,,,
ENSMUSG00000090603,,,
ENSMUSG00000090740,,,
ENSMUSG00000068506,,,
ENSMUSG00000091189,,,
ENSMUSG00000060615,,,
ENSMUSG00000092107,,,
ENSMUSG00000050961,-3.023513380774842,0.49651113527055035,
ENSMUSG00000091293,-0.4564181021012543,0.76041233429662,
ENSMUSG00000091812,,,
ENSMUSG00000062148,,,
ENSMUSG00000004561,-0.5591638223013968,0.13058401773171827,0.616111408673986
ENSMUSG00000072572,-0.5578786640031485,0.6704058170779517,
ENSMUSG00000004558,-0.17251401996687035,0.5311414102948637,0.9049086013960298
ENSMUSG00000008813,,,
ENSMUSG00000068392,,,
ENSMUSG00000004562,-0.2730840846973722,0.2661500469696443,0.7722081192607747
ENSMUSG00000085219,-0.267319816224435,0.7282023172560647,0.9558882045243217
ENSMUSG00000049295,0.22234856336281777,0.6300070027702519,0.9371553486992411
ENSMUSG00000072571,-0.5899404923651422,0.2357602080406619,0.7432764958142579
ENSMUSG00000044286,-2.3317926370347966,0.6315591260318889,
ENSMUSG00000065853,0.3201562537436633,0.7332039377369748,0.9566285647726014
ENSMUSG00000060373,0.16494956661821972,0.36511906894533364,0.8362683692912285
ENSMUSG00000057132,-0.24393496154455568,0.845304352790661,
ENSMUSG00000035726,-0.3237745636575275,0.09699021767152126,0.5587137712903035
ENSMUSG00000085736,0.5159969324427046,0.7724429396431182,
ENSMUSG00000053754,-0.22693678082023216,0.2665730379580088,0.7727142922612145
ENSMUSG00000093044,0.29542808205278664,0.8830499193899893,
ENSMUSG00000022159,0.04184772821315776,0.8537235415454824,0.9810475297067405
ENSMUSG00000088979,-0.433930855966586,0.786543388676451,
ENSMUSG00000016831,0.10584737161758825,0.616254618148508,0.9344253410030142
ENSMUSG00000022160,-0.4183815861841258,0.10413477249895142,0.5734556369865378
ENSMUSG00000049532,-0.2133700155688554,0.6666327631099265,0.9435509386542469
ENSMUSG00000064755,,,
ENSMUSG00000068385,,,
ENSMUSG00000060640,,,
ENSMUSG00000063867,,,
ENSMUSG00000063106,,,
ENSMUSG00000076758,,,
ENSMUSG00000035626,,,
ENSMUSG00000057564,,,
ENSMUSG00000059887,,,
ENSMUSG00000076759,,,
ENSMUSG00000076760,-0.7391803697121654,0.8823336947124101,
ENSMUSG00000076761,,,
ENSMUSG00000076762,,,
ENSMUSG00000076764,,,
ENSMUSG00000082819,,,
ENSMUSG00000076829,,,
ENSMUSG00000076767,,,
ENSMUSG00000076768,,,
ENSMUSG00000076769,3.65979308406403,0.43144577937105166,
ENSMUSG00000076770,,,
ENSMUSG00000076771,0.7018136653073757,0.879323111401267,
ENSMUSG00000076772,,,
ENSMUSG00000076773,,,
ENSMUSG00000076774,-1.6281357007936395,0.7398885360682379,
ENSMUSG00000076775,,,
ENSMUSG00000076776,,,
ENSMUSG00000076777,2.6600511558445827,0.5720487840061979,
ENSMUSG00000076778,,,
ENSMUSG00000076779,0.8834351110110568,0.7244471932234473,
ENSMUSG00000072551,0.4267672005401457,0.5661386366034656,0.9163302922647892
ENSMUSG00000076780,-0.3011649583785684,0.9468320012672757,
ENSMUSG00000076781,,,
ENSMUSG00000076782,,,
ENSMUSG00000072548,0.45400126689848436,0.0710552437565426,0.48746419888364195
ENSMUSG00000076783,,,
ENSMUSG00000076784,,,
ENSMUSG00000090450,,,
ENSMUSG00000076785,,,
ENSMUSG00000076786,-1.5367668788184474,0.7543380036117385,
ENSMUSG00000076787,1.6635982287241755,0.7298167695889521,
ENSMUSG00000076788,,,
ENSMUSG00000076789,,,
ENSMUSG00000090868,,,
ENSMUSG00000076790,,,
ENSMUSG00000076791,,,
