gene,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj
ENSMUSG00000045680,-2.4330113790182377,0.5109281493529741,
ENSMUSG00000045684,,,
ENSMUSG00000045689,-0.02880036325519228,0.9273834338315255,0.9844659401740449
ENSMUSG00000045690,-0.4560383378769807,0.3849030744540135,0.7691830656279792
ENSMUSG00000045691,0.2503483237976042,0.3315865327588059,0.729322530144201
ENSMUSG00000045693,,,
ENSMUSG00000045694,-2.4330113790182377,0.5109281493529741,
ENSMUSG00000045699,,,
ENSMUSG00000045708,,,
ENSMUSG00000045709,-1.032284912985936,0.6746028043892834,
ENSMUSG00000045713,,,
ENSMUSG00000045725,0.15266685134385927,0.7314066645512549,0.928556373011575
ENSMUSG00000045730,0.4339898483023361,0.05556293866727754,0.31367476342008344
ENSMUSG00000045731,0.5531578972471196,0.7875850812530327,
ENSMUSG00000045733,1.6074522573627288,0.24256500170535722,
ENSMUSG00000045744,,,
ENSMUSG00000045746,-0.2529155784042159,0.6521043514291143,0.9008967001223753
ENSMUSG00000045750,,,
ENSMUSG00000045751,-0.13480598371658106,0.6902243623620605,0.9164531975857898
ENSMUSG00000045752,-0.1760186251572693,0.45770377355536085,0.81589324958551
ENSMUSG00000045757,0.031902906001271936,0.9014166123875508,0.977888057957739
ENSMUSG00000045761,-1.1658752979783218,0.6636077983438387,
ENSMUSG00000045763,-1.08125325425426,0.0984105517156547,0.4263687657029568
ENSMUSG00000045767,-0.1202293987203918,0.48120045933978606,0.8292611205279364
ENSMUSG00000045775,1.2769930913675855,0.07740498746538428,0.37879466558269714
ENSMUSG00000045776,-0.14009761057035305,0.9678667367933379,
ENSMUSG00000045777,0.6930287050375022,0.14363040898665438,0.5126831752521942
ENSMUSG00000045780,,,
ENSMUSG00000045790,-0.04094384184191662,0.9087245889337889,0.9806951727883993
ENSMUSG00000045792,,,
ENSMUSG00000045794,0.01131843857600231,0.9978567561122529,
ENSMUSG00000045795,0.1928285677495253,0.4159775837051415,0.7913771523665808
ENSMUSG00000045797,,,
ENSMUSG00000045799,-0.027372256887470563,0.9499360591755761,0.9895289422494097
ENSMUSG00000045802,2.7180521045308947,0.05267929473703773,
ENSMUSG00000045812,,,
ENSMUSG00000045813,-0.9291795142182342,0.7920926566087542,
ENSMUSG00000045815,,,
ENSMUSG00000045817,0.0037379554485764462,0.9894438947925288,0.9990165322885907
ENSMUSG00000045822,0.39148313041791627,0.20369168037862606,0.6065996544877689
ENSMUSG00000045824,0.9731035910647594,0.825980845606999,
ENSMUSG00000045826,0.6048844809337764,0.3986184960319621,
ENSMUSG00000045827,0.501833654257076,0.003222207189443688,0.046625748302488786
ENSMUSG00000045835,0.973103591064759,0.8259808456069991,
ENSMUSG00000045838,-0.572716871774821,0.005100472200905718,0.06501671811577316
ENSMUSG00000045842,0.9731035910647594,0.825980845606999,
ENSMUSG00000045854,0.3853886755777504,0.14120256746583704,0.5083949894776153
ENSMUSG00000045867,0.20179489408852397,0.6044780140348132,0.8855298347213613
ENSMUSG00000045868,0.6104900343175106,0.013447072385320358,0.1290889002017168
ENSMUSG00000045871,-0.33550732454494275,0.7762498117651361,
ENSMUSG00000045875,0.09911286691321326,0.9182403407472983,
ENSMUSG00000045876,0.073168713132102,0.8921760503185436,0.9741913139440486
ENSMUSG00000045877,-0.5232117765397685,0.1760078811268957,0.5652178891770787
ENSMUSG00000045883,,,
ENSMUSG00000045886,-0.31797018115866366,0.6665238500788033,0.9059916607842708
ENSMUSG00000045896,-0.34792406612388777,0.05989843432044198,0.3283461378865518
ENSMUSG00000045903,0.7800690503115606,0.6643297300324135,
ENSMUSG00000045912,1.8698047892981704,0.0006190508847578806,0.01356952191604292
ENSMUSG00000045915,1.7946464908804631,0.126280960509742,
ENSMUSG00000045917,0.21290247147771305,0.4971853696003209,0.8378894534513892
ENSMUSG00000045928,-0.9504705610533655,0.8299662066911748,
ENSMUSG00000045929,-1.498902902726073,0.44649825826730916,
ENSMUSG00000045930,0.6748577634350403,0.002626940828246607,0.040427524788036844
ENSMUSG00000045932,0.018788502490715692,0.9306830719238366,0.9846927707053246
ENSMUSG00000045934,-0.7309683065939129,0.0034289912415944638,0.04880531464674047
ENSMUSG00000045942,0.5462925375927385,0.6160282259925256,
ENSMUSG00000045946,,,
ENSMUSG00000045948,-0.1024232715094214,0.7318965049221464,0.928556373011575
ENSMUSG00000045952,,,
ENSMUSG00000045954,0.8275079819011026,7.788581335419218e-07,6.253722861384974e-05
ENSMUSG00000045962,-0.11358090061938371,0.5904662537174679,0.879280287564692
ENSMUSG00000045967,-3.460985651155361,0.24924075689615088,
ENSMUSG00000045968,-0.5107420569335095,0.761075217918798,
ENSMUSG00000045969,0.08610900131794284,0.6003480578645479,0.8837458189752601
ENSMUSG00000045973,0.05769044276890828,0.7547648808446736,0.9337508264307037
ENSMUSG00000045975,-0.07901723331812431,0.6584396002304154,0.9031284947235881
ENSMUSG00000045980,0.2155884172318525,0.25238810494582,0.6593755765364843
ENSMUSG00000045983,-0.2710883330998938,0.09667834917411729,0.4227066974543974
ENSMUSG00000045989,,,
ENSMUSG00000045991,-1.7702180277182025,0.4123440148707813,
ENSMUSG00000045994,-0.31666452276702794,0.8599348505668368,
ENSMUSG00000045996,0.29375083516808587,0.3157356307171152,0.716870786570564
ENSMUSG00000045999,0.7862029829956084,0.0004035775068799178,0.009806667905664318
ENSMUSG00000046000,,,
ENSMUSG00000046005,-1.4709421802161537,0.6117473703018141,
ENSMUSG00000046006,1.1543061996720294,0.6647824425719213,
ENSMUSG00000046008,1.5551526885469558,0.5344950207811854,
ENSMUSG00000046010,0.012583614132871145,0.945908948902015,0.9887136714362947
ENSMUSG00000046016,0.9731035910647596,0.825980845606999,
ENSMUSG00000046020,0.304847491296277,0.2146485730907547,0.6209514168015549
ENSMUSG00000046027,0.06510973685642246,0.7605202145366221,0.9352570627929552
ENSMUSG00000046031,-0.7098189797520645,0.6473508533815435,
ENSMUSG00000046032,-0.08748917687735268,0.6100709651440288,0.8876356574262941
ENSMUSG00000046034,0.21019233516041977,0.2721695326792597,0.6789991009461976
ENSMUSG00000046041,,,
ENSMUSG00000046049,2.123547953791687,0.12052734545069883,
ENSMUSG00000046056,-0.07220033281432392,0.8740483325179504,0.9695433179659352
ENSMUSG00000046057,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000046058,0.21690642742317595,0.5334744934254438,0.8552042556131859
ENSMUSG00000046062,-0.3125013030277153,0.0901424085024873,0.410152122949106
ENSMUSG00000046070,-0.8464117503340093,0.6307057408699734,
ENSMUSG00000046076,,,
ENSMUSG00000046079,-0.6230608756237258,0.00952551447884032,0.10197822529738182
ENSMUSG00000046080,-0.4519565977422103,0.1533564598052677,0.5292090707218244
ENSMUSG00000046082,-0.9504705610533655,0.8299662066911748,
ENSMUSG00000046085,0.34975858994911974,0.37992117635306344,0.7656148268204215
ENSMUSG00000046088,-0.792665573885926,0.8429177192558786,
ENSMUSG00000046093,0.19884533295244317,0.7083216510962548,0.92352820449515
ENSMUSG00000046095,,,
ENSMUSG00000046096,-0.07020662986570156,0.7366518914538825,0.9301377946232002
ENSMUSG00000046101,-0.7731195028125732,0.011297707217794639,0.11479527265178678
ENSMUSG00000046108,1.0827667531041603,0.3165446267415104,
ENSMUSG00000046109,,,
ENSMUSG00000046110,,,
ENSMUSG00000046111,0.14278191680747157,0.4769482670985715,0.827337524728695
ENSMUSG00000046119,,,
ENSMUSG00000046130,,,
ENSMUSG00000046133,,,
ENSMUSG00000046138,-0.06983896556971705,0.7422471451036815,0.9309428745215564
ENSMUSG00000046139,-0.2608415044143432,0.2032382877482669,0.6061963648953553
ENSMUSG00000046145,0.07183515062050892,0.9543769827096678,
ENSMUSG00000046150,,,
ENSMUSG00000046152,0.33427050008748854,0.1588927427390826,0.5386181489096913
ENSMUSG00000046157,0.49920408855125076,0.04710361103559132,0.28462397961887953
ENSMUSG00000046159,-1.5415966975575037,0.33248344450186573,
ENSMUSG00000046160,-0.850035920214081,0.8122001174635924,
ENSMUSG00000046167,0.4327906357873094,0.8496532392309575,
ENSMUSG00000046168,-0.3079751639350653,0.3873790584490949,0.7706658848164651
ENSMUSG00000046169,-0.19509641526857024,0.5548189386235062,0.8651497096216031
ENSMUSG00000046173,,,
ENSMUSG00000046178,1.7279676753967137,0.6902405633878042,
ENSMUSG00000046179,-3.3606580965106376,0.0028717829299774876,
ENSMUSG00000046180,,,
ENSMUSG00000046182,0.47235547954290574,0.5434879468224469,0.8604464467754589
ENSMUSG00000046185,-0.05028475367650997,0.8117888103977039,0.951463471794788
ENSMUSG00000046186,-1.387209676992474,0.0013707763773013542,0.024664613257335925
ENSMUSG00000046191,-0.6695414276468455,0.0005217830264025988,0.011878000665750376
ENSMUSG00000046192,-2.399973230481522,0.04842068266884894,
ENSMUSG00000046196,-0.1400332736500589,0.9280125703946907,
ENSMUSG00000046201,0.011065840633005088,0.9459172115432596,0.9887136714362947
ENSMUSG00000046203,,,
ENSMUSG00000046204,-0.2214885274956055,0.8005211873343061,
ENSMUSG00000046207,0.45441929387233476,0.013880254715340906,0.13187580910896884
ENSMUSG00000046210,,,
ENSMUSG00000046213,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000046215,,,
ENSMUSG00000046219,-0.10747231677087409,0.9298258142191991,
ENSMUSG00000046223,-1.0166582643477875,7.862461768308716e-05,0.0027203749453159945
ENSMUSG00000046229,0.4043705202910669,0.4316639705800748,0.8008795053811409
ENSMUSG00000046230,0.13097729639460254,0.47480422787776566,0.8260551119352896
ENSMUSG00000046240,0.6535094017960815,0.2801598750199066,0.6864985414360676
ENSMUSG00000046242,1.7248887539064397,0.31938768629941106,
ENSMUSG00000046245,-0.458272375503389,0.557314493164703,0.8659959794840623
ENSMUSG00000046248,,,
ENSMUSG00000046258,,,
ENSMUSG00000046259,,,
ENSMUSG00000046262,,,
ENSMUSG00000046269,-0.5294434936266407,0.08653926649390464,0.40259499120632863
ENSMUSG00000046272,0.973103591064759,0.8259808456069991,
ENSMUSG00000046275,-0.5775989197643122,0.4345443044178454,0.8022009406393295
ENSMUSG00000046280,0.08491914183834036,0.6502425057313626,0.9007539507377048
ENSMUSG00000046282,,,
ENSMUSG00000046287,-1.9033091978585537,0.5544047143451285,
ENSMUSG00000046292,,,
ENSMUSG00000046295,-1.2139416390547078,0.5218680389979178,
ENSMUSG00000046300,,,
ENSMUSG00000046311,-0.004578466092036015,0.9846729726963206,0.9979894073611123
ENSMUSG00000046312,0.6814048327906739,0.19214033735863367,0.5899171538105681
ENSMUSG00000046314,0.3288992836996812,0.07210692212671403,0.3639258763039224
ENSMUSG00000046317,1.880089966951871,0.6636013395801292,
ENSMUSG00000046318,-1.9490904827983504,0.037918506472750683,0.24803619646453987
ENSMUSG00000046321,1.880089966951871,0.6636013395801292,
ENSMUSG00000046323,,,
ENSMUSG00000046324,-0.23336972117949156,0.15998310984150832,0.5396224595135941
ENSMUSG00000046329,0.4479542537760758,0.013436072199284648,0.1290889002017168
ENSMUSG00000046330,0.18511090758885648,0.35523293614102847,0.7485167499528547
ENSMUSG00000046334,-0.34139155086039913,0.7681578659406502,
ENSMUSG00000046337,-0.2094192078927413,0.7685369997002165,0.9383773250885122
ENSMUSG00000046338,0.8745136270757576,0.10186575855894257,0.4353383618599415
ENSMUSG00000046341,0.7667345536109407,0.002014929409945575,0.033260968829649074
ENSMUSG00000046345,-2.837297635477535,0.4436021244522308,
ENSMUSG00000046351,0.20913451865572222,0.38518866793733175,0.7691830656279792
ENSMUSG00000046352,-1.940457792714092,3.6816578965763547e-10,8.241335418790767e-08
ENSMUSG00000046354,,,
ENSMUSG00000046364,0.12517296079381934,0.5084757979460119,0.8433414921678412
ENSMUSG00000046367,,,
ENSMUSG00000046372,-1.8487432195596254,0.5301666680149065,
ENSMUSG00000046378,-0.15427453574222924,0.954272492977112,
ENSMUSG00000046380,0.5140551145250762,0.2563293228050395,0.6633402373658528
ENSMUSG00000046387,-0.9283167441838991,6.992652826827364e-07,5.757136392313323e-05
ENSMUSG00000046388,0.9731035910647594,0.825980845606999,
ENSMUSG00000046396,,,
ENSMUSG00000046402,-0.4715494095311759,0.021574180763219035,0.17609776055016466
ENSMUSG00000046404,-0.35333071818791484,0.08827256482563828,0.40696963378850887
ENSMUSG00000046408,0.4667423868033655,0.48008334742941405,0.829173646822792
ENSMUSG00000046410,0.04989945681754768,0.8519073723801444,0.9635185216891361
ENSMUSG00000046411,,,
ENSMUSG00000046413,-1.760774727550455,0.25360329344512633,
ENSMUSG00000046415,-1.7493498014140705,0.21069430719343984,
ENSMUSG00000046417,0.15021321983658048,0.6833502155027928,0.91352674726172
ENSMUSG00000046431,,,
ENSMUSG00000046432,-0.07235637948515425,0.6943114917870977,0.9169613544268939
ENSMUSG00000046434,-0.4404775478411367,0.011816423852708915,0.1182763184281311
ENSMUSG00000046435,,,
ENSMUSG00000046438,,,
ENSMUSG00000046440,-0.7242482113151519,0.5484355500809633,
ENSMUSG00000046441,-0.05674472122959962,0.8685233182546399,0.9685660857407948
ENSMUSG00000046442,-0.48562595376703477,0.10419644782329672,0.4396340424624032
ENSMUSG00000046443,,,
ENSMUSG00000046447,0.4032856330013035,0.055122818967619266,0.3127436741273453
ENSMUSG00000046449,-0.08876011847869196,0.7533712676608093,0.933365021725034
ENSMUSG00000046450,2.414431759560208,0.5538572801998998,
ENSMUSG00000046455,,,
ENSMUSG00000046456,-3.607469566439576,0.2518811806532346,
ENSMUSG00000046460,3.817471798211818,0.25666811921165544,
ENSMUSG00000046463,-0.6412578975856882,0.29949825808232955,0.7012465198267231
ENSMUSG00000046470,0.6455598211746839,0.003785820471165839,0.052616850085610636
ENSMUSG00000046474,0.011318438576001672,0.997856756112253,
ENSMUSG00000046480,0.5098438175693475,0.5665516157547947,
ENSMUSG00000046486,,,
ENSMUSG00000046487,0.3471835236166775,0.7492134947059403,
ENSMUSG00000046490,1.3063755808202244,0.5462635757281813,
ENSMUSG00000046491,-0.3741690358377036,0.5369079763636009,0.8570803287731863
ENSMUSG00000046493,,,
ENSMUSG00000046500,0.9731035910647594,0.825980845606999,
ENSMUSG00000046516,0.33002802962690203,0.09951620237650335,0.42964709933093526
ENSMUSG00000046518,,,
ENSMUSG00000046519,0.2844951922253695,0.16440801254728166,0.5470595404319573
ENSMUSG00000046523,-0.4845960748309089,0.22342825316425285,0.6338250535134217
ENSMUSG00000046526,,,
ENSMUSG00000046532,0.5399288390918924,0.3516241704594095,0.7458672148649045
ENSMUSG00000046541,0.16037470938051446,0.48510925373241975,0.8319103340372939
ENSMUSG00000046546,0.2796685706429598,0.13642623078627114,0.5016329352006893
ENSMUSG00000046548,,,
ENSMUSG00000046550,0.055905172730686264,0.9172732121788012,0.9825279671401215
ENSMUSG00000046556,-0.05258823980642976,0.8031399016500571,0.9493990164008596
ENSMUSG00000046561,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000046562,-0.01966029824166545,0.9125313806013396,0.9816069302513606
ENSMUSG00000046567,0.17996782494406788,0.449889177179309,0.8132029003987968
ENSMUSG00000046572,-0.09821438668386816,0.6509589186866946,0.9008305605729886
ENSMUSG00000046573,0.14099533557472524,0.5271763370970814,0.8524125452061165
ENSMUSG00000046574,0.6390614595092358,0.007359064204290759,0.08567597679605334
ENSMUSG00000046575,,,
ENSMUSG00000046580,-1.5374650236549925,0.29932424305740335,
ENSMUSG00000046585,,,
ENSMUSG00000046589,-0.20952250588956314,0.8288708641700523,
ENSMUSG00000046590,,,
ENSMUSG00000046591,-1.2490006369231967,0.18068055930032112,
ENSMUSG00000046593,1.581992150489684,0.6111094419708316,
ENSMUSG00000046598,-0.33620560057215837,0.7371377856415247,
ENSMUSG00000046603,0.3170780952733643,0.14572359654973077,0.5164117091450521
ENSMUSG00000046605,0.0004179937746109442,0.998852749338793,0.9998690150803129
ENSMUSG00000046607,-1.7535741579587856,0.6856005311738915,
ENSMUSG00000046610,-2.5397212384500754,4.8404311231529155e-05,0.0018336546003451582
ENSMUSG00000046613,0.3709616165768253,0.810849352574194,
ENSMUSG00000046615,,,
ENSMUSG00000046618,0.029554238078433544,0.8876893786285858,0.9735441242333471
ENSMUSG00000046620,0.01131843857600231,0.9978567561122529,
ENSMUSG00000046623,-0.005547744016105246,0.9985695483984882,
ENSMUSG00000046634,0.33448523096610955,0.8118077605778047,
ENSMUSG00000046636,0.0478538609000041,0.9511807240528544,
ENSMUSG00000046637,0.42577983303752187,0.8063115984720538,
ENSMUSG00000046643,-1.8648230391008396,0.6661306552399828,
ENSMUSG00000046650,,,
ENSMUSG00000046652,0.0666327108084985,0.879341930075358,0.9713920797766814
ENSMUSG00000046658,0.1360433447716084,0.6959324205208735,0.9177599822403969
ENSMUSG00000046667,0.16343206364393612,0.527029695818985,0.8524125452061165
ENSMUSG00000046668,-0.129748716053745,0.5248941221147797,0.8524125452061165
ENSMUSG00000046671,0.15191107544131,0.3835679905404804,0.768116657445348
ENSMUSG00000046675,-0.08542641444399171,0.6743795560298175,0.9096876186944497
ENSMUSG00000046676,,,
ENSMUSG00000046678,,,
ENSMUSG00000046679,0.4054813970579701,0.07074313582937507,0.3603996857735129
ENSMUSG00000046683,0.5681633741941252,0.7575611648328342,
ENSMUSG00000046687,-0.28991323683031794,0.6948975564240637,
ENSMUSG00000046688,-0.23429802367046826,0.308702322407144,0.7101787778329408
ENSMUSG00000046691,0.14333136405171346,0.39628600215298493,0.7769014591040604
ENSMUSG00000046694,1.0918514485437718,0.2255013363305972,
ENSMUSG00000046697,,,
ENSMUSG00000046699,-0.49783428742668706,0.8483771205148232,
ENSMUSG00000046707,-0.2851710684700572,0.07870231429734816,0.3820928692118212
ENSMUSG00000046709,-0.6124292112693365,0.2837009655624094,0.6883326060907539
ENSMUSG00000046711,-1.094389826775226,2.902687241649873e-05,0.0012323075088544605
ENSMUSG00000046714,-0.7400522511520402,0.21821250477394272,0.6261160507924315
ENSMUSG00000046716,,,
ENSMUSG00000046717,,,
ENSMUSG00000046718,0.26355137200489426,0.31717923558199657,0.7188228296500103
ENSMUSG00000046719,3.643821194890464,0.24715019031790797,
ENSMUSG00000046721,-0.41358215181393765,0.10918957216050182,0.45116431852543754
ENSMUSG00000046722,0.13701362012344842,0.4894553195699066,0.8341461404228632
ENSMUSG00000046723,,,
ENSMUSG00000046727,0.1102135032492022,0.7213493093307135,0.9259091829758437
ENSMUSG00000046731,-0.8128028298644743,0.0038699648927027147,0.05333475869849805
ENSMUSG00000046733,-1.000650304815549,0.01212926991753084,0.12067194192700378
ENSMUSG00000046743,0.16927487259709326,0.514260988127372,0.8466203284952089
ENSMUSG00000046747,-0.3658557916600682,0.7310756955678828,
ENSMUSG00000046748,-0.0003646202074291056,0.9995983712785815,0.9998690150803129
ENSMUSG00000046750,-2.510289611314962,0.557431778929333,
ENSMUSG00000046753,0.15009146985220512,0.4639586865433608,0.8197226851692451
ENSMUSG00000046755,,,
ENSMUSG00000046756,-0.13982472545236355,0.44919896308721363,0.8132029003987968
ENSMUSG00000046761,0.4343439619452599,0.534872624776464,0.8561992502756323
ENSMUSG00000046764,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000046768,-0.6157216713641428,0.003654905744102415,0.051231098162589264
ENSMUSG00000046774,-0.6374643289702556,0.8376142622798057,
ENSMUSG00000046782,0.9731035910647596,0.825980845606999,
ENSMUSG00000046785,-0.06411612646176802,0.7072428927089829,0.923484538197909
ENSMUSG00000046787,,,
ENSMUSG00000046790,,,
ENSMUSG00000046791,-0.2803736554941842,0.3179882814196251,0.7195525914678421
ENSMUSG00000046792,0.24205216741386612,0.39152415885313263,0.7746477104755755
ENSMUSG00000046793,1.3965128280402772,0.21576325466008994,
ENSMUSG00000046794,-1.5079003599693424,0.017389130089702453,0.15264561470437144
ENSMUSG00000046798,0.11461782543532915,0.5405584894070186,0.8594074990914647
ENSMUSG00000046804,,,
ENSMUSG00000046805,0.12659580897400355,0.911094737903797,0.9813918308552241
ENSMUSG00000046806,0.44449772935480814,0.17179833320635418,0.5584558657790692
ENSMUSG00000046807,-0.37273673658392137,0.682329087251339,0.9134700271617195
ENSMUSG00000046808,0.22311327846288756,0.2475667627174828,0.6556659534475623
ENSMUSG00000046811,-0.6447175197080012,0.8060617312706595,
ENSMUSG00000046814,-0.013756109030496608,0.9881329316607411,
ENSMUSG00000046818,0.25619464076917314,0.7423228090364418,0.9309428745215564
ENSMUSG00000046822,0.3669447527099461,0.1218355010063221,0.47480814873843386
ENSMUSG00000046826,0.646555972928015,0.1634734190988073,0.5463072628256449
ENSMUSG00000046828,-2.8395023491868265,0.4402250147175534,
ENSMUSG00000046834,,,
ENSMUSG00000046836,,,
ENSMUSG00000046840,,,
ENSMUSG00000046841,-0.8267248757344854,5.915391942636593e-06,0.00033229658007799626
ENSMUSG00000046844,0.6410341502370925,0.6537627046245578,
ENSMUSG00000046845,,,
ENSMUSG00000046846,0.9731035910647594,0.825980845606999,
ENSMUSG00000046847,,,
ENSMUSG00000046854,-1.3159147448249944,0.4403269209683468,
ENSMUSG00000046856,0.09339777910787342,0.8463650406129944,0.9618852857011679
ENSMUSG00000046858,,,
ENSMUSG00000046861,0.40853134679496966,0.02775874747928682,0.20639543797633791
ENSMUSG00000046862,0.6879973049558551,0.0035134635403130574,0.0496251532931024
ENSMUSG00000046865,-0.7663168008158774,0.0003631488400947331,0.009028588974806134
ENSMUSG00000046873,0.10701779634132114,0.5811309472553083,0.8749152282925307
ENSMUSG00000046876,0.26315068382147017,0.1846516905485026,0.578220448529796
ENSMUSG00000046879,0.27450999249324,0.2443891645739571,0.653662545278589
ENSMUSG00000046881,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000046886,-2.3952604191052456,0.5576633910065001,
ENSMUSG00000046897,0.12768769318084178,0.5277342410046671,0.8525065234691585
ENSMUSG00000046899,,,
ENSMUSG00000046908,-0.42394892958760483,0.668518909991128,
ENSMUSG00000046909,0.132306306958524,0.6049352796646619,0.8857331308303581
ENSMUSG00000046913,,,
ENSMUSG00000046916,0.18535735962955405,0.5429173018711961,0.8603924425417171
ENSMUSG00000046922,,,
ENSMUSG00000046924,,,
ENSMUSG00000046932,,,
ENSMUSG00000046934,0.898567924432016,0.44254942352056903,
ENSMUSG00000046942,-0.9504705610533655,0.8299662066911748,
ENSMUSG00000046947,0.380684704486507,0.15816971687030512,0.5373534014158824
ENSMUSG00000046949,0.2678269566936624,0.17451817954095616,0.56242626956701
ENSMUSG00000046952,0.7382070448464576,0.4703508514405246,
ENSMUSG00000046957,,,
ENSMUSG00000046958,,,
ENSMUSG00000046959,1.0839885079026879,0.06160129473425408,0.3339807443683926
ENSMUSG00000046961,-0.38896088939190443,0.7659545876345313,
ENSMUSG00000046962,-0.16919761577621265,0.5030881936650797,0.8412705119646732
ENSMUSG00000046971,1.011384079976161,0.553504272350875,
ENSMUSG00000046974,,,
ENSMUSG00000046975,,,
ENSMUSG00000046980,,,
ENSMUSG00000046982,0.2092546097591956,0.43414212017941856,0.8021076914157536
ENSMUSG00000046985,0.11568737780690141,0.49217624907002466,0.8356023791956497
ENSMUSG00000046991,1.625226732134122,0.6354894287486218,
ENSMUSG00000046993,-0.39271076719785625,0.5501946532712343,0.8632727068212845
ENSMUSG00000046994,0.2910800956399357,0.2884041872803703,0.6901802728199935
ENSMUSG00000046995,,,
ENSMUSG00000046997,-0.1986093197633829,0.9213151290708416,
ENSMUSG00000046999,1.7279676753967137,0.6902405633878042,
ENSMUSG00000047002,,,
ENSMUSG00000047003,0.23923398132217094,0.3874716523904632,0.7706658848164651
ENSMUSG00000047011,,,
ENSMUSG00000047013,-0.4837014594815389,0.5607029064102058,
ENSMUSG00000047014,0.01131843857600231,0.9978567561122529,
ENSMUSG00000047021,-2.416725925431328,0.19734227111220548,
ENSMUSG00000047022,0.04735151359956307,0.8398809092479425,0.9601052733851054
ENSMUSG00000047025,,,
ENSMUSG00000047026,-1.5736502763112783,0.19071652196232058,
ENSMUSG00000047030,-0.11509841916889695,0.5327238429502126,0.8550939904267515
ENSMUSG00000047031,,,
ENSMUSG00000047033,-0.5272008149277537,0.03973384200865052,0.2560086270544278
ENSMUSG00000047034,-0.05186492608501807,0.9843339820628038,
ENSMUSG00000047036,0.12525032499728014,0.5237480504577494,0.8519988656092039
ENSMUSG00000047037,0.010469333199967557,0.9711987895552745,0.9953234758915437
ENSMUSG00000047039,,,
ENSMUSG00000047040,-0.8132906682275592,0.4796281987967147,
ENSMUSG00000047044,-0.10291634898569434,0.6307654641726055,0.8942451749051026
ENSMUSG00000047045,-0.2415158681874678,0.23629843988226662,0.6461346246082236
ENSMUSG00000047046,,,
ENSMUSG00000047048,,,
ENSMUSG00000047050,,,
ENSMUSG00000047053,-0.39267402803726814,0.78774659280231,
ENSMUSG00000047061,-0.2734593494879322,0.8287310347642454,
ENSMUSG00000047067,0.64266724807935,0.030872523340578856,0.22013062733287259
ENSMUSG00000047079,,,
ENSMUSG00000047084,0.3927165449185997,0.10152879518110333,0.4344005222151651
ENSMUSG00000047085,-3.778817124684734,0.21862730355486415,
ENSMUSG00000047090,0.08151719906038016,0.6876396089007843,0.9150669059294854
ENSMUSG00000047094,,,
ENSMUSG00000047098,0.14274801405803877,0.43957727181600037,0.8050470576186426
ENSMUSG00000047100,,,
ENSMUSG00000047102,,,
ENSMUSG00000047104,0.9731035910647596,0.825980845606999,
ENSMUSG00000047108,-0.2993502401464764,0.7604304926417996,
ENSMUSG00000047109,,,
ENSMUSG00000047112,0.29906065218547023,0.18899300047269496,0.5842921384568729
ENSMUSG00000047115,0.25152777842261365,0.6133952338407076,0.8876724754825948
ENSMUSG00000047116,,,
ENSMUSG00000047117,0.262370894332869,0.3935260170107676,0.775917973484196
ENSMUSG00000047120,,,
ENSMUSG00000047123,-0.34240098003260755,0.20286847569209165,0.6058922210924103
ENSMUSG00000047126,-0.09281204454897689,0.60385989327374,0.8855298347213613
ENSMUSG00000047129,0.5463768289494879,,
ENSMUSG00000047139,0.41576202619487407,0.030530057648836418,0.21895671015807952
ENSMUSG00000047141,0.05377749212125239,0.7725959689095618,0.9398596756927609
ENSMUSG00000047143,0.10477369966601087,0.970497968510582,
ENSMUSG00000047146,0.41041541836242734,0.09433616376962993,0.41828405868322704
ENSMUSG00000047149,,,
ENSMUSG00000047150,-1.090594978314759,0.033455324414880236,0.2316778056607652
ENSMUSG00000047153,0.2885389054877608,0.13570928488762915,0.500616473141032
ENSMUSG00000047155,-1.4144965845564133,0.40102570517556424,
ENSMUSG00000047161,-0.45345211280725883,0.6717136354066295,
ENSMUSG00000047163,,,
ENSMUSG00000047166,0.10632553013802556,0.7873697370643209,0.9445170842299078
ENSMUSG00000047168,,,
ENSMUSG00000047171,,,
ENSMUSG00000047180,-0.7437608727989075,0.028221321832594633,0.20888868174085828
ENSMUSG00000047181,-0.3260359492575549,0.6113138252231576,0.8876724754825948
ENSMUSG00000047182,-1.6166583160135595,0.32704093694694447,
ENSMUSG00000047187,0.04543125018593694,0.7797514132471404,0.9415247325103756
ENSMUSG00000047189,-2.510289611314962,0.557431778929333,
ENSMUSG00000047193,-0.006732995223559529,0.9722470606875673,0.9957697105440637
ENSMUSG00000047197,0.9731035910647594,0.825980845606999,
ENSMUSG00000047203,,,
ENSMUSG00000047205,-0.39609115158958597,0.16150365217048912,0.5424084921952277
ENSMUSG00000047207,,,
ENSMUSG00000047213,-0.05187858566381448,0.7702743511512946,0.9392102047373705
ENSMUSG00000047215,-0.018161207568654702,0.9197492064775472,0.9827664870982723
ENSMUSG00000047216,0.7682943577899825,0.8456060474288928,
ENSMUSG00000047220,1.1028604408585767,0.5726290897475219,
ENSMUSG00000047221,-0.31673194483333905,0.26358917270460236,0.6699236947424385
