,gene,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,TBI Chronic vs CControl Log2 fold change,Chronic pval,Chronic padj
8736,2810004N23Rik,-0.2742221386810091,0.2678122348202097,0.6738177720084774,0.1148202772791025,0.7132109387753996,0.9470980151074578,-0.3828746438545899,0.1449527659014074,0.9999543473702648
8737,Gnpat,0.0604316516872327,0.7197035663177778,0.925243690287056,0.0238760268451533,0.9059239358571388,0.9866631707621392,0.1808197776603081,0.230633760204206,0.9999543473702648
8738,Sprtn,-0.0200499173812332,0.9386849541918072,0.9869853756479794,0.1057792704062794,0.7370832237819767,0.9543604374927676,0.1178875123953613,0.610016566210768,0.9999543473702648
8739,Egln1,-0.0644479321191358,0.7520820476514736,0.9332560097472437,-0.360934637918279,0.1003654597458636,0.551108799772333,-0.0090350587567414,0.9505628585184642,0.9999543473702648
8740,Vps26b,0.1502647754589084,0.3863078593802874,0.7700631523165156,-0.035260403374062,0.8518630210567516,0.9782895910926336,0.1243497857879465,0.3508282160964411,0.9999543473702648
8741,Jam3,-0.6218164790983012,0.1207337856684515,0.4717282403427856,0.2469296184822135,0.3561402809585667,0.8231060535554029,0.3721896115448766,0.0624360161793006,0.9999543473702648
8742,Spata19,,,,,,,,,
8743,Snx19,0.2336938657247204,0.205593579972706,0.6091015761086208,-0.0045984339715626,0.981389206313934,0.9967153122889169,-0.079261334230747,0.6122204718400974,0.9999543473702648
8744,Adamts8,-3.191090569566448,9.347227656296856e-05,0.0030963215559221,-1.970936112826659,3.007158463896411e-07,5.0677932558393554e-05,-0.1359253192597717,0.7184772440130276,0.9999543473702648
8745,St14,0.0876160601856248,0.7960078792356531,0.9469808341710422,0.6322109071016356,0.1531974612751683,0.643451113736661,-0.0611859548751283,0.8739262210029112,0.9999543473702648
8746,Aplp2,0.3241646769353074,0.0300723723613347,0.2169381002277149,0.1862496906699683,0.4085810213565927,0.8515585667753349,-0.0545527370230675,0.6374256039165349,0.9999543473702648
8747,Trpc6,-1.535038202179837,0.0116400579746558,0.1169339493483487,-0.9040533891227588,0.0377111796683693,0.3636452962212593,-0.1332558125036798,0.8019027308748093,0.9999543473702648
8748,1700128F08Rik,,,,,,,,,
8749,Birc3,-0.5653369444800861,0.0237900203658795,0.1854742801506623,-0.177915064998212,0.4979825119764135,0.8878908827505725,-0.1722973540542765,0.3263691983388632,0.9999543473702648
8750,Dcun1d5,-0.1161951984784409,0.5472801447490607,0.8619618287923726,0.3061538782931917,0.321343778473832,0.8021756709622408,0.0723257204992131,0.6278732905170991,0.9999543473702648
8751,Pdgfd,0.8784766589598546,4.003961934000453e-07,3.697158350807669e-05,0.436914885004532,0.0630760902595033,0.4586752626187579,0.0184470250495844,0.921733305570858,0.9999543473702648
8752,Sesn3,-0.5125603003470746,0.0235457315080528,0.184731073379509,-0.1763674848801557,0.447649147624406,0.8655562827851485,-0.0991486000292177,0.5733391186693415,0.9999543473702648
8753,Usp2,0.3278634423052061,0.4017210451520601,0.7806164304980318,-0.0636244488975724,0.8416538132813021,0.9759427813519306,0.3997071041489909,0.1081415789474499,0.9999543473702648
8754,Thy1,-1.169252115291939,0.0982080509784518,0.426116224715315,-3.231392630774652,1.0147757883294421e-09,3.294413220378848e-07,-0.7512632569681226,0.4074410300344449,0.9999543473702648
8755,Nectin1,-0.2503424721504838,0.4743037960798631,0.8257910354424094,-0.6654768172140696,0.0753076394084137,0.4967561479037199,0.5842568456338872,0.1964884595924492,0.9999543473702648
8756,Trim29,,,,,,,-0.7801967818680164,0.8758970267260253,0.9999543473702648
8757,Oaf,-1.7948609388770196,0.000303392749971,0.0078362316225028,-0.1828605910277386,0.604524032692898,0.9197657824264512,0.6695665058897206,0.0531730424515714,0.9999543473702648
8758,Pou2f3,0.2019395943108398,0.7455946250449637,0.9315871964437112,-0.1179618984737593,0.7890499652123925,0.9666441041331524,0.1523412511843949,0.6411335549390051,0.9999543473702648
8759,Grik4,0.1642261306132496,0.8872667038192277,,0.442748805461471,0.720317128467145,,0.9987647699689824,0.5808995360107854,0.9999543473702648
8760,Sc5d,0.0327457071008905,0.8529551570276772,0.963518521689136,0.4236299787938754,0.068328304097504,0.4755652374435076,-0.1187729745842773,0.4561332124424004,0.9999543473702648
8761,Ubash3b,-1.1347193577998425,0.0002163222614971,0.0061049760356683,-1.107631000776934,0.0039592257806814,0.094356165464887,-0.8307648648635855,0.0297531225643707,0.9999543473702648
8762,Crtam,-1.4750913963536791,0.1714305597787043,,-4.436371830155683,0.1363593886503096,,-0.5836219025915763,0.7035270503343414,0.9999543473702648
8763,Jhy,-0.810101464799823,0.4523765340680906,,0.8420677920577364,0.6629493621855507,,-1.6747141736034068,0.5679646096147912,0.9999543473702648
8764,Clmp,-0.3706211127806855,0.1705421013575729,0.5565436613002683,-0.2804685792953114,0.3978157460381152,0.843986383077378,0.2686532424326074,0.3997605114539586,0.9999543473702648
8765,Rexo2,-0.0723936429644813,0.6964318058494638,0.9178067371538976,0.2160692232930095,0.2920246835658523,0.7841797518817735,0.1530669213619011,0.3583099678271422,0.9999543473702648
8766,Nxpe2,0.2576429614111394,0.3355369361538476,0.7325156317893813,0.0433435576096746,0.8695586148997205,0.97926026149649,-0.1936906827080327,0.2255211156816183,0.9999543473702648
8767,Cul5,-0.118153557704092,0.5152026366753243,0.8473510783469255,-0.0336597358373321,0.861986167801372,0.9790814964946136,-0.1777484105689379,0.2101651651789513,0.9999543473702648
8768,Barx2,-0.950470561053366,0.8299662066911748,,,,,,,
8769,Kcnj5,-1.936241945518205,0.3338910851140475,,-0.0506764023789869,0.9795750612839038,,2.836874925923574,0.2453000207795219,0.9999543473702648
8770,Ets1,-0.2373827635320828,0.1805026992837661,0.5727549139214694,-0.2131905527196781,0.3882287545157081,0.8408578238671403,0.0587419631557993,0.6948324021343979,0.9999543473702648
8771,Kirrel3,0.8427767274769303,0.3028689267920311,,-2.1626346814361868,0.0427907136202025,,0.7004010206394691,0.4055953614325446,0.9999543473702648
8772,St3gal4,0.0482868805368802,0.8499311684921104,0.9625997536290192,-0.3042894129745867,0.3179532769657807,0.8011385377351561,0.1837501978881267,0.4329590077499337,0.9999543473702648
8773,Dcps,0.2849336757038025,0.3551395071424212,0.7484780425851828,0.3031795298477314,0.2751205642465443,0.7716341797542686,-0.1024539372426456,0.6818254159782269,0.9999543473702648
8774,Tirap,-0.3017800307498885,0.1850962267306888,0.578800177169032,-0.4639230741587268,0.0642715022665556,0.4620779412461178,-0.0352074681901432,0.8657708411157213,0.9999543473702648
8775,Srpra,-0.2045533424516014,0.1928703140118339,0.5911755226578497,0.2242167822235843,0.3026264981558407,0.7933017246651135,0.0558117489667575,0.6431788723856195,0.9999543473702648
8776,Rpusd4,-0.3572625390043772,0.1565349762984471,0.533926388606592,0.3744560213223581,0.1624249026296985,0.6556688042324582,-0.14303153979406,0.602869289115073,0.9999543473702648
8777,Abhd12,0.1660465007480981,0.4405385226714879,0.8057088554033873,0.2664782898241619,0.322074653957318,0.8021756709622408,-0.0183754214989951,0.9212060664597258,0.9999543473702648
8778,Acat1,-0.1405548941450231,0.4730919348126633,0.8253968168306905,-0.1725908654499761,0.4752215238470469,0.8775769487904828,-0.0672115165621955,0.6315622214244281,0.9999543473702648
8779,4930510E17Rik,,,,,,,0.6066524402423852,0.8958123185902686,0.9999543473702648
8780,Rdx,0.2202795615836672,0.148425481165866,0.5204932491679337,0.082726498081824,0.6654651277104378,0.9387157592209936,-0.1730705067292318,0.1923134243689855,0.9999543473702648
8781,Fdx1,0.1048125630349438,0.6175788206904316,0.8885724536584744,0.2821941010408174,0.2729986583126227,0.7687427523687558,0.2227791516978465,0.2959072015488844,0.9999543473702648
8782,Pou2af1,0.4853313207706218,0.1774493917025246,0.567238903739905,0.5039681833178898,0.1654194997811769,0.6591253680787083,-0.1560528064374303,0.5657415599537434,0.9999543473702648
8783,Btg4,-0.9504705610533656,0.8299662066911748,,,,,,,
8784,Hoatz,4.014540235721376,0.1446501803769447,,-1.351381593992223,0.532213098734911,,-1.0006632374978597,0.4877549780108836,0.9999543473702648
8785,Ppp2r1b,-0.139470739659564,0.4422543708253142,0.8078469429492078,-0.171278523722563,0.4280726809634749,0.8604449361853886,0.1266576811696991,0.4556087573845256,0.9999543473702648
8786,Alg9,-0.1275311546384142,0.5517729033510609,0.8640971882667557,-0.0171913165438886,0.9488383873621112,0.9910302818182342,-0.0733368187912799,0.7146822915456663,0.9999543473702648
8787,Cryab,-0.7148122732222609,0.0661161265854939,0.347987051718592,0.2831486203889103,0.2443566830649304,0.7403459711932776,0.4018488819651822,0.0556298587972075,0.9999543473702648
8788,2310030G06Rik,-0.3094005547690697,0.6794122975696897,0.9117642097096598,0.9364928213671068,0.0901946693982474,0.5328159827088544,0.8969457711640288,0.135242789763911,0.9999543473702648
8789,Dixdc1,0.3478809063937494,0.046442700187586,0.2821317650375807,-0.2217436538762881,0.2747415635550412,0.771283158829704,-0.0077363125314534,0.9544513403260876,0.9999543473702648
8790,Tex12,2.256961294022937,0.4131597416091991,,-0.1781870751154257,0.9446278312429316,,-2.708944485156617,0.2371206621468279,0.9999543473702648
8791,Bco2,0.4361375740262219,0.6298348357394665,,-0.0678645288025134,0.9425188920379072,0.9900728127651524,-0.7586685097483101,0.1173136945422904,0.9999543473702648
8792,Pts,0.2195664859882427,0.3819191284058785,0.7674562480850882,0.1486007458806669,0.5797797930319546,0.912002805220086,0.1829514553341154,0.4294256304385108,0.9999543473702648
8793,Plet1,2.259324274068197,0.1516273371731239,,1.377213101128656,0.5303308886859488,,1.200790747185645,0.5135296367083181,0.9999543473702648
8794,Cadm1,0.2888846951045566,0.1288872508727976,0.4876943579160244,-0.2198557969654298,0.2926367155113709,0.7845714400634277,-0.0872207794310125,0.5367524544124176,0.9999543473702648
8795,Bud13,0.2384434240063503,0.4171466579664584,0.7917426419317134,0.3629444645051905,0.2972506726406717,0.7889780299068992,-0.0113730471009865,0.9624119639549708,0.9999543473702648
8796,Zpr1,-0.1919042214058219,0.3607521394047059,0.7528222151824079,0.1346437573605283,0.5694543946918684,0.9088313543077644,-0.1860400806145432,0.2955879211834982,0.9999543473702648
8797,Apoa5,1.7279676753967137,0.6902405633878042,,0.918344494812112,0.7725041871662282,,-0.7801967818680164,0.8758970267260253,0.9999543473702648
8798,Apoa4,,,,-2.3292258152477814,0.6319029696759826,,1.4875001420475358,0.7143846399651022,0.9999543473702648
8799,Apoc3,-2.489544793547828,0.5330789137444583,,-2.013205774123499,0.4729136123866738,,0.9044295808926216,0.682119101494774,0.9999543473702648
8800,Apoa1,-0.4942250381992689,0.461109393151515,0.8177604499053632,-1.9612962702002823,0.0644390073822548,,-0.4046517842041789,0.6239002900412802,0.9999543473702648
8801,Tagln,0.0024942478475708,0.9906282079815012,0.9990165322885908,0.1083056567125401,0.6808430576346316,0.9406169317288224,0.3665864085382939,0.0605861149232566,0.9999543473702648
8802,Bace1,0.0821911456817879,0.7234809911974266,0.9267933897468812,-0.5505860328338956,0.0222101018965517,0.2738121338453375,0.0731669875301954,0.6852154354177489,0.9999543473702648
8803,Dscaml1,0.9731035910647596,0.825980845606999,,2.6769985757189017,0.5695794643696155,,-0.7801967818680164,0.8758970267260253,0.9999543473702648
8804,Il10ra,0.292962395441415,0.6599762812313792,0.9034086518032426,-1.952111296712543,0.0171044286064386,0.239347315624006,-0.5162400139023035,0.648162697652142,0.9999543473702648
8805,Tmprss4,,,,,,,,,
8806,Mpzl2,-2.3026744031536976,0.0002326313418092,0.0064361337900567,-0.2944922121742551,0.63110718655827,0.926509924178476,0.2072530457442933,0.753269772423633,0.9999543473702648
8807,Cd3e,0.8422170437577239,0.1985448954973927,0.5999800135157456,1.2454127890895266,0.063437107795858,0.4599269021288787,-0.6216232839526676,0.2545065128467688,0.9999543473702648
8808,Cd3d,0.7278577242695963,0.539522041360307,,-0.9335967270503286,0.6461841394053675,,0.410458647685913,0.6972183477501159,0.9999543473702648
8809,Arcn1,-0.3002759264709008,0.0706644009025592,0.3602470182658421,0.1321388503779769,0.4994800445680074,0.8884096029229327,-0.0957644086945814,0.4438811193946539,0.9999543473702648
8810,Ddx6,0.1628384506780419,0.2909344688668915,0.6927791860177764,-0.1511741812018205,0.4522869615127962,0.867674953265057,-0.054775608461696,0.7079750286596983,0.9999543473702648
8811,Treh,0.0358717952950114,0.955996799023221,0.9910810966787642,-1.0304862015156149,0.1369776530781548,0.622382457263072,-0.0989364212873423,0.8286019353063347,0.9999543473702648
8812,Pate4,-2.8658338025606964,0.4809750136333164,,,,,-0.7801967818680164,0.8758970267260253,0.9999543473702648
8813,Ddx25,-1.5718437811918358,0.0995247238273699,,0.4070960923814853,0.7767953847888787,,-0.4204152168747388,0.756485345304264,0.9999543473702648
8814,Pus3,-0.950470561053366,0.8299662066911748,,-2.16314455680726,0.6502864896194651,,-0.7801967818680164,0.8758970267260253,0.9999543473702648
8815,Nherf4,,,,1.416406060083632,0.6733562401334332,,,,
8816,Pate6,,,,,,,,,
8817,Nlrx1,0.3935832224729353,0.1816254205098084,0.5734123455527662,-0.027923989224791,0.937901339681527,0.9888712955692428,-0.2615959818816658,0.3592302234925765,0.9999543473702648
8818,Acrv1,-1.2571670043884215,0.5000952166879222,,0.1072732157057725,0.9503076699421034,,-0.3535445370508106,0.8722463525880566,0.9999543473702648
8819,Trappc4,-0.0654609886950523,0.7453816323166629,0.9315871964437112,0.8173012993990704,0.002230089184169,0.0637561113337084,0.1070637095110511,0.5827440163260557,0.9999543473702648
8820,Chek1,-0.5532065708533241,0.1123245792147543,0.4577045286413914,-1.2624294531115543,0.011939729439762,0.1921007790589022,0.6734289598729043,0.1367123363458904,0.9999543473702648
8821,Slc37a4,0.4393514817686372,0.093840671903604,0.4178427024423889,0.0573850701395621,0.8535515067342914,0.9787146233955244,-0.382641712739146,0.1351375317697476,0.9999543473702648
8822,Hyou1,-0.4570578558725404,0.0051907885695191,0.0659404216045368,-0.0008557059673795,0.9965758152416576,0.9994249350339914,-0.0745371031235861,0.6088237355759278,0.9999543473702648
8823,Stt3a,-0.4039117160248021,0.0180173053294889,0.1560331454834884,0.0226196710423083,0.9082372379018762,0.9872727668324072,-0.1057198949775754,0.4182688643497534,0.9999543473702648
8824,Fez1,0.4649731672521213,0.2054017965071259,0.6089396411821755,0.1932177406784052,0.6703625213219269,0.9405357594377344,-0.1709223196300216,0.550290737376197,0.9999543473702648
8825,Hinfp,0.1196869783134255,0.6207264521298843,0.8891217532421305,0.037667611059467,0.9026375968365026,0.986301512994674,0.1250031540378048,0.5421052728514798,0.9999543473702648
8826,C2cd2l,0.0834872989623004,0.6559224189014599,0.9020953020851472,-0.0042354163523346,0.9845120257474458,0.9967153122889169,0.2281642858659254,0.138236706121257,0.9999543473702648
8827,Tmem218,0.2126219010028555,0.3659991235394477,0.7572728550782629,0.0272573482219659,0.9232161613330064,0.988333936653731,0.0274362317914531,0.9204053181043996,0.9999543473702648
8828,Slc37a2,-0.0743487393267048,0.8686656778940898,0.968568966337978,-1.2190358483630772,0.0375842432863746,0.3636213312388391,-1.1389888288269585,0.0533877091707716,0.9999543473702648
8829,Dpagt1,-0.0531615561085226,0.7531721360875859,0.933365021725034,0.1814784527886504,0.4097286531936455,0.8522692078214922,-0.0345385915817864,0.8320069666410503,0.9999543473702648
8830,Robo4,0.2350579531126382,0.1491868747570137,0.5216773698603837,0.2737952184798268,0.1751384204484493,0.6666485628794674,-0.0419926253824587,0.7312862758746876,0.9999543473702648
8831,Hmbs,-0.1023365522243509,0.6495306186486869,0.900203129448002,0.3891698839338794,0.1990952996682201,0.6946699863513323,0.0143292708821245,0.9535468121189278,0.9999543473702648
8832,Vps11,0.1085381888063566,0.5372801113473764,0.8572112705233411,0.1230893413498864,0.5618042054241997,0.9068228427409756,-0.09248565426302,0.5636280644727305,0.9999543473702648
8833,Robo3,0.510365616917165,0.1533849155569503,0.5292090707218244,0.8858395089855947,0.0765619332520676,0.4993273584283286,0.0717765092931899,0.8595233916216808,0.9999543473702648
8834,Abcg4,-0.6645789615926114,0.3747360488391337,,-0.720092102829298,0.3933067836123141,0.8424102551674555,-0.2549617116594512,0.8143311765378413,0.9999543473702648
8836,Mcam,-2.03490028024864,9.487097332295754e-13,3.5939070765983966e-10,-0.483289756037504,0.0163418668561735,0.2333708044006255,0.2850439749493528,0.1165353346591881,0.9999543473702648
8837,Pin1,-0.0298595267588955,0.8991921531816559,0.9770892246308146,0.2449075924570389,0.3963746035906613,0.8432109668154114,0.1673068259364812,0.432269775543793,0.9999543473702648
8838,Olfm2,-1.1213899771976577,0.0551079014554153,0.3127436741273453,0.2949702103870787,0.6446630722747262,0.9315413276816492,-0.0119983416102227,0.982975369037726,0.9999543473702648
8839,Icam5,0.7933405865891612,0.3181617386274935,,0.0605882835542089,0.946332606592894,0.9910302818182342,0.0149225773144819,0.9868617842638844,0.9999543473702648
8840,Tyk2,0.6097173942530684,0.0085045338654735,0.0943288163126924,-0.4695042663448245,0.0665368129767786,0.4673251446046916,0.0012242559021228,0.9947923274926468,0.9999543473702648
8841,Pde4a,0.1221386269748756,0.6674996738797487,0.9064840685632326,-0.490084876869402,0.1207023878033551,0.5935177325544311,0.3431281988252594,0.2499774014103196,0.9999543473702648
8842,Ilf3,-0.3270089286170711,0.0700982830185308,0.3587898564941945,-0.1115243916451003,0.562906941798573,0.9068711416779172,0.0930713978461117,0.4957068919586977,0.9999543473702648
8843,Bmp5,-0.7212639232652034,0.4733977891256231,0.8256197055848575,-0.434563286056265,0.1561799978972735,0.6463216644963322,0.3511898955955471,0.1440335630273674,0.9999543473702648
8844,Tmed1,-0.2791828061750402,0.2380944847266582,0.648199336994189,0.3832350127502965,0.2347597532282964,0.7301208095991397,-0.3521045381148397,0.2179403837128417,0.9999543473702648
8845,Scg3,-0.2002017300426549,0.8012864918772695,,-1.070316589870834,0.1640456028784265,0.658022726210591,-0.2786454512166859,0.7288825961563075,0.9999543473702648
8846,Yipf2,0.3734591240084009,0.177441235602164,0.567238903739905,-0.0897888552528923,0.8009620207572807,0.9690765140746962,-0.318019884706717,0.3395477295648189,0.9999543473702648
8847,Lysmd2,0.0514008409818079,0.8224404690635998,0.954496110757708,0.4123616972335257,0.1314743891107019,0.6130575647999503,0.1977107565992354,0.3974041094656519,0.9999543473702648
8848,Carm1,0.0201597861421603,0.9112725235395756,0.981391830855224,-0.3525689279145284,0.0872781916552362,0.5268789677236967,0.0247525282357729,0.8807216150889716,0.9999543473702648
8849,Tmod2,-0.1505757297766725,0.8484496886058106,0.9622690775037438,-0.0814395872150628,0.7180719580867283,0.9477020343974314,0.1319550263794394,0.5756791778774901,0.9999543473702648
8850,Smarca4,-0.3242166591927938,0.0752387914883887,0.3727625437456254,-0.2543739387070244,0.1678752341178869,0.6622979463214179,-0.0131275548987274,0.9186878179816738,0.9999543473702648
8851,Bcl2l10,-2.1130170520694724,0.2965839741204856,,-0.9586089152909524,0.6710858589414511,,-1.036013745919043,0.5000978522568871,0.9999543473702648
8852,Gnb5,0.2548433652371089,0.298230294248856,0.69987819044299,0.1732776545227745,0.573038022478559,0.9096400888208652,0.0674476473096861,0.7663749320648829,0.9999543473702648
8853,Ldlr,-0.3332048710250536,0.1126654391543358,0.4582250179191304,0.969474012971314,0.0003048572234738,0.0147962098927902,0.2430692597262379,0.1058958140281566,0.9999543473702648
8854,Kank2,0.2431483181088856,0.3774025443104737,0.7641350440167349,-0.3657839334190051,0.1399762276499849,0.6261564472874083,0.1347599100859069,0.3790143799024894,0.9999543473702648
8855,Dock6,0.325343589057122,0.0968751165425703,0.4232511966551266,-0.2441175558219707,0.1984150645415751,0.6941201335938387,-0.015983332624707,0.8996256705541128,0.9999543473702648
8856,Polr2m,0.0702851628276863,0.6488911153601302,0.8999077572825086,-0.0087216359824962,0.9665816327033392,0.9941813806418582,-0.0436355769423152,0.7620647729296957,0.9999543473702648
8857,Rab27a,0.058422423250141,0.8250415175705273,0.9560308456872728,0.4082154594464721,0.2566205328375245,0.7526705524115495,-0.2262848111046885,0.4287413017947191,0.9999543473702648
8859,Aqp9,0.9436404402093688,0.548026886115673,,-0.8240139643607195,0.7114478221742668,,-2.362370670452789,0.3678478854306415,0.9999543473702648
8860,Lipc,-0.5247887428706042,0.058850139526428,0.325119770337938,-0.3489718992752681,0.3655984782395584,0.8293522000934329,-0.0210559046307756,0.962523712039432,0.9999543473702648
8861,Sltm,-0.1416431306864653,0.5417434730293407,0.86027998052792,-0.2424802491768494,0.2683004156990378,0.764929577581526,-0.2803162134066863,0.0548107091983479,0.9999543473702648
8862,Rsl24d1,-0.013902494269958,0.945602065598068,0.9887136714362948,0.4711528587659907,0.0671121034480394,0.4700099325371081,-0.2234468987037578,0.298393555740766,0.9999543473702648
8863,Nedd4,-0.0417509922453649,0.7965267830790916,0.9471610874855328,-0.3072229671744885,0.0798931591377342,0.5051988795234291,-0.0667386749511878,0.6144275324858118,0.9999543473702648
8864,Rnf111,-0.1084388538204065,0.5765561043054268,0.8733763852156645,-0.1449512592394297,0.5528855228140572,0.9039447437214436,0.1806865535725937,0.2589654953456487,0.9999543473702648
8865,Ccnb2,-0.3997277569107524,0.2511621472230664,0.6587016944940748,-1.8673389523141144,4.087651638632323e-07,6.220469040497875e-05,0.3615896123738962,0.4470114967277854,0.9999543473702648
8867,Myo1e,-0.2071505799947056,0.2424743571990635,0.6516520054896667,0.0350329919385891,0.8927558384877584,0.9848622044377072,0.0202828843314143,0.8884421783885331,0.9999543473702648
8868,Mns1,-1.724039003798763,0.0373692186832452,,-2.964012623007907,0.0012856672779755,0.0441936782681065,-1.2378429282123244,0.4055628230732476,0.9999543473702648
8869,Fam81a,-0.0639775270119731,0.9139539599883002,0.9818043921229658,0.6982688374529324,0.2156738464403362,0.709579365512839,-0.0967133295507898,0.8457481900060556,0.9999543473702648
8870,Gcnt3,0.6232920907729029,0.6925503633515321,,-0.4834060924563682,0.7668783161775065,,1.2374447074946386,0.5291931687914753,0.9999543473702648
8871,Tcf12,0.057100239716231,0.7086137257961336,0.92352820449515,-0.2291516406190142,0.225429690350622,0.7204774330195224,-0.0745912940023228,0.5701002550362103,0.9999543473702648
8872,Anxa2,-1.2625924910108113,1.9454997044022902e-09,3.462989473836077e-07,-0.2966890355148117,0.1423932990896287,0.629798276233844,0.0275864795589295,0.845415600709805,0.9999543473702648
8873,Cgnl1,-0.2200140505407351,0.279297208607814,0.6857797839408084,-0.6263755452320541,0.0027143831711505,0.0722462399660506,-0.0218987952573857,0.8915629058320141,0.9999543473702648
8874,Ice2,0.4334500328943691,0.0767311116154376,0.3770255290814819,0.1043032282250708,0.6373663358211853,0.9283434496522128,-0.4679926232825869,0.0037215856371156,0.9999543473702648
8875,Rora,0.0217648696743887,0.90389745217673,0.9790455248137104,-0.033340230509985,0.8996113462978622,0.9857082097757472,-0.0205775507270584,0.9092656376192976,0.9999543473702648
8876,Rp9,0.3847021759642958,0.0804380712707208,0.3877039572757426,0.0622862966479148,0.8366327586802225,0.9743686549790614,-0.0459454335906547,0.8570459762234072,0.9999543473702648
8877,Itga11,-1.8961705564510185,0.004808031809172,0.0622557948717856,-0.7411878800325408,0.1167337864932107,0.5844365137493913,0.5099581331076948,0.3473902219791652,0.9999543473702648
8878,Fem1b,-0.3371895699315105,0.0294334517334303,0.2140008936563483,0.0875786179643789,0.7050464130705338,0.9469937263085424,0.0176506807091397,0.8866589732814408,0.9999543473702648
8879,Cln6,-0.141907873379924,0.6924615064864676,0.916951357607876,-0.1422447337692956,0.7079229383219905,0.9470980151074578,0.1650271646512018,0.6319839613770761,0.9999543473702648
8880,Calml4,0.5046048089314473,0.45662489609539,0.8152589902027535,1.222836129727568,0.2442408095842951,,0.3461216957921557,0.702569823509698,0.9999543473702648
8881,Anp32a,0.3676139949533313,0.0243310325151833,0.1879703550029193,0.1619132163314397,0.5058223466061095,0.8895580428034975,-0.0118302714773251,0.9282199302548702,0.9999543473702648
8882,Irak1bp1,-0.2394801622272084,0.6418215510303709,0.8965890038639874,-0.315693212610152,0.4346937797144661,0.8616475314061053,-0.0393172086829198,0.9192257023654136,0.9999543473702648
8883,Glce,-0.0128252404548528,0.942152335692879,0.9876809724224428,0.0325938999243198,0.8711582252914237,0.9793098307108462,-0.2114214680301217,0.1150983945630788,0.9999543473702648
8884,Phip,0.1175207684014581,0.5618759547857936,0.8680585658904718,-0.0859962822955375,0.7175914158169354,0.9475994751576976,-0.3635723308334924,0.0112902255979087,0.9999543473702648
8885,Kif23,0.2633945337996899,0.2867003857907575,0.6892939787913184,-0.5951648502138073,0.027904389523475,0.3133399127966539,0.1076266523323359,0.828304000715718,0.9999543473702648
8886,Ankk1,1.880089966951871,0.6636013395801292,,-0.7263847876965988,0.8843568514279219,,1.838272866505297,0.6229953357124793,0.9999543473702648
8887,Lca5,-0.4077247885826519,0.0782298930579948,0.3810430916635189,-0.3533611169349989,0.1903934801357301,0.6826636311213449,0.0169271972773695,0.9403530142511852,0.9999543473702648
8888,Drd2,1.4957737996106084,0.60762594138034,,-0.7263847876965995,0.8843568514279218,,-1.6703525087531794,0.7334805533518275,0.9999543473702648
8889,Sh3bgrl2,-1.4885993642641615,7.427578632362595e-07,6.0293981711277456e-05,-0.4824908365648635,0.1566154018697718,0.6468743019269144,-0.1166214465830616,0.6566296364391496,0.9999543473702648
8890,Elovl4,-0.95572193243782,0.1379940058423533,0.5038861696280101,-1.1075864911353106,0.1791513330955662,0.6724098521749177,0.3551475816803362,0.6161139314779809,0.9999543473702648
8891,Bckdhb,-0.4609862997645932,0.1504830534796928,0.52388601031796,0.3076705015964392,0.3941913447404804,0.8424102551674555,-0.2756205563445611,0.3878345752072943,0.9999543473702648
8892,Zw10,0.0463792246180626,0.8306021254371421,0.957669011984376,0.2673760146836068,0.2680082995685167,0.764929577581526,-0.0878612594763596,0.6564557729081149,0.9999543473702648
8893,Tent5a,-0.8562632886062541,0.0241500011701819,0.1873422622431114,-1.140624628199956,0.0036250480298625,0.0893792054007742,-0.1946642313904837,0.6501926600871262,0.9999543473702648
8894,Usp28,0.2112768965894041,0.2786146990564863,0.6848001581042489,0.0966448123169728,0.6967414177370264,0.9456314004516544,0.0583360458774947,0.7801900458711079,0.9999543473702648
8895,Tmprss5,-0.1033963573989419,0.9618971135114228,,-4.362342742308416,0.1476113018687477,,2.795537261649204,0.0416078737859506,0.9999543473702648
8896,Htr3a,-0.950470561053366,0.8299662066911748,,,,,,,
8897,Nnmt,-0.6897403610612637,0.5643425462465272,,-3.140763434539327,0.05135138424625,,0.4955513443276327,0.7831800762242002,0.9999543473702648
8898,Cyp19a1,,,,,,,,,
8899,Paqr5,0.4697573750083297,0.0146330714066397,0.1369151342379324,0.2140146557218291,0.4709158959278808,0.8766353917773323,-0.0356661200889685,0.8133038042318774,0.9999543473702648
8900,Idh3a,-0.4865168169766687,0.0077886848519314,0.0888936840857337,0.3386413241943048,0.1235315031158254,0.5963885423063761,0.1115811875537791,0.5238886966723448,0.9999543473702648
8901,Tle3,-0.1460354408743261,0.40801724937253,0.7856184518664607,-0.4277967661537618,0.0339511535312454,0.3468478335230522,0.1150188949645661,0.531941243701286,0.9999543473702648
8902,Acsbg1,-0.6935419012944174,0.5031845210026551,,-0.1720565820811086,0.8903120001458343,,-2.174811358840362,0.2212706449430992,0.9999543473702648
8903,Dnaja4,0.7706945532592016,0.0019516747082628,0.0324707681755345,0.1271920958943525,0.668584513766193,0.9396076767555118,-0.0410997874845138,0.8469539049282679,0.9999543473702648
8904,Imp3,0.1248859995468747,0.5161735331013635,0.8478817446712755,0.3607291618851438,0.1027376824243932,0.5563841740285855,0.0568408830203158,0.7779212406367348,0.9999543473702648
