gene,TBI Chronic vs CControl Log2 fold change,Chronic pval,Chronic padj
ENSMUSG00000058360,3.3947581407306906,0.4133446944032547,0.9999543473702648
ENSMUSG00000058361,,,
ENSMUSG00000058368,,,
ENSMUSG00000058385,-0.4863949947027555,0.5448379844292337,0.9999543473702648
ENSMUSG00000058388,-0.18451740279586562,0.2225684169982305,0.9999543473702648
ENSMUSG00000058392,-0.25205250213028485,0.18463418684284727,0.9999543473702648
ENSMUSG00000058396,-0.30738544208977964,0.3630360408835346,0.9999543473702648
ENSMUSG00000058398,,,
ENSMUSG00000058399,,,
ENSMUSG00000058400,-0.8639446423646426,0.47880001104158243,0.9999543473702648
ENSMUSG00000058402,-0.20279019037659476,0.36457710195239923,0.9999543473702648
ENSMUSG00000058407,-0.06350862664574923,0.6527824184534663,0.9999543473702648
ENSMUSG00000058420,-2.2736165855997084,0.4250257725538027,0.9999543473702648
ENSMUSG00000058427,-0.4467979894250071,0.15528886378566714,0.9999543473702648
ENSMUSG00000058430,,,
ENSMUSG00000058435,,,
ENSMUSG00000058440,0.021690194328453948,0.8873023204193055,0.9999543473702648
ENSMUSG00000058441,-0.046007194424018606,0.9865101740053425,0.9999543473702648
ENSMUSG00000058443,0.02868246739719701,0.9353466547625616,0.9999543473702648
ENSMUSG00000058444,0.001992999410397274,0.9913867057598068,0.9999543473702648
ENSMUSG00000058446,-0.18433209769768072,0.25761166048454187,0.9999543473702648
ENSMUSG00000058447,0.2942721295825989,0.5282299739467108,0.9999543473702648
ENSMUSG00000058454,-0.03170955321841494,0.8691842993592731,0.9999543473702648
ENSMUSG00000058463,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000058470,-0.23971420886748726,0.8717988976846327,0.9999543473702648
ENSMUSG00000058486,-0.024038185864451223,0.9044479242899098,0.9999543473702648
ENSMUSG00000058488,1.2773028273906095,0.007928489982238735,0.9999543473702648
ENSMUSG00000058491,,,
ENSMUSG00000058492,-0.6900889453608914,0.7141490661958514,0.9999543473702648
ENSMUSG00000058498,-1.6766340914582425,0.3719475896212606,0.9999543473702648
ENSMUSG00000058499,,,
ENSMUSG00000058503,-0.24060282059772622,0.15320916018756378,0.9999543473702648
ENSMUSG00000058508,,,
ENSMUSG00000058510,,,
ENSMUSG00000058513,,,
ENSMUSG00000058515,,,
ENSMUSG00000058518,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000058521,,,
ENSMUSG00000058523,,,
ENSMUSG00000058532,,,
ENSMUSG00000058537,,,
ENSMUSG00000058542,-0.07398473622164034,0.901030124684008,0.9999543473702648
ENSMUSG00000058546,0.2457299174707243,0.198599226779824,0.9999543473702648
ENSMUSG00000058550,2.0689830419880284,0.5709354186066523,0.9999543473702648
ENSMUSG00000058558,-0.03130083527795854,0.8178929862885204,0.9999543473702648
ENSMUSG00000058567,-0.5614874588340492,0.519349370274059,0.9999543473702648
ENSMUSG00000058568,,,
ENSMUSG00000058569,0.14582377276816264,0.3677876131639314,0.9999543473702648
ENSMUSG00000058571,0.28238072941705894,0.5640518960811035,0.9999543473702648
ENSMUSG00000058579,1.1340845207677355,0.7046152355299153,0.9999543473702648
ENSMUSG00000058581,0.039282755910529585,0.9466077976565523,0.9999543473702648
ENSMUSG00000058586,0.4519428757902686,0.27841882727251344,0.9999543473702648
ENSMUSG00000058587,-0.046741494417586044,0.7121138069944053,0.9999543473702648
ENSMUSG00000058588,,,
ENSMUSG00000058589,-3.0251256647228484,0.016396479182372584,0.9999543473702648
ENSMUSG00000058590,,,
ENSMUSG00000058594,0.012982723819096584,0.9341535555222471,0.9999543473702648
ENSMUSG00000058595,,,
ENSMUSG00000058600,0.13443059673995295,0.3421619789509732,0.9999543473702648
ENSMUSG00000058603,0.39207351656605033,0.15266915246086166,0.9999543473702648
ENSMUSG00000058607,3.3947581407306906,0.4133446944032547,0.9999543473702648
ENSMUSG00000058613,2.426253540016891,0.4669787036110332,0.9999543473702648
ENSMUSG00000058618,,,
ENSMUSG00000058620,1.142087897719953,0.12259439690481433,0.9999543473702648
ENSMUSG00000058621,,,
ENSMUSG00000058622,0.8094796482608332,0.8603668721346013,0.9999543473702648
ENSMUSG00000058624,-0.020512051007315676,0.954408766702358,0.9999543473702648
ENSMUSG00000058625,-0.8402562137217449,0.2781341993546511,0.9999543473702648
ENSMUSG00000058626,3.134846342739676,0.24891780486136617,0.9999543473702648
ENSMUSG00000058628,,,
ENSMUSG00000058631,,,
ENSMUSG00000058638,0.10304881034030638,0.5102033540177267,0.9999543473702648
ENSMUSG00000058640,0.652481057576593,0.8444412895395547,0.9999543473702648
ENSMUSG00000058641,,,
ENSMUSG00000058643,,,
ENSMUSG00000058652,,,
ENSMUSG00000058655,0.0062470409097754335,0.9603586993661412,0.9999543473702648
ENSMUSG00000058656,-0.3175631782837775,0.06366102092819807,0.9999543473702648
ENSMUSG00000058659,,,
ENSMUSG00000058661,-1.4947719120673664,0.5772979476156539,0.9999543473702648
ENSMUSG00000058662,,,
ENSMUSG00000058665,,,
ENSMUSG00000058669,,,
ENSMUSG00000058670,,,
ENSMUSG00000058672,0.05880975923136456,0.6896895617686991,0.9999543473702648
ENSMUSG00000058679,,,
ENSMUSG00000058685,,,
ENSMUSG00000058690,-0.1422614707034291,0.30218906245364896,0.9999543473702648
ENSMUSG00000058692,,,
ENSMUSG00000058700,0.9292645764972818,0.7076188962703733,0.9999543473702648
ENSMUSG00000058704,0.017452204124965044,0.9210050179957144,0.9999543473702648
ENSMUSG00000058706,-0.12629311012151978,0.5170111958399789,0.9999543473702648
ENSMUSG00000058709,-0.013006960568776036,0.9365287406540458,0.9999543473702648
ENSMUSG00000058715,-1.148169683774587,0.3095096058238791,0.9999543473702648
ENSMUSG00000058717,,,
ENSMUSG00000058725,,,
ENSMUSG00000058728,,,
ENSMUSG00000058729,-0.11989393048350733,0.6443995730800366,0.9999543473702648
ENSMUSG00000058731,,,
ENSMUSG00000058736,-2.677452375477164,0.27303541720760793,0.9999543473702648
ENSMUSG00000058740,0.3586916375133294,0.7049303592363626,0.9999543473702648
ENSMUSG00000058741,0.6066524402423852,0.8958123185902686,0.9999543473702648
ENSMUSG00000058743,-0.20695665831359453,0.7229016274163083,0.9999543473702648
ENSMUSG00000058745,0.1572755537901034,0.9541649341399092,0.9999543473702648
ENSMUSG00000058748,-0.40633284914291457,0.16762622232938806,0.9999543473702648
ENSMUSG00000058754,,,
ENSMUSG00000058755,-1.7103118788826157,0.059752503196949545,0.9999543473702648
ENSMUSG00000058756,0.07466278973847791,0.607353375030139,0.9999543473702648
ENSMUSG00000058761,0.012703241964266828,0.9326899652986236,0.9999543473702648
ENSMUSG00000058762,,,
ENSMUSG00000058773,1.9759315433341198,0.14283751590689603,0.9999543473702648
ENSMUSG00000058779,0.14518707359538235,0.4214681319417145,0.9999543473702648
ENSMUSG00000058793,-0.008007304992768334,0.9492408249016407,0.9999543473702648
ENSMUSG00000058794,0.044603919991590336,0.9464124974337795,0.9999543473702648
ENSMUSG00000058799,0.020894167066281777,0.8753167319021128,0.9999543473702648
ENSMUSG00000058800,,,
ENSMUSG00000058802,,,
ENSMUSG00000058803,,,
ENSMUSG00000058806,0.093899287790758,0.9277158898486615,0.9999543473702648
ENSMUSG00000058807,,,
ENSMUSG00000058809,-0.5796441783478407,0.27102270421392316,0.9999543473702648
ENSMUSG00000058812,-0.7378867396379584,0.4206239830019787,0.9999543473702648
ENSMUSG00000058814,,,
ENSMUSG00000058816,-1.3605152981837407,0.38916558731137296,0.9999543473702648
ENSMUSG00000058818,0.5940748835974865,0.06823435340063273,0.9999543473702648
ENSMUSG00000058820,,,
ENSMUSG00000058827,,,
ENSMUSG00000058831,-0.29566193699736465,0.43604237017998315,0.9999543473702648
ENSMUSG00000058833,0.045347591220616566,0.8433473839474475,0.9999543473702648
ENSMUSG00000058835,0.038146254812115046,0.7736614390555165,0.9999543473702648
ENSMUSG00000058838,0.5364637546720331,0.2955816354421962,0.9999543473702648
ENSMUSG00000058856,,,
ENSMUSG00000058869,-2.6442356387883756,0.5180761775430096,0.9999543473702648
ENSMUSG00000058873,-0.7496828919790087,0.8180361893084065,0.9999543473702648
ENSMUSG00000058881,0.11603484032664269,0.5103051375266447,0.9999543473702648
ENSMUSG00000058883,0.0665018417447378,0.855960260866693,0.9999543473702648
ENSMUSG00000058884,,,
ENSMUSG00000058886,0.15366220327077323,0.3982035110865708,0.9999543473702648
ENSMUSG00000058897,-0.47784122984334754,0.7351746017163018,0.9999543473702648
ENSMUSG00000058900,-0.07430448668801189,0.8142758519468569,0.9999543473702648
ENSMUSG00000058904,,,
ENSMUSG00000058905,0.5253823341317566,0.4315269899087555,0.9999543473702648
ENSMUSG00000058906,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000058908,,,
ENSMUSG00000058914,0.3491246789609258,0.793940101938414,0.9999543473702648
ENSMUSG00000058921,2.8212486904305267,0.22831882661532843,0.9999543473702648
ENSMUSG00000058922,0.177595419025852,0.6332575025980648,0.9999543473702648
ENSMUSG00000058923,-2.2549750678846094,0.6383571303000053,0.9999543473702648
ENSMUSG00000058925,-2.617927688257729,0.5226028634592643,0.9999543473702648
ENSMUSG00000058927,0.19398692247818636,0.8836026461781786,0.9999543473702648
ENSMUSG00000058932,,,
ENSMUSG00000058933,,,
ENSMUSG00000058934,1.771258890111844,0.7119469526471953,0.9999543473702648
ENSMUSG00000058935,,,
ENSMUSG00000058945,-0.13814187102816913,0.6784074094824744,0.9999543473702648
ENSMUSG00000058949,,,
ENSMUSG00000058952,-0.20670492545086344,0.8706766226490334,0.9999543473702648
ENSMUSG00000058953,,,
ENSMUSG00000058966,0.4322090264733357,0.25452061927837766,0.9999543473702648
ENSMUSG00000058975,-1.113986442685587,0.7365256782654206,0.9999543473702648
ENSMUSG00000058976,,,
ENSMUSG00000058979,-0.008562934742425766,0.9826980578939885,0.9999543473702648
ENSMUSG00000058981,,,
ENSMUSG00000058986,,,
ENSMUSG00000058997,-0.056660204734189035,0.7204003745928143,0.9999543473702648
ENSMUSG00000059000,-0.18218766742075596,0.6407964770883807,0.9999543473702648
ENSMUSG00000059003,1.470733789210711,0.3462744980411224,0.9999543473702648
ENSMUSG00000059005,-0.06481152801470626,0.6331562833369333,0.9999543473702648
ENSMUSG00000059013,0.19992877107748927,0.23182897229973343,0.9999543473702648
ENSMUSG00000059014,,,
ENSMUSG00000059022,-0.04446605986257071,0.8169990318301097,0.9999543473702648
ENSMUSG00000059023,,,
ENSMUSG00000059027,-0.8537268801852014,0.6210054413114743,0.9999543473702648
ENSMUSG00000059030,,,
ENSMUSG00000059031,,,
ENSMUSG00000059033,-0.561360962954045,0.768916616830509,0.9999543473702648
ENSMUSG00000059039,0.29285833711828785,0.6822888387952663,0.9999543473702648
ENSMUSG00000059040,-0.01670330022143939,0.9473060528453938,0.9999543473702648
ENSMUSG00000059041,,,
ENSMUSG00000059042,,,
ENSMUSG00000059043,-2.3063229258667075,0.5989895970437131,0.9999543473702648
ENSMUSG00000059047,,,
ENSMUSG00000059049,2.8725270619346897,0.08952247239997947,0.9999543473702648
ENSMUSG00000059058,-0.29547089779216457,0.679853297721168,0.9999543473702648
ENSMUSG00000059060,-0.02034999317637867,0.9846403744336257,0.9999543473702648
ENSMUSG00000059064,0.04465561657383017,0.9542525319317183,0.9999543473702648
ENSMUSG00000059069,-1.5668918297567054,0.7498068959138317,0.9999543473702648
ENSMUSG00000059070,0.14029692430404675,0.32707047947888,0.9999543473702648
ENSMUSG00000059077,1.5684371850812173,0.7452138656914743,0.9999543473702648
ENSMUSG00000059078,0.5816396668523917,0.32651824906167637,0.9999543473702648
ENSMUSG00000059087,,,
ENSMUSG00000059089,-1.0646648580956326,0.5319752787858929,0.9999543473702648
ENSMUSG00000059101,,,
ENSMUSG00000059105,,,
ENSMUSG00000059106,,,
ENSMUSG00000059108,-0.840056184671374,0.5403897538688073,0.9999543473702648
ENSMUSG00000059112,,,
ENSMUSG00000059113,,,
ENSMUSG00000059114,-1.7932405967065073,0.7142154671540458,0.9999543473702648
ENSMUSG00000059119,0.016021696027911553,0.9062442804868693,0.9999543473702648
ENSMUSG00000059128,,,
ENSMUSG00000059132,0.6066524402423852,0.8958123185902686,0.9999543473702648
ENSMUSG00000059134,,,
ENSMUSG00000059136,0.9680121798529719,0.6819359375196699,0.9999543473702648
ENSMUSG00000059142,0.11328256318261647,0.5810290935540096,0.9999543473702648
ENSMUSG00000059146,0.9772279166214024,0.05120021638589593,0.9999543473702648
ENSMUSG00000059149,-0.0024498030257767934,0.9868662810782912,0.9999543473702648
ENSMUSG00000059150,0.8085647557214626,0.8592503301526165,0.9999543473702648
ENSMUSG00000059159,0.42501216917394374,0.31068430639981526,0.9999543473702648
ENSMUSG00000059169,,,
ENSMUSG00000059173,0.33143649001632663,0.13761953199366153,0.9999543473702648
ENSMUSG00000059179,-0.5765332579575941,0.8123211228096282,0.9999543473702648
ENSMUSG00000059182,0.0115123505074956,0.9649885548441695,0.9999543473702648
ENSMUSG00000059183,-0.033217739736325656,0.9027325119095603,0.9999543473702648
ENSMUSG00000059187,-0.8058077107846429,0.7532505876773247,0.9999543473702648
ENSMUSG00000059189,,,
ENSMUSG00000059195,0.10966366353829825,0.5810066284275299,0.9999543473702648
ENSMUSG00000059201,1.771258890111844,0.7119469526471953,0.9999543473702648
ENSMUSG00000059203,,,
ENSMUSG00000059204,,,
ENSMUSG00000059205,,,
ENSMUSG00000059206,,,
ENSMUSG00000059208,0.07578935722438326,0.6356587895295254,0.9999543473702648
ENSMUSG00000059213,-0.40292144473636676,0.8394669896214948,0.9999543473702648
ENSMUSG00000059218,,,
ENSMUSG00000059219,,,
ENSMUSG00000059227,,,
ENSMUSG00000059229,3.3947581407306906,0.4133446944032547,0.9999543473702648
ENSMUSG00000059230,,,
ENSMUSG00000059237,0.30946593571221154,0.6110765800115192,0.9999543473702648
ENSMUSG00000059244,-0.5864394440594826,0.871500735075895,0.9999543473702648
ENSMUSG00000059246,,,
ENSMUSG00000059248,0.10685075052844442,0.4583760826958182,0.9999543473702648
ENSMUSG00000059249,-0.001774544473937537,0.9976196173073382,0.9999543473702648
ENSMUSG00000059251,,,
ENSMUSG00000059252,-0.8129694236708803,0.8151323055116079,0.9999543473702648
ENSMUSG00000059256,,,
ENSMUSG00000059263,-0.18721163646140224,0.16818923426937837,0.9999543473702648
ENSMUSG00000059273,0.06299576543422857,0.6706765551277593,0.9999543473702648
ENSMUSG00000059275,,,
ENSMUSG00000059277,0.34579092234697123,0.32026107138010895,0.9999543473702648
ENSMUSG00000059278,0.02804037260582156,0.9140371028712462,0.9999543473702648
ENSMUSG00000059279,,,
ENSMUSG00000059280,,,
ENSMUSG00000059288,0.013586077107586803,0.9384080015140559,0.9999543473702648
ENSMUSG00000059291,0.08594581942276441,0.529300366292768,0.9999543473702648
ENSMUSG00000059301,0.08215253771318015,0.9416908784714132,0.9999543473702648
ENSMUSG00000059303,,,
ENSMUSG00000059305,-1.6833445369282234,0.7314370225082261,0.9999543473702648
ENSMUSG00000059309,-0.25360766325725054,0.7705820248004481,0.9999543473702648
ENSMUSG00000059316,-0.30602638247650615,0.2419009484897291,0.9999543473702648
ENSMUSG00000059319,,,
ENSMUSG00000059323,0.4713374201849392,0.3915214570087988,0.9999543473702648
ENSMUSG00000059325,0.5581682663339583,0.08152605541354302,0.9999543473702648
ENSMUSG00000059326,-0.029953787639294325,0.9643007896603478,0.9999543473702648
ENSMUSG00000059327,0.1514295433506026,0.7949321658427573,0.9999543473702648
ENSMUSG00000059333,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000059334,0.26159603187712777,0.7618781711242221,0.9999543473702648
ENSMUSG00000059336,0.3151091171327314,0.8083408870203757,0.9999543473702648
ENSMUSG00000059340,,,
ENSMUSG00000059343,-0.6345018879554751,0.706361659923087,0.9999543473702648
ENSMUSG00000059346,,,
ENSMUSG00000059352,0.8094796482608332,0.8603668721346013,0.9999543473702648
ENSMUSG00000059355,0.20470245866282216,0.3158886578611123,0.9999543473702648
ENSMUSG00000059361,1.312200053651514,0.5584624313266424,0.9999543473702648
ENSMUSG00000059362,,,
ENSMUSG00000059363,0.1541505259586448,0.7277755282950193,0.9999543473702648
ENSMUSG00000059364,,,
ENSMUSG00000059366,,,
ENSMUSG00000059371,,,
ENSMUSG00000059375,,,
ENSMUSG00000059379,,,
ENSMUSG00000059382,,,
ENSMUSG00000059383,,,
ENSMUSG00000059395,0.11225135802025553,0.8526066608652403,0.9999543473702648
ENSMUSG00000059397,,,
ENSMUSG00000059401,0.0861888546802202,0.7109536043432383,0.9999543473702648
ENSMUSG00000059402,,,
ENSMUSG00000059406,0.4097161201120734,0.6152712565774643,0.9999543473702648
ENSMUSG00000059408,1.320433053745047,0.2462463266225453,0.9999543473702648
ENSMUSG00000059409,-0.07911373798857044,0.5881782151280646,0.9999543473702648
ENSMUSG00000059410,,,
ENSMUSG00000059411,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000059412,0.6066524402423852,0.8958123185902686,0.9999543473702648
ENSMUSG00000059414,,,
ENSMUSG00000059422,0.404464768438993,0.49197050936125486,0.9999543473702648
ENSMUSG00000059423,0.203210321798922,0.3922890550042437,0.9999543473702648
ENSMUSG00000059429,,,
ENSMUSG00000059430,-1.210129833976782,0.5459716235241765,0.9999543473702648
ENSMUSG00000059434,0.31546329219071817,0.8336038192449338,0.9999543473702648
ENSMUSG00000059436,0.0944411464939531,0.43544987551172043,0.9999543473702648
ENSMUSG00000059439,0.09180504844856475,0.5424158502010064,0.9999543473702648
ENSMUSG00000059447,-0.05157906958701178,0.7121599637171478,0.9999543473702648
ENSMUSG00000059448,,,
ENSMUSG00000059455,0.806896712959277,0.8572430624370639,0.9999543473702648
ENSMUSG00000059456,-0.7809738933908802,0.1454813113732935,0.9999543473702648
ENSMUSG00000059459,,,
ENSMUSG00000059460,,,
ENSMUSG00000059461,-0.2583347434155425,0.6083901551693078,0.9999543473702648
ENSMUSG00000059463,,,
ENSMUSG00000059468,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000059470,,,
ENSMUSG00000059473,,,
ENSMUSG00000059474,-0.14751358524704603,0.3376854167799307,0.9999543473702648
ENSMUSG00000059475,-0.03819064383920707,0.8103501940814557,0.9999543473702648
ENSMUSG00000059479,-0.33334249157988693,0.6556796816805324,0.9999543473702648
ENSMUSG00000059481,-3.7569162709233885,0.2628961852538375,0.9999543473702648
ENSMUSG00000059482,-0.259807681290005,0.24367805528408693,0.9999543473702648
ENSMUSG00000059483,0.4601098568307406,0.7998105438019125,0.9999543473702648
ENSMUSG00000059486,-0.08989684940528726,0.5068359375280446,0.9999543473702648
ENSMUSG00000059488,,,
ENSMUSG00000059493,0.39672570077168867,0.12432038275612292,0.9999543473702648
ENSMUSG00000059495,-0.027604349091461276,0.8475207562164371,0.9999543473702648
ENSMUSG00000059498,-1.5213628300260293,0.1699923441259792,0.9999543473702648
ENSMUSG00000059503,,,
ENSMUSG00000059504,,,
ENSMUSG00000059511,,,
ENSMUSG00000059518,0.18371987359885478,0.42580049139590026,0.9999543473702648
ENSMUSG00000059522,,,
ENSMUSG00000059534,0.16978359716375913,0.41753412411173596,0.9999543473702648
ENSMUSG00000059539,,,
ENSMUSG00000059540,-0.3745557166287596,0.25594071569361054,0.9999543473702648
ENSMUSG00000059546,,,
ENSMUSG00000059547,,,
ENSMUSG00000059552,0.0983861913536763,0.4839499251328546,0.9999543473702648
ENSMUSG00000059554,-0.08421551151043304,0.835488736690883,0.9999543473702648
ENSMUSG00000059555,-0.19065229523948285,0.3320672727980981,0.9999543473702648
ENSMUSG00000059562,0.7002097155740294,0.4336705321421084,0.9999543473702648
ENSMUSG00000059565,-0.05733628162851145,0.9875018783227159,0.9999543473702648
ENSMUSG00000059571,-0.011957102258713482,0.9849615602582109,0.9999543473702648
ENSMUSG00000059585,,,
ENSMUSG00000059586,0.0384674729050652,0.8210406354469879,0.9999543473702648
ENSMUSG00000059588,-0.3040356392578745,0.01199518965961518,0.9999543473702648
ENSMUSG00000059595,,,
ENSMUSG00000059602,0.09940869277650143,0.6788579882938678,0.9999543473702648
ENSMUSG00000059606,,,
ENSMUSG00000059610,,,
ENSMUSG00000059623,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000059625,,,
ENSMUSG00000059626,,,
ENSMUSG00000059631,0.23204140191655392,0.7396082251228326,0.9999543473702648
ENSMUSG00000059632,,,
ENSMUSG00000059634,0.14909734027434826,0.6012071092132076,0.9999543473702648
ENSMUSG00000059639,3.810171265592973,0.3106188360114468,0.9999543473702648
ENSMUSG00000059645,-0.7801967818680164,0.8758970267260253,0.9999543473702648
ENSMUSG00000059647,-0.7083312261770852,0.6208213701437024,0.9999543473702648
ENSMUSG00000059648,,,
ENSMUSG00000059654,,,
ENSMUSG00000059657,2.5826940837230454,0.3918005372028548,0.9999543473702648
ENSMUSG00000059658,0.7269659594853443,0.7836706403581494,0.9999543473702648
ENSMUSG00000059659,-0.3798564939278248,0.5593109952923687,0.9999543473702648
ENSMUSG00000059663,,,
ENSMUSG00000059668,,,
ENSMUSG00000059669,-0.1448145660201989,0.377758179146103,0.9999543473702648
ENSMUSG00000059674,-0.11714063395133226,0.8496058877456156,0.9999543473702648
ENSMUSG00000059676,,,
ENSMUSG00000059687,,,
ENSMUSG00000059689,0.05448158958340369,0.841651646972171,0.9999543473702648
ENSMUSG00000059690,,,
ENSMUSG00000059695,,,
ENSMUSG00000059706,,,
ENSMUSG00000059708,0.32147388434526836,0.22012533402427303,0.9999543473702648
ENSMUSG00000059713,-0.30950094431574116,0.1606260373285796,0.9999543473702648
ENSMUSG00000059714,0.008737057732285981,0.9529948100427418,0.9999543473702648
ENSMUSG00000059723,,,
ENSMUSG00000059729,,,
ENSMUSG00000059731,,,
ENSMUSG00000059732,,,
ENSMUSG00000059734,0.20971078116804232,0.22616657369043058,0.9999543473702648
ENSMUSG00000059741,0.8225129826582726,0.7847430070938823,0.9999543473702648
ENSMUSG00000059742,-0.543988976611178,0.4459513879171483,0.9999543473702648
ENSMUSG00000059743,0.2612370852058067,0.17532501042909554,0.9999543473702648
ENSMUSG00000059751,-0.09769154916141254,0.8770752266778947,0.9999543473702648
ENSMUSG00000059762,,,
ENSMUSG00000059763,,,
ENSMUSG00000059768,,,
ENSMUSG00000059769,,,
ENSMUSG00000059772,-0.16991701826709782,0.5718336566701184,0.9999543473702648
ENSMUSG00000059775,0.2048881293628648,0.4965673692579111,0.9999543473702648
ENSMUSG00000059776,1.1820314101690175,0.7159047877444771,0.9999543473702648
ENSMUSG00000059787,,,
ENSMUSG00000059791,0.18012528230851027,0.4209840532411876,0.9999543473702648
ENSMUSG00000059796,0.243257288609886,0.11310726874063298,0.9999543473702648
ENSMUSG00000059810,-0.05140825080597917,0.7433483100547733,0.9999543473702648
ENSMUSG00000059811,-0.04596127047561743,0.7183270665567181,0.9999543473702648
ENSMUSG00000059814,0.13127335169523627,0.719440973299879,0.9999543473702648
ENSMUSG00000059816,,,
ENSMUSG00000059820,0.012371482306152749,0.9412284671422952,0.9999543473702648
ENSMUSG00000059821,,,
ENSMUSG00000059824,0.032009588547819275,0.9089284621894348,0.9999543473702648
ENSMUSG00000059827,,,
ENSMUSG00000059830,1.771258890111844,0.7119469526471953,0.9999543473702648
ENSMUSG00000059832,,,
ENSMUSG00000059834,-0.21932244337938495,0.2217011574092712,0.9999543473702648
ENSMUSG00000059835,0.1540135141569101,0.9351449301002603,0.9999543473702648
ENSMUSG00000059839,-0.42396210922597,0.08265164408451559,0.9999543473702648
ENSMUSG00000059842,-0.33924257523355045,0.3195522503373329,0.9999543473702648
ENSMUSG00000059845,1.5884372404156977,0.5714266891867061,0.9999543473702648
ENSMUSG00000059851,-0.3968559573035561,0.2528119828998677,0.9999543473702648
ENSMUSG00000059852,0.8594166349633793,0.45751854080073373,0.9999543473702648
ENSMUSG00000059854,0.8085647557214626,0.8592503301526165,0.9999543473702648
ENSMUSG00000059857,1.771258890111844,0.7119469526471953,0.9999543473702648
ENSMUSG00000059862,,,
ENSMUSG00000059864,0.42713905177467193,0.7525699088173619,0.9999543473702648
ENSMUSG00000059866,0.05043573832531026,0.7933379112231318,0.9999543473702648
ENSMUSG00000059867,,,
ENSMUSG00000059873,0.3103967547956695,0.9136450628980972,0.9999543473702648
ENSMUSG00000059874,,,
ENSMUSG00000059877,,,
ENSMUSG00000059878,-0.060278841992375216,0.7023229640195705,0.9999543473702648
ENSMUSG00000059883,-0.28263486261834225,0.23317873421389235,0.9999543473702648
ENSMUSG00000059887,,,
ENSMUSG00000059890,-0.13507202539883487,0.33299869298224294,0.9999543473702648
ENSMUSG00000059891,0.281088024156956,0.8442071756595886,0.9999543473702648
ENSMUSG00000059895,-0.07402761682907846,0.684005790950175,0.9999543473702648
ENSMUSG00000059897,-0.2759748176568997,0.35925299867773475,0.9999543473702648
ENSMUSG00000059898,2.808277307453377,0.5497397918223279,0.9999543473702648
ENSMUSG00000059900,-4.2702391542159335,0.15084369769605424,0.9999543473702648
ENSMUSG00000059901,1.0662019595750947,0.07916368695815935,0.9999543473702648
ENSMUSG00000059908,-4.941100020032936,0.07871102011002562,0.9999543473702648
ENSMUSG00000059910,,,
ENSMUSG00000059912,0.6066524402423868,0.8958123185902683,0.9999543473702648
ENSMUSG00000059920,-0.04470814480435288,0.7866640871257137,0.9999543473702648
ENSMUSG00000059921,-1.823921500281733,0.08210842039514411,0.9999543473702648
ENSMUSG00000059923,0.0622555954508918,0.7013536194823352,0.9999543473702648
ENSMUSG00000059934,,,
ENSMUSG00000059937,-0.21460400052157277,0.20530852239718012,0.9999543473702648
ENSMUSG00000059939,-0.20077623115123194,0.3840114790483875,0.9999543473702648
ENSMUSG00000059942,,,
ENSMUSG00000059956,,,
ENSMUSG00000059964,,,
ENSMUSG00000059970,0.16453995486582607,0.4274621914925586,0.9999543473702648
ENSMUSG00000059972,,,
ENSMUSG00000059974,0.10439084681294145,0.670962095940939,0.9999543473702648
ENSMUSG00000059975,-0.03001168920351503,0.8949664461764205,0.9999543473702648
ENSMUSG00000059981,-0.03729553683284592,0.7895293776204546,0.9999543473702648
ENSMUSG00000059990,,,
ENSMUSG00000059991,-0.9693403773587282,0.540227657383025,0.9999543473702648
ENSMUSG00000059994,-2.1195719464349962,0.04334652680521016,0.9999543473702648
ENSMUSG00000059995,0.05947559370704848,0.7516169156403095,0.9999543473702648
ENSMUSG00000059996,,,
ENSMUSG00000059999,-1.2453666890462434,0.5357828612267955,0.9999543473702648
ENSMUSG00000060002,-0.15752265707654567,0.38960248686240995,0.9999543473702648
ENSMUSG00000060012,-0.1806854632904519,0.2273998612100736,0.9999543473702648
ENSMUSG00000060017,,,
ENSMUSG00000060019,0.02188897998807462,0.9519749633559269,0.9999543473702648
ENSMUSG00000060024,,,
ENSMUSG00000060029,-0.37083827040501743,0.5074484443942957,0.9999543473702648
ENSMUSG00000060030,,,
ENSMUSG00000060032,0.16615758721586957,0.47720585367747625,0.9999543473702648
ENSMUSG00000060034,0.40909742829431983,0.8535009343705926,0.9999543473702648
ENSMUSG00000060036,0.026639385700271547,0.8316796937335632,0.9999543473702648
ENSMUSG00000060038,-0.07853563158350281,0.6906802925527411,0.9999543473702648
ENSMUSG00000060044,0.1500837427463396,0.7437383902384617,0.9999543473702648
ENSMUSG00000060049,,,
ENSMUSG00000060057,,,
ENSMUSG00000060059,,,
ENSMUSG00000060063,-1.0202068532782618,0.08414256524583896,0.9999543473702648
ENSMUSG00000060068,,,
ENSMUSG00000060070,,,
ENSMUSG00000060073,0.0007848041654587586,0.9957417476315701,0.9999543473702648
ENSMUSG00000060081,,,
