gene,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,TBI Chronic vs CControl Log2 fold change,Chronic pval,Chronic padj
ENSMUSG00000028099,0.07381707381459854,0.6913849049146825,0.8945281512320052,-0.05925717102745859,0.784041578940326,0.9513918118935928,0.013212958057876312,0.9324843186231452,0.9999068176988547
ENSMUSG00000028101,0.3871539163576079,0.05887514092053365,0.285461539550963,0.18029368481434432,0.3884363773132512,0.7788519461103534,-0.2595488432023751,0.16050489916094623,0.9999068176988547
ENSMUSG00000028102,0.10737789999381425,0.6454302435751204,0.8755851508647076,-0.2577561218296293,0.25428404255921255,0.6830680795779265,0.13025480893939986,0.544200250173734,0.9999068176988547
ENSMUSG00000028106,0.054797272312174856,0.7683080991483016,0.9224143688068932,0.2978140340421245,0.13967042331669205,0.5498295029207779,-0.15094634410706045,0.3332799291894839,0.9999068176988547
ENSMUSG00000028108,0.1530450458968188,0.416607341875074,0.7467232496368131,0.08875136123116319,0.6431252425480283,0.8989827365457448,0.20079215803454292,0.1372336490092655,0.9999068176988547
ENSMUSG00000028114,-0.08998569508814384,0.6312653158109397,0.8690704872128838,0.31450351626233425,0.16424317443701864,0.585684493345291,-0.18598351396240898,0.2842815326461089,0.9999068176988547
ENSMUSG00000028121,-0.04472506193399442,0.8828197158566295,0.9642593358803684,0.5432705088593054,0.03975235295417933,0.3329636410495779,0.10902061067928068,0.5800448865331667,0.9999068176988547
ENSMUSG00000028124,0.17656495056617752,0.292670347144083,0.6470802410863538,0.4189119810817752,0.022413256541336576,0.2575513562084292,-0.3040238850797507,0.02550501913792239,0.9999068176988547
ENSMUSG00000028125,-0.9838756685311147,0.002471079080583716,0.03634238132880865,0.06879018045688153,0.7293560581432452,0.9323863400412032,-0.010621469103395585,0.9593293563391628,0.9999068176988547
ENSMUSG00000028126,-0.16330712906466663,0.33009543819064535,0.6817244797633895,0.008352100970037503,0.9660315745341899,0.9952777556748765,0.0932397652170159,0.5318653769982842,0.9999068176988547
ENSMUSG00000028127,0.07558657272483821,0.6588028500913798,0.8803768210324373,-0.05929624964449391,0.7659155650598193,0.9454598857405209,-0.1828207575013966,0.23305496074320853,0.9999068176988547
ENSMUSG00000028134,-0.044245408128040876,0.850404469529046,0.9561743593349694,-0.04799299618243917,0.8595830910261558,0.9726509748259394,-0.3261868819675853,0.05802263983753532,0.9999068176988547
ENSMUSG00000028136,0.03479087384141813,0.8368051273430411,0.9510574998335054,0.1605734072917362,0.462828970115452,0.81840960337805,-0.006977830613938779,0.9610141908055727,0.9999068176988547
ENSMUSG00000028138,0.17717362810272214,0.3082115428997211,0.6610169519123423,-0.20190033591947493,0.32199146458849515,0.7302188362375054,-0.01675728129725232,0.9210584106270792,0.9999068176988547
ENSMUSG00000028140,-0.06783597632122773,0.7271796912512639,0.9097156892190723,0.010096930886805421,0.9611085034445381,0.9950978687947867,0.011526099935207252,0.943974292592639,0.9999068176988547
ENSMUSG00000028149,0.008975513430658012,0.9568060065110331,0.9858190758497547,-0.004584795139866084,0.9827827100621919,0.9987615917977083,-0.19256552490832843,0.16273772649916773,0.9999068176988547
ENSMUSG00000028152,0.41897071362852106,0.0426849077936113,0.24051831889709643,-0.08339903604547509,0.65382469615884,0.9002625472667931,0.031050925117276803,0.806787365441179,0.9999068176988547
ENSMUSG00000028156,-0.33435123921809135,0.054963895539446556,0.27562365683044354,-0.33020659250874396,0.11090542137842373,0.5073368489032727,0.021554260312868074,0.8768436412204024,0.9999068176988547
ENSMUSG00000028161,0.09638317737544773,0.5258223250747625,0.8208070999162356,0.3748436984338043,0.04929693840628986,0.36675040509091156,0.060982147982353255,0.6719484810884475,0.9999068176988547
ENSMUSG00000028163,-0.15689124213632902,0.3778878486722418,0.7219558328804951,0.4593506119956425,0.03240348219968111,0.2972098759459035,-0.18211674208108314,0.17844867874646864,0.9999068176988547
ENSMUSG00000028164,0.19797534323385776,0.2587583297673941,0.6157575595274587,-0.1546157246030363,0.5139332514855458,0.8423188397784089,-0.1550138318097931,0.2877791300283469,0.9999068176988547
ENSMUSG00000028165,-0.21675093327946338,0.25802752696451114,0.6152543844710349,-0.27809831444993893,0.15414983450579342,0.5706700751865696,-0.0709798498318192,0.6633858180721981,0.9999068176988547
ENSMUSG00000028173,-0.05427842990537077,0.8123277818000125,0.9407345238621271,-0.0028689519293439037,0.9877703349091789,0.9987615917977083,0.12871839680224229,0.3342235986719704,0.9999068176988547
ENSMUSG00000028180,-0.23155020883488317,0.25239638300343736,0.6093845902652669,-0.026746077680504902,0.8997390603479671,0.9831636290530225,-0.008849403347945786,0.953025900732442,0.9999068176988547
ENSMUSG00000028184,-0.23972597902108572,0.16335856112558989,0.4880093772692599,0.37489836703731894,0.08094744290706574,0.4480461023662941,-0.10083286763269504,0.46022502286333855,0.9999068176988547
ENSMUSG00000028187,-0.14463378651277423,0.42039744730146866,0.7487557788245544,-0.20907452523761597,0.2845772229914444,0.7006581245053684,-0.006453387871532543,0.9650507082505106,0.9999068176988547
ENSMUSG00000028189,0.1604155163342557,0.3311055349922165,0.6826131341468421,-0.09316328433500354,0.6282379496252879,0.8924774749345219,-0.08194903195175914,0.5909112939168983,0.9999068176988547
ENSMUSG00000028191,-0.29569379132200146,0.09104061657516532,0.36101862322359457,0.07349557591747499,0.7460324664272133,0.9390389120724172,0.08420517342298094,0.5946488939589397,0.9999068176988547
ENSMUSG00000028194,-0.038213544539854684,0.8704958219387713,0.9613503172237791,-0.03623212202095798,0.8673768737364116,0.9748868668836096,0.03385768120095364,0.8239899241754893,0.9999068176988547
ENSMUSG00000028195,0.8829024138948516,4.5319253783528634e-05,0.0018320598850028525,-0.28228736070076127,0.3670137667400609,0.7631477758653608,0.3134069121195731,0.09630337360779939,0.9999068176988547
ENSMUSG00000028199,-0.044114807869904425,0.8480943116301027,0.9555722620732673,-0.09515811754198063,0.682777747640644,0.9108808916324105,0.1314768527128337,0.5115518029009511,0.9999068176988547
ENSMUSG00000028207,-0.6130095721966367,0.3223534855306397,0.6754685078251017,0.29777243226467226,0.22158776188184004,0.6521310217809122,0.11128811087614332,0.517638725771056,0.9999068176988547
ENSMUSG00000028211,0.3384257503482504,0.2756560802952247,0.6322788843004289,0.017698676593681448,0.9450927200656805,0.9907884776954351,-0.16840560328587265,0.21662168197182397,0.9999068176988547
ENSMUSG00000028214,0.2694512890798093,0.14557492004092218,0.460001217171518,0.2803385796337336,0.12488264953816884,0.5282603122460123,0.13087782018048086,0.5441116422894707,0.9999068176988547
ENSMUSG00000028218,-0.017668992372034408,0.9288536178034871,0.9778562898861142,-0.020185072620766874,0.932794911189306,0.9886007211482125,0.06586105991228086,0.6933792510416869,0.9999068176988547
ENSMUSG00000028221,-0.21007332525075856,0.2172502509632993,0.567407412449296,-0.004024684451359504,0.9856485890870433,0.9987615917977083,0.04368689476219461,0.8168915824046982,0.9999068176988547
ENSMUSG00000028223,0.3467691840407781,0.10439230120228873,0.3858197261043099,-0.43064941539539864,0.03374361602100051,0.30321211338694537,0.01931227419405654,0.9033685595550656,0.9999068176988547
ENSMUSG00000028224,-0.1004358283072292,0.5802961434171832,0.8505911358872522,-0.025100435706456856,0.9118709402006577,0.9864182177304313,-0.19629054313659833,0.18283018522679584,0.9999068176988547
ENSMUSG00000028228,0.027623918755647396,0.8653080765286857,0.9592971045413066,0.033495882976450064,0.8607837648315204,0.9727699584728088,-0.2529140994612529,0.07318789557386253,0.9999068176988547
ENSMUSG00000028229,0.3977081461541827,0.04134291904870214,0.23548138067985475,-0.31059404870857615,0.20657037727478156,0.6355950921452471,-0.24785896508995978,0.24250441296816305,0.9999068176988547
ENSMUSG00000028232,-0.3368257664436429,0.06507297328664768,0.30071485807163456,-0.19387778637775108,0.33052757222589124,0.7383151288293456,-0.08236223073488395,0.6051090391724075,0.9999068176988547
ENSMUSG00000028233,-0.11888614105704248,0.5418329362739784,0.8289531980434912,-0.07204690761032478,0.6942824537832981,0.9157054274265137,-0.2865156135704654,0.04597616637960479,0.9999068176988547
ENSMUSG00000028234,0.11082262463883454,0.5536565798882068,0.8338698546539424,-0.15226939635490297,0.5307675973760859,0.8530902900861788,0.17567546077299787,0.22219306738364908,0.9999068176988547
ENSMUSG00000028243,0.053590294682891206,0.7595297401217697,0.9207409356496674,-0.02667065053092716,0.8944461963291611,0.9812634516561296,-0.016840435351922273,0.9290790186472719,0.9999068176988547
ENSMUSG00000028245,-0.2447620043957257,0.23183659309646654,0.5851962418762234,0.29080027084089116,0.14907669579066748,0.5638512402923925,-0.043693833109669934,0.7934677107827955,0.9999068176988547
ENSMUSG00000028248,0.22872894289272783,0.2657056592540036,0.6216984245018216,-0.0008888716834747718,0.9962719052459154,0.9994276890454458,-0.22065051153211193,0.14444696283527345,0.9999068176988547
ENSMUSG00000028249,-0.6296005871314413,0.003574440887040699,0.04708434747901143,-0.013175725714054929,0.9519623306557407,0.993198453616695,0.03894746714696321,0.782942347136617,0.9999068176988547
ENSMUSG00000028252,-0.12162973182538855,0.5185271418771981,0.8178370266942682,-0.4721542868369076,0.027336937348369537,0.27992299687449657,0.0684571947688478,0.6830300422034798,0.9999068176988547
ENSMUSG00000028256,0.0011388829824364353,0.9956319420046921,0.9985453688069958,-0.08118627650832905,0.6802447178418786,0.9092312125677167,-0.41824462826962316,0.028803098162109804,0.9999068176988547
ENSMUSG00000028261,-0.46812926312589687,0.015887001224713846,0.12753282144034547,-0.007156209183985627,0.9747137900838102,0.9966082662194481,-0.012623805899936594,0.9481904314395116,0.9999068176988547
ENSMUSG00000028266,-0.28247571072916683,0.11914805162761745,0.4133996879315618,-0.17558815734763963,0.37021968181499876,0.7663435187440861,0.3068854333009368,0.1102368155109583,0.9999068176988547
ENSMUSG00000028268,0.6878809485717907,0.0016541320740140033,0.026665691491722675,-0.06613732331197364,0.7266467537667218,0.9310086266772499,-0.2620738825221626,0.07440854171003757,0.9999068176988547
ENSMUSG00000028270,0.3940144232122161,0.10598021431322131,0.3885776881074994,-0.21578452349253405,0.23521756853280673,0.6644773966082632,-0.17772024382492435,0.21697230572763093,0.9999068176988547
ENSMUSG00000028271,-0.2646282161291086,0.16846664685377621,0.49701443755550817,-0.2801466864526319,0.15095444230816554,0.5662439560817214,0.09286769602424239,0.5505600007077559,0.9999068176988547
ENSMUSG00000028273,-0.26338987862848834,0.15145535234283253,0.46976606461639436,-0.013781204831738954,0.9578176890357444,0.994112017988935,-0.22988490929326474,0.0792646050765755,0.9999068176988547
ENSMUSG00000028274,-0.2062909792167828,0.22739776632598663,0.5808628788515114,0.0930375937528181,0.6419332687018553,0.898729826210439,-0.008452133562342937,0.9538487736950287,0.9999068176988547
ENSMUSG00000028277,-0.26979503184658027,0.14153265836779189,0.4539064059858842,0.02715127704097203,0.8841798957351552,0.9788052620927853,0.04527296861399507,0.7475403604783005,0.9999068176988547
ENSMUSG00000028282,-0.137156431286998,0.4945090032153405,0.8019367357223883,0.11189958148161533,0.5746075529979533,0.8727487214591703,-0.1964322097457403,0.1655947094076231,0.9999068176988547
ENSMUSG00000028284,0.0929220318455803,0.5981922506882249,0.8575578632235679,0.05397190456655392,0.7784559251344576,0.9497136101377572,-0.05721553066936214,0.6796199385537969,0.9999068176988547
ENSMUSG00000028291,-0.12032909636396726,0.4664245872292627,0.7828028573830697,0.11725438022463153,0.5540783937335729,0.8618336681405891,-0.05091819665985856,0.761807210842042,0.9999068176988547
ENSMUSG00000028293,-0.0163878356192093,0.9237882925640825,0.9759649313420155,-0.15622868575612128,0.44541786327120814,0.8074203991978656,-0.13509960722426123,0.36771444174183354,0.9999068176988547
ENSMUSG00000028300,-0.06686568224895954,0.7315346637015984,0.9097156892190723,-0.20693156020518114,0.37588289829437116,0.7700986538904716,0.015995254756901636,0.9158686203358416,0.9999068176988547
ENSMUSG00000028309,-0.11010794272603915,0.48813677752487905,0.7968319103811432,0.15393991789925887,0.401859659951454,0.7837090978113266,-0.05147635621054651,0.6964607470105101,0.9999068176988547
ENSMUSG00000028312,-0.11281143774266132,0.5290235666602146,0.8222186072520645,0.5404127994282483,0.02284113749305494,0.2577880787719821,-0.1596778657241621,0.3110006804713674,0.9999068176988547
ENSMUSG00000028322,0.24300064823497602,0.23742404539402284,0.5928253000529815,-0.16279369500030183,0.41385635343726,0.7900057946724586,-0.07623129152165035,0.6793221477094604,0.9999068176988547
ENSMUSG00000028329,0.290878567437656,0.11753706923393631,0.41179765189827555,-0.13302236349201418,0.5914813045455438,0.8793634888380376,0.2211788519429873,0.232603880348208,0.9999068176988547
ENSMUSG00000028330,-0.20082131244071538,0.2875712887256576,0.641279906371813,0.2245167780906454,0.34184654643624923,0.7478879642342808,0.17505951824536506,0.26123284449442086,0.9999068176988547
ENSMUSG00000028333,-0.2790966279584779,0.08435393787972655,0.34760172101718995,0.019380385224606812,0.927190975361734,0.9873974402079411,-0.016327760112486787,0.8972488383981174,0.9999068176988547
ENSMUSG00000028341,0.34434113304226854,0.27791996716887757,0.6331294483835835,0.34310721333302785,0.07909194768082255,0.44616937234336035,0.21995962611022404,0.659025679987816,0.9999068176988547
ENSMUSG00000028343,-0.14101526345311163,0.39942926134965606,0.7364292126910049,0.054599975464287645,0.7737352173463167,0.948580235538277,-0.02456504949031744,0.8599309672524458,0.9999068176988547
ENSMUSG00000028344,0.27591485381764286,0.2214226862774954,0.5730384228251792,0.1749891292369155,0.3873494415140114,0.7788519461103534,0.2045868590728145,0.21289106311122996,0.9999068176988547
ENSMUSG00000028345,0.1766030412361554,0.41583040927347614,0.7467232496368131,0.09476855755479045,0.6295979990312606,0.8927773533585245,-0.0460956550804045,0.7660839157792199,0.9999068176988547
ENSMUSG00000028347,0.13419457136904345,0.5981337407015114,0.8575578632235679,0.009734774268900912,0.9747282710008313,0.9966082662194481,0.06617288410944196,0.6662916926150652,0.9999068176988547
ENSMUSG00000028367,-0.45822155528687514,0.010097246265137085,0.09440217906547982,-0.028814977338564817,0.8989003382853777,0.9829417984843359,0.26220009540251926,0.06967171582673246,0.9999068176988547
ENSMUSG00000028381,-0.49155997201426394,0.020232026937765994,0.1483619240468924,0.6999003675442043,0.0011876144145207845,0.0510080391036677,-0.45220219793554944,0.0017405917313067494,0.5731785922668808
ENSMUSG00000028382,-0.49787057909819205,0.04645079692604819,0.2514218896240108,0.245183503503585,0.254844562085646,0.683371931856843,-0.284635861666578,0.05328089606140156,0.9999068176988547
ENSMUSG00000028383,0.0945798648380688,0.5714319265998012,0.8439526629780362,-0.11132931741241055,0.5968714668888497,0.8811176838872823,-0.060603953704767496,0.6978203893120957,0.9999068176988547
ENSMUSG00000028389,-0.136967520732535,0.4912251360476235,0.7996664664325284,-0.18727643345901288,0.39609352113537144,0.7813875109602103,-0.0048520792797360855,0.9791775913421952,0.9999068176988547
ENSMUSG00000028393,-0.14096282102463087,0.41165639933467346,0.7436038945818586,-0.29504274508570716,0.12208020947443003,0.5240616252268763,0.15566051783180387,0.3707651309190052,0.9999068176988547
ENSMUSG00000028394,-0.21658507415727818,0.2404274616986184,0.5954413071222774,-0.1827192720694549,0.34611417476848283,0.7520504381328995,0.09399510946900526,0.5389039411194188,0.9999068176988547
ENSMUSG00000028397,0.24086727123132864,0.16823568116417598,0.4967048219540072,0.0663452187319936,0.7199702687806709,0.929498682015911,-0.12214411544102247,0.3435424559676572,0.9999068176988547
ENSMUSG00000028399,0.2777671397671511,0.09822978665393603,0.3744114063132154,0.35597411926482103,0.10363838936112743,0.49004794382316585,-0.03902177420764836,0.7795099993991452,0.9999068176988547
ENSMUSG00000028402,-0.3432688882555114,0.04564417091020815,0.24935065785528127,0.40135709076599435,0.06466187792260283,0.4121738008363254,-0.232956752287567,0.11736565779714932,0.9999068176988547
ENSMUSG00000028403,-0.6010572952897762,0.0036916842949034742,0.047707454584793585,0.36679407348942866,0.11417147682115054,0.5122399217052059,-0.4009823703336527,0.0175747982941691,0.9999068176988547
ENSMUSG00000028405,-0.0015712851351085445,0.9929112701037383,0.9983540229957863,-0.04571148686734577,0.8242176014907105,0.9612349188602629,0.10844294654307689,0.45521781916050563,0.9999068176988547
ENSMUSG00000028409,-0.11194817850565524,0.5089898740683216,0.8107495639543859,-0.13195550692220645,0.4963749543128365,0.8357404423433478,-0.0709063314745379,0.592595992844861,0.9999068176988547
ENSMUSG00000028410,0.08151174147772645,0.7830352261075787,0.9282832528145378,0.06840731018366429,0.7541410691931419,0.9424934700827966,-0.07558677083227816,0.6418815370493662,0.9999068176988547
ENSMUSG00000028412,0.1390949931833324,0.36603712517209885,0.7117589190260619,0.09091102253865228,0.6955665382253726,0.9162421037690162,0.058951341265162605,0.6537824629566795,0.9999068176988547
ENSMUSG00000028413,0.007329873617063931,0.9695316063803423,0.9895222186696727,0.3424657245851808,0.14686189793247578,0.5606860903288742,0.045690796211351525,0.7478061799279608,0.9999068176988547
ENSMUSG00000028414,0.08477500243801178,0.6420788316871442,0.8744022715615106,0.11031341957589116,0.5686460870248621,0.8690759479893795,-0.1534525301016828,0.29396364969494526,0.9999068176988547
ENSMUSG00000028416,-0.20873318175729685,0.21014811207694595,0.5602291401767213,-0.31352915053735875,0.14119611923568348,0.5535526663930682,0.06498758969213532,0.6216965157267977,0.9999068176988547
ENSMUSG00000028419,0.26372185658435554,0.14417343268936125,0.45835408314802323,-0.3415166041262149,0.08114884845748138,0.4481155338748489,0.10022834015802488,0.5003761624691907,0.9999068176988547
ENSMUSG00000028423,0.11546306272065394,0.5268515494907808,0.8208070999162356,-0.2236712625755381,0.2946823208911761,0.7077319114040641,-0.0028090233313309617,0.98468002732622,0.9999068176988547
ENSMUSG00000028426,-0.19848963955461246,0.23115471322090642,0.5847738253284882,-0.12242583230230412,0.5471805971417493,0.8581995083535074,0.11999614819360933,0.37999071316324795,0.9999068176988547
ENSMUSG00000028430,-0.13335433884626058,0.4963354921142531,0.803239958019189,-0.054327224779214145,0.818728543689064,0.9595188887704605,-0.0056912614842842945,0.9726365027900811,0.9999068176988547
ENSMUSG00000028431,-0.18233114211836066,0.32658402700024713,0.6799952152252902,0.1573619794595325,0.413594842887153,0.7899870944212546,0.03463234674243032,0.8151198080230332,0.9999068176988547
ENSMUSG00000028433,-0.12174020788479172,0.4940195575684909,0.801343800713795,0.3093590106834232,0.17134405889946347,0.5936855150944376,0.027683067444842745,0.8491180213446423,0.9999068176988547
ENSMUSG00000028436,-0.03705309226704945,0.8537440020778811,0.9569445181044541,-0.24716926724942131,0.2652491765796955,0.6914049138307545,-0.01239692921279811,0.9387550946674169,0.9999068176988547
ENSMUSG00000028437,-0.1837622378074505,0.2778539517635261,0.6331294483835835,0.012360095140457791,0.9492005515411375,0.9922998423064048,0.2546515762783661,0.07573851636775031,0.9999068176988547
ENSMUSG00000028447,0.19261542886399963,0.2490834183436239,0.606213209880453,-0.4838028156373968,0.012143248829934753,0.1933575258549506,-0.090029892271524,0.5904662435136203,0.9999068176988547
ENSMUSG00000028452,-0.2844396628832967,0.08918071741622605,0.35776671521226966,0.06894433702464646,0.7099284676298873,0.923827130659259,0.012608530289572078,0.926624951117824,0.9999068176988547
ENSMUSG00000028455,-0.18317265649553582,0.2938518485305115,0.6480454672661315,-0.08283737184473433,0.7003982203153472,0.918209526735982,-0.06945415425014373,0.6762457403746014,0.9999068176988547
ENSMUSG00000028456,0.19920667782788531,0.2622321474611533,0.6182320501684041,0.32284354987811065,0.11255625486379901,0.5099989090052407,-0.01986285437303723,0.8984720121425895,0.9999068176988547
ENSMUSG00000028458,-0.14883515317216747,0.4106526167188381,0.7424712333932572,0.06362277289354618,0.7997436732050864,0.9555877982291372,-0.04437463598581836,0.7955618790404252,0.9999068176988547
ENSMUSG00000028464,-0.21399232576392302,0.434301980093345,0.7589453578088757,0.0004878833752248872,0.9984871975426977,0.9994276890454458,0.5912817930185765,0.00011951951308004735,0.09307400010045178
ENSMUSG00000028465,-0.22922897404127324,0.16257652155459001,0.48748220593945724,-0.03729892633630261,0.8515455672286929,0.9697371250091659,0.03145449458289601,0.8042152678728494,0.9999068176988547
ENSMUSG00000028466,0.018196488131250795,0.9126103282609832,0.9740035350095715,-0.12202268499389249,0.5425569092661489,0.8581995083535074,0.04284016014787366,0.7843963679280604,0.9999068176988547
ENSMUSG00000028467,0.1405415173319379,0.4381058230793905,0.7596285850252443,0.17959913797810548,0.3721756850101098,0.7680966953585581,-0.10129264240195317,0.544076860956976,0.9999068176988547
ENSMUSG00000028468,0.17587100750197476,0.3178074233975593,0.6714757219627339,0.29084373846441774,0.18048766580057873,0.6043092872690663,-0.14768331046176428,0.3786346369431812,0.9999068176988547
ENSMUSG00000028475,0.9755861400497736,4.859159389474047e-08,8.459333223911786e-06,-0.6089112018660067,0.0055175760060194555,0.12551302626502456,-0.06291967455969893,0.7335125340448478,0.9999068176988547
ENSMUSG00000028476,0.4857498376026826,0.006389780903198624,0.06976543332398165,-0.2548224110742641,0.327664910801856,0.7363887864561479,0.05228368716669395,0.70914306032334,0.9999068176988547
ENSMUSG00000028478,0.1211951329289632,0.48219149288970187,0.7937742683969836,-0.06285418876068377,0.7466388141939678,0.9393433153024516,0.10057090505397824,0.44684432804328733,0.9999068176988547
ENSMUSG00000028479,0.04677059372329884,0.7880710221457194,0.9318079897367192,-0.04855629860174268,0.8081608967296807,0.957945636389946,-0.16489112631715094,0.2570280947294252,0.9999068176988547
ENSMUSG00000028483,-0.06792068589616472,0.7760326847879653,0.9242280788916045,0.17122122379852234,0.502953004943445,0.8395184677979267,-0.3553612952061388,0.040752672217693166,0.9999068176988547
ENSMUSG00000028484,-0.08572684875664954,0.6274100036958867,0.8669365572541061,-0.01105918349082403,0.9531454501094533,0.9932635616001131,-0.16950217158515218,0.24764029227019724,0.9999068176988547
ENSMUSG00000028494,-0.4210807756593799,0.09037698754438409,0.36000090591833234,0.12145483540389945,0.6538577419354603,0.9002625472667931,-0.14459482104564345,0.3285846229851299,0.9999068176988547
ENSMUSG00000028495,-0.41667982784200824,0.036519992384877735,0.21629383919608652,0.17945229105341523,0.4800302163565381,0.8291138522458437,0.16066163710789708,0.2717368198495492,0.9999068176988547
ENSMUSG00000028496,0.343023764146381,0.04614700595723324,0.2505350192567973,-0.032826841005555024,0.861311015187892,0.9729853577722506,-0.0259112846781466,0.8504248996118753,0.9999068176988547
ENSMUSG00000028514,-0.13498068064161076,0.39736168896036494,0.7350504082190557,0.38661614456368415,0.05694682876396949,0.3896070205081842,-0.06255567227652323,0.630812208972438,0.9999068176988547
ENSMUSG00000028517,-1.7020824250614572,2.593898695916753e-07,3.2456672095098036e-05,0.4341474710220429,0.1248695402268166,0.5282603122460123,0.5274163559243823,0.0043817053837307066,0.9336585201441322
ENSMUSG00000028521,-0.264084399397321,0.184871089067827,0.5241371709550132,0.5291324628536387,0.01161874373669067,0.1881214487663558,0.08821626491071402,0.5955724285421261,0.9999068176988547
ENSMUSG00000028522,0.10494212345396373,0.5693819169320504,0.8431878020020377,-0.11590459600685886,0.5607983154966316,0.863506483044025,-0.1128269402085216,0.4191096859026948,0.9999068176988547
ENSMUSG00000028525,-0.9079628925800256,0.00011037975541001064,0.0035370878532403004,0.12138138369420234,0.5885248880668075,0.8786727754375223,0.1426179073629345,0.3773963667287429,0.9999068176988547
ENSMUSG00000028527,-0.14536388625941035,0.4017135802920967,0.7379883834636677,-0.2303393761196835,0.472030299234969,0.8241765757054608,-0.2465412785531905,0.1806031615683581,0.9999068176988547
ENSMUSG00000028530,-0.4993384595263445,0.010751914517004874,0.09830017002396511,0.27305062233259625,0.14379603589978804,0.5547109799837996,0.01893030005708654,0.8911294945299063,0.9999068176988547
ENSMUSG00000028532,0.005936574323757199,0.977536843390246,0.9921158925681266,0.3908102903807353,0.07250021201802367,0.429172388293523,0.12156769628093166,0.45408488514490075,0.9999068176988547
ENSMUSG00000028545,0.3231584320268945,0.098973777977254,0.37561412684128553,-0.31290730114646814,0.14196042265085781,0.5537315981401523,-0.2630003982989248,0.12740257090094578,0.9999068176988547
ENSMUSG00000028550,0.353401364204686,0.07946669587315747,0.3363273638314868,-0.15709479980398455,0.46960429975121765,0.8235999676095108,-0.3838057983172386,0.04484517468360062,0.9999068176988547
ENSMUSG00000028552,0.18950744244151102,0.25295406095843864,0.6097972056683094,0.00616035385205139,0.9750801869983062,0.9966082662194481,-0.1417888703889137,0.2879891177155578,0.9999068176988547
ENSMUSG00000028556,-0.07781753794964263,0.8232072960387896,0.9455900573514131,0.22436733696210123,0.33879949544745314,0.7449353613263093,0.07010150361984013,0.7471395478132475,0.9999068176988547
ENSMUSG00000028557,-0.11630788536498125,0.6001957972505206,0.8587311938807035,-0.5950842628805961,0.0029978397659626652,0.09018015264847223,0.1501625964006882,0.3092463996334973,0.9999068176988547
ENSMUSG00000028559,0.13829160147856034,0.42153806922433357,0.7504481932464818,-0.21335316107510582,0.23355136808509125,0.6644548750504424,-0.06808860486520366,0.5921203757133205,0.9999068176988547
ENSMUSG00000028560,-0.0760704005749795,0.6621897297995087,0.882984293962443,-0.08444199827550154,0.6793182922770957,0.9092312125677167,-0.02687069471771731,0.8544988344544164,0.9999068176988547
ENSMUSG00000028565,0.25557862473265086,0.279265181792401,0.633874871312841,0.31360862846453164,0.11247795133482028,0.5099989090052407,0.0635725208573005,0.7003282043383705,0.9999068176988547
ENSMUSG00000028567,-0.12815667681822882,0.48706645824145767,0.7968319103811432,-0.21748903744369968,0.29492062950809617,0.7078724355282381,-0.1127389906788947,0.47127974833990216,0.9999068176988547
ENSMUSG00000028568,-0.0952886960845946,0.6076284460897481,0.8607828513482909,-0.023584797041854594,0.9008337628165546,0.9834737246111145,-0.0862097242257916,0.5848273813373217,0.9999068176988547
ENSMUSG00000028576,-0.0581936070707446,0.7809030785935352,0.9272268366550441,0.1886796990198782,0.39764990656357957,0.7817920846309945,0.006368943905164555,0.9735344661024121,0.9999068176988547
ENSMUSG00000028577,-0.3894699438087811,0.032374315867869055,0.1995361469792117,0.06531378885117625,0.7199522324545106,0.929498682015911,-0.08295117830496063,0.5335820427357754,0.9999068176988547
ENSMUSG00000028580,-0.12444373686729962,0.5341206414034243,0.8245371600842191,0.44643969511080284,0.04336354482553118,0.3449651778087108,0.014594463288632332,0.9211237768146301,0.9999068176988547
ENSMUSG00000028581,0.3625654366820848,0.30721827658273004,0.6600713203329683,0.912438476780725,0.286934463168412,0.7030462104892893,-0.6268889682233167,0.38934922121558113,0.9999068176988547
ENSMUSG00000028597,0.23260382297958293,0.2568249120069407,0.6149230519878895,0.031338809109243713,0.8969740477932593,0.9819465255578713,0.14131144999397255,0.4548632753605488,0.9999068176988547
ENSMUSG00000028599,-0.3182529512133027,0.10216908398996204,0.38123349026223385,0.5854262540681517,0.008992004103555351,0.16334243673298904,-0.3072269546527971,0.03220364749250483,0.9999068176988547
ENSMUSG00000028603,-0.2506310355943124,0.19125178175198188,0.5355729291477347,-0.08727600894253836,0.6571285293810918,0.9013947233224309,-0.15458228722688142,0.32012592846466237,0.9999068176988547
ENSMUSG00000028607,0.45668177628566603,0.02755273736239244,0.18099852385644968,-0.1902579584966381,0.376566231595705,0.7700986538904716,-0.1943898740203719,0.292750495559462,0.9999068176988547
ENSMUSG00000028608,-0.011602700765873542,0.9504657007790239,0.9840161766259566,-0.2028883029729389,0.2712463383894522,0.6945636460338226,-0.14890412505552306,0.3807802417734131,0.9999068176988547
ENSMUSG00000028609,0.005923106489703849,0.9716421982830964,0.9907133584141956,-0.28879167652917304,0.19755918453564736,0.6229463195524851,0.2440081525729988,0.11353255097741272,0.9999068176988547
ENSMUSG00000028613,-0.032535363802702215,0.8824127081474087,0.9642593358803684,0.49159944410298684,0.0554911403734755,0.38638924221241894,-0.0074632531834281585,0.9641616733639177,0.9999068176988547
