ensembl ID,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj
ENSMUSG00000021908,0.3973188219369471,0.01596930349608685,0.16753093000557823
ENSMUSG00000021909,,,
ENSMUSG00000021910,0.1894321616118552,0.29844704782023923,0.7474504762451558
ENSMUSG00000021911,0.017245406179577927,0.9248340245319634,0.9862720332199908
ENSMUSG00000021913,0.9635763729606592,0.8276551787794901,
ENSMUSG00000021916,0.06519717981479084,0.7903748874926358,0.9584839056438762
ENSMUSG00000021917,-0.04486937322047793,0.8024538207466771,0.9593358067798194
ENSMUSG00000021918,0.2540526928305619,0.2637024494371145,0.7137194324333285
ENSMUSG00000021919,,,
ENSMUSG00000021922,-0.010742259897732347,0.9929145640126038,
ENSMUSG00000021927,0.001791220471901467,0.9996608110780905,
ENSMUSG00000021928,0.03952099270723298,0.909926080562759,0.9821239374352507
ENSMUSG00000021929,-0.49191378106386663,0.014937302379278854,0.16188380236783856
ENSMUSG00000021930,-0.30365773698256016,0.27449386898181216,0.7237052043623415
ENSMUSG00000021932,0.039302844193136836,0.9208861882554523,0.985266387614883
ENSMUSG00000021933,0.02030712276051688,0.9947236542551359,
ENSMUSG00000021936,-0.0580846496443862,0.7603076095333948,0.950621923973104
ENSMUSG00000021938,-0.12330419628912276,0.5506295856286106,0.8865603677507865
ENSMUSG00000021939,-0.6825640630437327,0.00020667667044345093,0.0068644270866466
ENSMUSG00000021940,,,
ENSMUSG00000021943,-1.6163872474975316,0.22677742644826182,
ENSMUSG00000021944,-0.9599977791574656,0.8282856423440548,
ENSMUSG00000021945,0.16530996086843042,0.3978339912986183,0.81248603762298
ENSMUSG00000021947,0.1649889944539578,0.6811242248789783,0.9285575040166125
ENSMUSG00000021948,0.33227294457107753,0.1632816710762156,0.5919392691026956
ENSMUSG00000021950,-1.3156579725134292,0.5013492667134527,
ENSMUSG00000021951,0.4775562859818985,0.25280589774682727,0.704774184185303
ENSMUSG00000021952,-0.21203125923641453,0.25211109628208694,0.703758596435032
ENSMUSG00000021953,-2.8060445084273744,0.06704577337895601,
ENSMUSG00000021957,-0.09906530182965056,0.6439652048102787,0.9155681204666023
ENSMUSG00000021958,-0.24828950805286615,0.35526546036260354,0.785881310848892
ENSMUSG00000021959,0.12378284732587777,0.6119796383371312,0.907839854998717
ENSMUSG00000021961,0.0732289595752006,0.9035570071101756,0.9811653499632886
ENSMUSG00000021962,-0.09841459629351937,0.5707916391699477,0.8937372722646487
ENSMUSG00000021963,0.09312372093790423,0.602779547084148,0.9042605453507468
ENSMUSG00000021965,-0.18541139999313222,0.5017858940250198,0.8650388624359701
ENSMUSG00000021966,-0.7351786908656491,0.7283647971141187,
ENSMUSG00000021967,-0.07346964122753459,0.7149665534314437,0.9375554911439107
ENSMUSG00000021969,-0.20887721617738472,0.31647069299462083,0.7616944947274874
ENSMUSG00000021972,0.24468227265058112,0.29196980426496855,0.7411405811727009
ENSMUSG00000021973,0.05109385085865519,0.7803623447457422,0.9548832579993132
ENSMUSG00000021974,0.7913041754855793,0.6061575713747716,
ENSMUSG00000021975,0.34377996259667154,0.09282148555453734,0.45636990055495236
ENSMUSG00000021977,,,
ENSMUSG00000021978,0.46784264691435673,0.008027340981417734,0.10422017848747153
ENSMUSG00000021981,0.12001806852112117,0.587540658873843,0.8981308084186298
ENSMUSG00000021982,0.17665781351258922,0.4054396380540308,0.817372988937733
ENSMUSG00000021983,0.2395469118191165,0.8266967993031084,
ENSMUSG00000021986,0.9058273343776505,0.5603889750193549,
ENSMUSG00000021987,0.16674911529411385,0.3477687633595322,0.7807573845842684
ENSMUSG00000021990,-0.8168543910840562,0.0004886814957159577,0.013352961933472737
ENSMUSG00000021991,-0.4315509884771549,0.8494001772828239,
ENSMUSG00000021993,-0.040381753406291576,0.8864148150794371,0.9790629894050821
ENSMUSG00000021994,-0.18578285511441145,0.40497641455808353,0.8170037340953823
ENSMUSG00000021996,-0.2517778457408838,0.33618724270224865,0.7743875582106335
ENSMUSG00000021997,0.5718782714453449,0.6420002497179091,
ENSMUSG00000021998,-0.17955845662146747,0.33045705912156287,0.7699423884305282
ENSMUSG00000021999,-0.012911278409087543,0.9917051289022204,
ENSMUSG00000022000,-0.07340411763991996,0.6936284708675617,0.9318361611880392
ENSMUSG00000022002,,,
ENSMUSG00000022003,-0.14681237894891763,0.5351331457362718,0.8804245659166953
ENSMUSG00000022008,0.2736063714615244,0.13924608183930887,0.5515711414099314
ENSMUSG00000022009,-0.011103813640397125,0.9654056428796808,0.9949791072074051
ENSMUSG00000022010,0.6800976039625001,4.964631351969408e-05,0.002268364697264505
ENSMUSG00000022012,-3.176802991622156,0.3041956528958839,
ENSMUSG00000022013,0.06532494798311285,0.8804548134207865,0.9777123277025104
ENSMUSG00000022014,0.5655528112433084,0.657791167299948,
ENSMUSG00000022015,,,
ENSMUSG00000022016,-0.15649749143512418,0.41331956264301006,0.8224521064118177
ENSMUSG00000022018,0.6365747240140932,0.2547664434440545,0.7061520971072525
ENSMUSG00000022019,0.19806033426819977,0.3125248552984483,0.7589614599669501
ENSMUSG00000022020,0.09958179987116911,0.699058313266983,0.9331181085028111
ENSMUSG00000022021,-0.2063848391173074,0.6933733946616344,0.9318361611880392
ENSMUSG00000022022,0.27147160391112213,0.44678006521388747,0.8415213376938669
ENSMUSG00000022023,-0.010625557504782659,0.9573006327847994,0.9933984278396434
ENSMUSG00000022024,0.1737129817982583,0.3860682345283861,0.8056264836767597
ENSMUSG00000022025,-0.14207684066773502,0.8328391074867587,0.9683650374794407
ENSMUSG00000022026,-3.1842416903252158,0.30601294510160026,
ENSMUSG00000022031,0.03815666388929026,0.857097407692575,0.9742386893310424
ENSMUSG00000022032,-2.274288626346839,0.0014549168634968611,0.030672672754240942
ENSMUSG00000022033,-2.271699257571393,0.004271955361944358,0.06794128388330702
ENSMUSG00000022034,-0.3228022656314844,0.6970420436986695,
ENSMUSG00000022035,-0.2415670565221358,0.243829905704806,0.6980610582977458
ENSMUSG00000022037,-0.01318942647394307,0.9652540005535337,0.9949791072074051
ENSMUSG00000022039,,,
ENSMUSG00000022040,-2.7699818563431875,0.12997263785028537,
ENSMUSG00000022041,-0.13224475068745709,0.968640156227796,
ENSMUSG00000022043,-0.13164740521311252,0.48839903503448423,0.8607181443485271
ENSMUSG00000022044,-0.0055635397936585045,0.9985219036711754,
ENSMUSG00000022048,-0.06453365737894161,0.76716942437502,0.9506634740264056
ENSMUSG00000022051,0.22744397059318602,0.12052221896146545,0.5192208128023285
ENSMUSG00000022052,-0.10524408186755241,0.5165989096687411,0.8726515287902287
ENSMUSG00000022053,-1.902584289183252,0.1647515883355679,
ENSMUSG00000022054,0.1653901617784658,0.9061814838209075,
ENSMUSG00000022055,-0.07355641180414939,0.9521074783317609,
ENSMUSG00000022056,,,
ENSMUSG00000022057,2.781594329000078,0.25582643036334474,
ENSMUSG00000022061,-2.5167787110859288,0.5561383711150993,
ENSMUSG00000022064,0.038496014581008646,0.8676655094276978,0.9754884647049511
ENSMUSG00000022066,0.16857956660115153,0.5133383626211173,0.8707434027622265
ENSMUSG00000022070,-0.06281065769749633,0.8022298371848908,0.9593358067798194
ENSMUSG00000022074,-0.17285697325668584,0.5549877507974531,0.88870700618657
ENSMUSG00000022075,0.18188163756448744,0.429990861824016,0.8329046218665046
ENSMUSG00000022076,-1.869735335825255,0.6653277746772029,
ENSMUSG00000022085,-1.758537338408627,0.4126201866952308,
ENSMUSG00000022089,0.13946553587694588,0.4605031145233486,0.8468801388190527
ENSMUSG00000022090,-0.18707321480137734,0.492216058789509,0.8622677797470696
ENSMUSG00000022091,0.09728211378815543,0.5255349668590936,0.8757156393085498
ENSMUSG00000022092,0.5674682869939194,0.002441140320606581,0.045162561201522226
ENSMUSG00000022094,-1.1917215856694359,0.00011590758258256829,0.00442141523559396
ENSMUSG00000022095,-0.021386233897426443,0.945285619637621,0.9890350404579129
ENSMUSG00000022096,0.11503243252765048,0.8745447318783546,0.976496802128483
ENSMUSG00000022097,-2.222117756448457,0.37856560755926416,
ENSMUSG00000022098,-0.8419024883803516,0.00022805131286297465,0.00740037301603628
ENSMUSG00000022099,0.3502269572328277,0.20942801565363844,0.6593016512524243
ENSMUSG00000022100,0.03820501867202497,0.8289192310977177,0.967403035120866
ENSMUSG00000022101,1.392818816517999,0.44428639824062965,
ENSMUSG00000022102,0.017191948811808216,0.9823038395733018,0.9974471345174077
ENSMUSG00000022103,0.17388184402845272,,
ENSMUSG00000022105,0.10507626814499714,0.5782937601148901,0.8956869484553337
ENSMUSG00000022106,-0.01954117087450723,0.9329974583607527,0.9871901016682155
ENSMUSG00000022108,0.2915377449173684,0.09668731827734942,0.4657856398787846
ENSMUSG00000022109,-0.06821133134352692,0.7519648357327363,0.9487318725407337
ENSMUSG00000022110,0.06035629446325178,0.7290690477137143,0.9414062081538375
ENSMUSG00000022111,-0.8449842963177928,0.05343936667539229,0.3435770045200128
ENSMUSG00000022112,0.2662852963071285,0.8787289954615616,
ENSMUSG00000022113,,,
ENSMUSG00000022114,-0.07620525777958832,0.8137126218189091,0.9640809426059522
ENSMUSG00000022116,-0.15182004977823635,0.9602198752034637,
ENSMUSG00000022119,-0.17288926342282585,0.37359900208645236,0.7976006179318128
ENSMUSG00000022120,0.3904776147164105,0.1755100010336874,0.6108717097883261
ENSMUSG00000022122,-1.8358901950636302,7.1150838306098585e-06,0.00046659811452565326
ENSMUSG00000022123,-0.8894650559899863,0.7964766139609637,
ENSMUSG00000022124,0.12171617073692852,0.482141763156708,0.8577705610452602
ENSMUSG00000022125,0.0033535400524140127,0.9827700527010783,0.9974471345174077
ENSMUSG00000022126,-1.6669274636374647,0.1581720554229855,
ENSMUSG00000022129,0.9635763729606592,0.8276551787794901,
ENSMUSG00000022130,0.03133873233410154,0.9156077882367492,0.9835109517332223
ENSMUSG00000022131,-0.03076909481391247,0.8879377207959316,0.9790823244034386
ENSMUSG00000022132,-1.3977191502271102,0.46859629839894146,
ENSMUSG00000022136,-0.15316290517237935,0.3947995562936224,0.809869249566119
ENSMUSG00000022139,-0.08144945679322398,0.6448015437660779,0.9161337903671326
ENSMUSG00000022141,-0.005572289430232548,0.9770456363424057,0.9964560089314045
ENSMUSG00000022142,-0.1467777123679663,0.39330180870714637,0.8089845155266213
ENSMUSG00000022144,0.6819738619061829,0.6597034527163945,
ENSMUSG00000022146,-0.4094350695976839,0.036045259829080425,0.2738442993043812
ENSMUSG00000022148,-0.45382518273038597,0.42069152855451375,0.8281105053715176
ENSMUSG00000022149,-0.008342484074016256,0.9972018790405787,
ENSMUSG00000022150,0.11349670661346814,0.5882954573846848,0.8981308084186298
ENSMUSG00000022151,0.25777161903222334,0.22760518232232907,0.6772471786147957
ENSMUSG00000022155,,,
ENSMUSG00000022156,,,
ENSMUSG00000022157,,,
ENSMUSG00000022159,0.03217344451593276,0.8487253203386333,0.972322215217061
ENSMUSG00000022160,-0.13967978887148946,0.5416063124028501,0.8832200342674652
ENSMUSG00000022174,-0.3732023877528998,0.06373952099897205,0.37693390564664553
ENSMUSG00000022175,-0.2303579005730856,0.1621736920547131,0.5905620907975386
ENSMUSG00000022176,0.6932617839538397,0.48830226592513304,
ENSMUSG00000022177,0.6830414085932957,0.06095054406959536,0.36750435300126627
ENSMUSG00000022178,-0.04605096622625367,0.9072612435757922,0.9821239374352507
ENSMUSG00000022179,-0.19023952580702777,0.7267001198553563,0.9409156988959105
ENSMUSG00000022180,0.002472795039035518,0.9939981337525237,0.9989567872962618
ENSMUSG00000022181,-0.9599977791574665,0.8282856423440546,
ENSMUSG00000022184,0.011518916512311336,0.9637968569045152,0.9949628968985058
ENSMUSG00000022185,-0.04064518837563717,0.8129469431153549,0.9638656208917321
ENSMUSG00000022186,0.018111293116235144,0.9320407042330702,0.9870577051746168
ENSMUSG00000022187,-2.475130455595935,0.5254432277826758,
ENSMUSG00000022191,0.0778911912697344,0.7097170185352839,0.9354729928073795
ENSMUSG00000022193,-0.049533995460279465,0.9425740943521949,0.9887890107636823
ENSMUSG00000022194,0.3929574885965231,0.3176832378507993,0.7622956195910665
ENSMUSG00000022195,-0.01577809450478581,0.939055527668176,0.9879698578205219
ENSMUSG00000022197,-0.04677585897818312,0.866005963891405,0.974899915901293
ENSMUSG00000022199,0.6358212453050748,0.05386044384945441,0.3448651027454964
ENSMUSG00000022200,-0.11137518572143598,0.5425163034795524,0.8832200342674652
ENSMUSG00000022201,-0.14601897224333044,0.3853898173858976,0.8046904064041701
ENSMUSG00000022203,-0.6691024665655657,0.6111925810990242,
ENSMUSG00000022204,-0.13346035404013615,0.6061202609831423,0.9055665867194577
ENSMUSG00000022205,0.066370474886954,0.686630165623147,0.9302509294508582
ENSMUSG00000022206,-0.3713778893461156,0.4209303754585455,0.8284748424254974
ENSMUSG00000022208,1.3082290399987064,0.37716946399741635,
ENSMUSG00000022209,2.583787144803268,0.5391475732556035,
ENSMUSG00000022210,-0.04021115076941215,0.867779440767851,0.9754884647049511
ENSMUSG00000022211,0.0024228510419580795,0.9990082603953349,
ENSMUSG00000022212,1.9268564126166952,0.6554208405942394,
ENSMUSG00000022214,0.26726730622473616,0.16427325353301314,0.5934400164550552
ENSMUSG00000022215,-0.9809547311715114,0.6337955738304327,
ENSMUSG00000022216,0.28400566958082807,0.25106460949196774,0.7028477781362267
ENSMUSG00000022217,0.49661948807660367,0.3311164671841166,0.7700069225553675
ENSMUSG00000022218,-1.3693664756408406,0.3151578142794059,
ENSMUSG00000022219,-0.6723283536054232,0.2963234718843404,0.7445756201994969
ENSMUSG00000022220,-0.03732073602361354,0.8369634955246632,0.9691768043451694
ENSMUSG00000022221,-0.3441286129032604,0.22367426765995513,0.6749053349588996
ENSMUSG00000022223,0.2746011921650846,0.23316218882647632,0.6841305441069643
ENSMUSG00000022225,,,
ENSMUSG00000022226,-1.869735335825255,0.6653277746772029,
ENSMUSG00000022227,-2.455265820307249,0.5664157167389324,
ENSMUSG00000022228,0.3115612080446094,0.12543478457824048,0.5268671205056593
ENSMUSG00000022229,,,
ENSMUSG00000022231,-0.14816211137583726,0.8707498534962631,0.9760523474625024
ENSMUSG00000022234,-0.2739367168011975,0.1334807739173517,0.5416198543550045
ENSMUSG00000022235,-0.24408285226220858,0.5995512935342199,0.9035981670411869
ENSMUSG00000022236,0.7598479612999389,0.2567759894606316,0.7077758493253075
ENSMUSG00000022237,-0.35802261380306816,0.19542553752309944,0.6390095324558374
ENSMUSG00000022240,0.9401147857060294,0.008658233472890233,0.10982060580305465
ENSMUSG00000022241,-0.48412018450246125,0.02448045907170326,0.2169455749016785
ENSMUSG00000022243,-2.8852998978781654,0.4191608937620187,
ENSMUSG00000022244,0.22239786127296465,0.44845158447040456,0.8425489270436393
ENSMUSG00000022245,3.8641154442175787,0.15641183509482606,
ENSMUSG00000022246,-0.7040007898146622,0.0011331768499803694,0.025643742195370738
ENSMUSG00000022247,-0.4294218726234012,0.040400739313450264,0.2920336742774775
ENSMUSG00000022248,0.04919499651363007,0.882859228391658,0.9787198879636873
ENSMUSG00000022249,-1.206708502818403,0.020922503692668022,0.19817887977346146
ENSMUSG00000022253,0.011296607881840783,0.9551720695511171,0.992401152413833
ENSMUSG00000022255,-0.09503935910681346,0.6113303096888725,0.9074423495830107
ENSMUSG00000022257,-0.005856628668665973,0.9734044265804163,0.9960090126898855
ENSMUSG00000022261,-0.5309316913990104,0.5929868459393317,0.8998352036286811
ENSMUSG00000022262,0.9635763729606592,0.8276551787794901,
ENSMUSG00000022263,-0.11945151964550763,0.5454689648830306,0.8847723626789165
ENSMUSG00000022265,0.3225267944373638,0.18758366048876052,0.6279485027378061
ENSMUSG00000022269,,,
ENSMUSG00000022270,0.09438824934103664,0.6025120982237869,0.9040973364847695
ENSMUSG00000022272,-0.010502231667857218,0.9588477130733245,0.9940938401670082
ENSMUSG00000022280,-0.07892576098472875,0.6695695219699485,0.9238728537092735
ENSMUSG00000022283,0.25555426467526304,0.1974985851209703,0.6430700814069877
ENSMUSG00000022285,-0.3415087426466639,0.05409141145460238,0.34574978926871724
ENSMUSG00000022286,-1.0023607506214547,0.375251392185905,0.797971586369499
ENSMUSG00000022288,-0.6502508827411703,0.706927868124271,
ENSMUSG00000022292,0.28425607178646795,0.11833379429277291,0.514281473165799
ENSMUSG00000022295,0.06999920544058415,0.7166887157618378,0.9380729769245978
ENSMUSG00000022296,-0.7498874545013362,0.12677142121089016,0.5291806376408353
ENSMUSG00000022297,0.527083503625747,0.003220692485857874,0.05605330381900489
ENSMUSG00000022299,0.2720008020209596,0.11643794667688527,0.5115488656394801
ENSMUSG00000022300,-0.30316227017062203,0.21884698424594795,0.6699579633227957
ENSMUSG00000022303,0.7482028125612394,0.6946140003804393,
ENSMUSG00000022304,-0.6880390591596248,0.7895879737792555,
ENSMUSG00000022305,0.03633366785679876,0.9088623129937171,0.9821239374352507
ENSMUSG00000022306,-1.907146449682832,0.39884731338768,
ENSMUSG00000022307,0.07768826347448703,0.6525319654246049,0.9201104064242459
ENSMUSG00000022309,-0.10468346368958804,0.7650067324762622,0.9506516173889866
ENSMUSG00000022311,0.38577126807398543,0.6890754248341291,
ENSMUSG00000022312,0.4715405923463761,0.02535830719470007,0.22141465845751998
ENSMUSG00000022313,0.2246410193818206,0.4690289640114209,0.8511978016674194
ENSMUSG00000022314,0.0730970865200313,0.6326741435859975,0.9136673479457175
ENSMUSG00000022315,,,
ENSMUSG00000022321,-0.8894833481129558,0.7919061255291853,
ENSMUSG00000022322,-1.3108298539273449,0.21115488571524954,
ENSMUSG00000022323,0.49781231204827214,0.08342360820530553,0.4317129704674155
ENSMUSG00000022324,-0.7757321056451227,0.024782923950580075,0.21824550914422258
ENSMUSG00000022325,-0.41790605435174194,0.19239290575479284,0.635002998844407
ENSMUSG00000022329,-0.15537588771885272,0.4000027461884592,0.8146798027212658
ENSMUSG00000022330,-0.14356712514417475,0.8979628682980311,
ENSMUSG00000022332,-0.27418982981531265,0.7455936116096777,
ENSMUSG00000022335,-0.3038716836594878,0.21951608752585694,0.6700827662278751
ENSMUSG00000022336,0.3329995996674804,0.20215830521835887,0.649189756557643
ENSMUSG00000022337,0.2442673551047501,0.24691968080368354,0.7000807301138801
ENSMUSG00000022338,-0.12863389464205777,0.49412893153016957,0.8622677797470696
ENSMUSG00000022339,-0.22803381821526955,0.3084428130042447,0.7566253367081669
ENSMUSG00000022340,0.5629800031271165,0.2566635343749202,0.7075924379699274
ENSMUSG00000022342,2.173362041884427,0.38937559480434447,
ENSMUSG00000022346,-1.9148887358070936,1.3767941582024466e-12,6.630554616268095e-10
ENSMUSG00000022347,,,
ENSMUSG00000022350,0.021203709561920702,0.8999478602932156,0.9803781330913037
ENSMUSG00000022351,-0.4799692568011621,0.024712585768079706,0.21784386133531256
ENSMUSG00000022353,0.4375373840566955,0.04326143278132095,0.3031545361122264
ENSMUSG00000022354,-0.03368999334096675,0.8637658868726064,0.9746852031666211
ENSMUSG00000022357,-0.19382637722277338,0.8888536410011912,
ENSMUSG00000022358,0.37469357187117314,0.17087355711528174,0.6047159830541569
ENSMUSG00000022359,0.4638821994072598,0.07044880795643585,0.39832282164733185
ENSMUSG00000022360,-0.3365562626070506,0.16230247491526195,0.5906123827435896
ENSMUSG00000022361,0.11335895917953687,0.48994616794146306,0.8619119625242361
ENSMUSG00000022362,0.03401725243945795,0.8939288311645807,0.9801038980372933
ENSMUSG00000022364,-0.37659750518533336,0.29075936745095243,0.7405210067404773
ENSMUSG00000022365,0.012346610610370599,0.9463962902115156,0.9892771639727101
ENSMUSG00000022366,,,
ENSMUSG00000022367,-5.100817188957432,0.02725178152336989,
ENSMUSG00000022369,-0.11725401545957251,0.6453112386674158,0.9162506354944128
ENSMUSG00000022370,0.1027048423277116,0.7155071400858035,0.937802392912257
ENSMUSG00000022371,1.442762766230948,2.2330949830348733e-05,0.001199101978520921
ENSMUSG00000022372,0.13919803057937513,0.9000178287451865,0.9803781330913037
ENSMUSG00000022375,,,
ENSMUSG00000022376,0.9635763729606592,0.8276551787794901,
ENSMUSG00000022377,-0.2246024257884991,0.2940043237444172,0.7432609398235821
ENSMUSG00000022378,-0.25577141100957507,0.25058891033214525,0.7028477781362267
ENSMUSG00000022382,-1.770464348796162,0.6826867931897983,
ENSMUSG00000022383,0.738780401835384,0.04431496828860729,0.30790711284748734
ENSMUSG00000022385,-0.2075971236647005,0.804094187369035,0.9596449718534964
ENSMUSG00000022386,0.36593515307336194,0.3603966024392927,0.7894914058552864
ENSMUSG00000022387,-0.06385488193200349,0.7439320390685629,0.9468049483371546
ENSMUSG00000022388,-0.0031167357312916148,0.9991594759111248,
ENSMUSG00000022389,0.3887671847545561,0.13513297758472625,0.5433170669340507
ENSMUSG00000022390,0.33242080962495296,0.13064382624467552,0.5386174441564191
ENSMUSG00000022391,-0.5423416832353345,0.0015413191965498636,0.032012493447479716
ENSMUSG00000022394,0.21135436183550987,0.45428025137226,0.8445009594569239
ENSMUSG00000022400,-0.00427725361226677,0.9843015904533936,0.997571472476473
ENSMUSG00000022401,-0.12839844223143876,0.5211675534933164,0.8742017787513724
ENSMUSG00000022403,-0.29324799151168596,0.17092884698197774,0.6047255419741183
ENSMUSG00000022404,0.23233604411263997,0.32861651550972903,0.7683673373570677
ENSMUSG00000022407,-0.36034348833321983,0.12600626891788527,0.5282596872398069
ENSMUSG00000022408,1.3529919681903706,0.6968793878877813,
ENSMUSG00000022412,-0.20741452561439008,0.3234413742175738,0.764962555696086
ENSMUSG00000022414,0.33113875635138745,0.32542304296564395,0.764962555696086
ENSMUSG00000022415,-0.12040941181155856,0.9094141125770387,
ENSMUSG00000022416,-0.08270062043559294,0.9691897814316434,
ENSMUSG00000022419,-0.0034926746141084094,0.9870569612311371,0.9977974839111482
ENSMUSG00000022420,0.3463828606743603,0.25212193958327245,0.703758596435032
ENSMUSG00000022421,,,
ENSMUSG00000022422,-0.06260036028502762,0.9244978010566811,0.9860435187601966
ENSMUSG00000022425,0.08144314192100764,0.6836692671230696,0.9298700230783821
ENSMUSG00000022426,-0.18141831954999754,0.3308726797370196,0.7699423884305282
ENSMUSG00000022427,0.0746188167610608,0.7315773126492124,0.9424147117954754
ENSMUSG00000022428,0.3815451630001011,0.1819853647003783,0.6192484997565754
ENSMUSG00000022429,1.746976205105738,0.3894577553022045,
ENSMUSG00000022431,-0.6255194827540205,0.8069240319222076,
ENSMUSG00000022432,0.8500844335230363,0.06278364538376494,0.37400802435608865
ENSMUSG00000022433,-9.323304623176366e-06,0.9999675040356576,0.9999675040356576
ENSMUSG00000022434,0.1647198359332675,0.4404177917317049,0.8381425769791683
ENSMUSG00000022435,-1.770464348796162,0.6826867931897983,
ENSMUSG00000022436,0.15955003096835937,0.8456522788068931,
ENSMUSG00000022437,0.1937229778069683,0.47433298864928863,0.8535667547961452
ENSMUSG00000022438,0.8011937870212077,5.080878929917508e-05,0.00230977655424657
ENSMUSG00000022439,0.28793499474042794,0.3265111139244913,0.7658129721143764
ENSMUSG00000022440,-0.888698947239462,0.02026300166421389,0.194344127050206
ENSMUSG00000022441,-0.45841366716086895,0.8555825707186054,
ENSMUSG00000022442,-0.49228824403451305,0.15848100622106842,0.5856121953376584
ENSMUSG00000022443,-0.3157732617966042,0.06608508144517909,0.3854796329113001
ENSMUSG00000022445,2.4451769064694044,0.3469271814937275,
ENSMUSG00000022449,-1.0431932584652526,0.6627765602774376,
ENSMUSG00000022450,0.5608931136353857,0.03318448347297095,0.26039005845313407
ENSMUSG00000022451,-0.24007544094297303,0.18405384035261263,0.6225754463727202
ENSMUSG00000022452,0.28611779945646015,0.18022311871932628,0.6164878888357532
ENSMUSG00000022453,0.2737456323827506,0.263046703538919,0.7130856639684108
ENSMUSG00000022454,0.35450370309536905,0.8744204642959008,
ENSMUSG00000022455,,,
ENSMUSG00000022456,-0.6942370222473682,0.49003060108183805,
ENSMUSG00000022462,0.025975651506597117,0.892990503763495,0.9800821901055775
ENSMUSG00000022463,0.060505773790275344,0.7181648302103567,0.938164761364947
ENSMUSG00000022464,-2.4616164483547816,0.1671572370389578,
ENSMUSG00000022466,-0.9709350242334865,0.0015151594511081594,0.031554219325713305
ENSMUSG00000022468,0.5016249985715231,0.052590084771646124,0.3408380323689936
ENSMUSG00000022469,0.21415597956698584,0.32035940275463815,0.7632385136374182
ENSMUSG00000022471,-0.30881075701130417,0.3018964944042345,0.7503884872703647
ENSMUSG00000022472,-0.021417237786209905,0.9022585373050788,0.9811653499632886
ENSMUSG00000022474,-0.15653300919950242,0.6307897843934489,0.9126337156241309
ENSMUSG00000022475,0.38701739904823057,0.08635014750125297,0.44035146364719047
ENSMUSG00000022476,-0.13813772446269867,0.6608071243347212,0.9222142676406007
ENSMUSG00000022477,0.07087707326730856,0.6913156139379463,0.9315478416270273
ENSMUSG00000022479,-3.3666308282346273,0.05633273909808236,
ENSMUSG00000022483,0.7423839626664315,0.7871141827617751,
ENSMUSG00000022484,,,
ENSMUSG00000022485,,,
ENSMUSG00000022487,-0.9599977791574656,0.8282856423440548,
ENSMUSG00000022488,-0.022680873037004674,0.9717909315284594,0.9958637242169383
ENSMUSG00000022489,-1.0915950467711204,0.42147397565321787,0.8285249671384545
ENSMUSG00000022490,-0.21918794366845154,0.8198328282317477,
ENSMUSG00000022491,-0.9599977791574656,0.8282856423440548,
ENSMUSG00000022494,,,
ENSMUSG00000022496,0.9635763729606592,0.8276551787794901,
ENSMUSG00000022498,-0.03379426331206105,0.9032873467155498,0.9811653499632886
ENSMUSG00000022500,-1.2256964871100586,9.990371695898161e-05,0.003917598427620523
ENSMUSG00000022501,,,
ENSMUSG00000022503,-0.09647977518367194,0.7835894303436435,0.9559743918175011
ENSMUSG00000022504,-0.8088356216211645,0.32004637888025667,0.7632122057778965
ENSMUSG00000022505,0.9057197158813868,0.00031469252895223796,0.009490658637344303
ENSMUSG00000022507,0.03784273520180275,0.8524882212161213,0.9728749821643525
ENSMUSG00000022508,-0.4053078783652937,0.08644689041096698,0.4405532500408109
ENSMUSG00000022510,-0.9074670962560317,0.8061373661853549,
ENSMUSG00000022512,-0.6647845584975819,0.46331130411966337,0.8492649852993999
ENSMUSG00000022514,-0.11751245363412444,0.5584928450131554,0.8902252036563508
ENSMUSG00000022515,0.08923838034404227,0.7076416393314818,0.9351790781336853
ENSMUSG00000022516,0.14632322942223283,0.584454995537277,0.8975711417071568
ENSMUSG00000022517,-0.14858272701223332,0.4741480004425076,0.8535667547961452
ENSMUSG00000022518,0.4015181180749165,0.1576257081482546,0.5844970616633185
ENSMUSG00000022519,-0.3833294467196316,0.3936423312669832,0.8092878824913926
ENSMUSG00000022521,0.06520262149546771,0.7648872586996385,0.9506516173889866
ENSMUSG00000022523,-0.5021141379975769,0.5529052072453424,0.8872708122582401
ENSMUSG00000022525,-0.1538712011061279,0.9200085974869808,0.9849035666432825
ENSMUSG00000022526,-0.0923738311848567,0.7714014490382385,0.9522849377979399
ENSMUSG00000022528,0.5988524127429313,0.0020146198361144303,0.03895521492391403
ENSMUSG00000022529,-0.021389754506332723,0.9041945114740559,0.9811653499632886
ENSMUSG00000022533,0.03938869222528311,0.8496789850162524,0.972322215217061
ENSMUSG00000022534,0.256130375934157,0.8575744545682231,
ENSMUSG00000022536,0.0868619375031268,0.6014595075803977,0.9040973364847695
ENSMUSG00000022537,0.9464005703236325,0.0002631675720327282,0.008226522216219825
ENSMUSG00000022538,0.05256468218255428,0.8143337814756975,0.964200538928676
ENSMUSG00000022540,0.1457116061848773,0.7051704257322821,0.9342778720978603
ENSMUSG00000022542,-1.8838782046568663,0.5097605008923767,
ENSMUSG00000022543,0.982169122623488,0.12461701360458477,0.5257729731791903
ENSMUSG00000022544,-0.43225514187734954,0.1148163848496291,0.5083588886854724
