,gene,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj
12824,9930038B18Rik,0.5838144595527522,0.191941241295517,0.635002998844407
12825,Sbk1,0.2329230296300307,0.6114471321090917,0.9074423495830108
12826,Upk3b,0.0492375489260608,0.9752948364314952,
12827,Notum,1.4408710655254713,1.1419388539528742e-05,0.0006847634116057
12828,Borcs5,0.1687535495491486,0.6367617774710326,0.9144361884242836
12829,Ifnk,0.8748382793773746,0.2095342569169453,0.6593016512524243
12830,Nhlrc3,-0.0379117330592565,0.8575599665464244,0.9742449586292548
12831,Rasef,0.9635763729606592,0.8276551787794901,
12832,Gng2,-0.3780700547200699,0.7141204062502009,0.9373400545713182
12833,Klhl6,-0.1050723074406886,0.6912920127279545,0.9315478416270272
12834,Onecut1,,,
12835,Nemp2,0.7524010036132306,0.0107584068788876,0.1280291956838123
12836,Ptgir,-1.642129756265569,0.0226030960745635,0.2085846189252087
12837,Edem3,-0.1379811934849914,0.4078268865382374,0.8186817960714832
12838,Dnai3,-0.9599977791574664,0.8282856423440546,
12839,Gm16433,-0.3629080097953954,0.0947454929534529,0.4609030393773398
12840,Trpv3,-0.7245037312282151,0.7946796092981856,
12841,Ccdc63,0.7236088805246293,0.418783239907943,
12842,Tnp2,1.444638823464304,0.4842567546669483,
12843,Disc1,0.2780236337842531,0.4552705234655705,0.8450611849532578
12844,Zfp513,-0.0579322320203743,0.7950202912399822,0.959112958242754
12845,Fscb,,,
12846,Tmem18,0.3074474264306664,0.1801242563535205,0.6164878888357532
12847,Spice1,0.3721634794828811,0.0803479975029511,0.4234757146094322
12848,Vmn1r66,,,
12849,Dpy19l1,0.0559484694351915,0.7712073936862827,0.95228493779794
12850,Fam89a,0.5254715765121224,0.4339087050267197,0.8345240250014426
12851,Usp17le,,,
12852,Synpo,-2.79718600684902,3.2230456201965643e-16,5.063764431535422e-13
12853,Tmem82,0.5143380821256438,0.8417150427019306,
12854,Or7g35,,,
12855,Il17re,0.0205048802853781,0.9900723572193012,
12856,Mmp1a,,,
12857,Zfp866,0.1936408757091426,0.3708965914993944,0.7974772598234626
12858,Tuba1c,-0.8451143081281891,0.0035690572250438,0.0597855879295117
12859,Hic1,0.0505293073332791,0.8207326497202166,0.9670447885618388
12860,Qrfp,-0.1802462345707956,0.8701553885477077,
12861,Lrrn4,,,
12862,Or2a5,,,
12863,A530016L24Rik,1.374844554189819,0.1934005189380082,0.6361784390880109
12864,D830039M14Rik,-1.4592494027793452,0.4024032977312677,
12865,Mob1a,-0.2215326070144218,0.1767797336427162,0.6116642288208128
12866,Tmem186,-0.1256123271627718,0.6975144136293391,0.9326271215023128
12867,Aqp6,,,
12868,Gm11292,1.914829050786864,0.3698811995402307,
12869,Crppa,-0.2563991664785597,0.5994430609068853,0.9035981670411868
12870,Ppp2r3a,-0.1515876849692161,0.412854642938797,0.8222220000066798
12871,Hpdl,-0.4142691529365797,0.8539870412720629,
12872,Arl11,-0.7281675222769585,0.7180064575052013,
12873,Pyurf,0.0086899983811853,0.9717907068523196,0.9958637242169384
12874,Tmem212,,,
12875,Loricrin,0.4761505342753996,0.2920493906429724,0.7411405811727009
12876,4930426D05Rik,3.0432408343178574,0.4245364406774946,
12878,Simc1,-0.1977545602208555,0.4534883655683592,0.8439874214677201
12880,Rfesd,0.6435051845799793,0.0389705441341506,0.286166041109757
12881,Gpi-ps,-0.1837816037644308,0.2187982948855624,0.6699579633227957
12882,Zmpste24,-0.3034892918695399,0.0595600189035296,0.3628288446598113
12883,Hoxa6,,,
12884,Gm4835,,,
12885,Or5g9,,,
12886,Fam124b,-0.1219117340166305,0.6169471186729123,0.910270181509646
12887,Upf2,0.0085674128880252,0.965632008565973,0.9949791072074052
12888,Niban3,-0.3176572825310164,0.6555879788479817,0.9212191840814554
12890,Exoc3l,0.3735143792527351,0.2248281281543039,0.6759354668148162
12891,Tmem64,-0.0708083165843543,0.75821827562708,0.9501619676759282
12892,Pigv,0.4009997291576451,0.1945526405064456,0.6377899899691201
12893,Fam13c,0.6482459680225746,8.001246829680477e-05,0.0032534885195832
12894,Uevld,0.2553706903496268,0.2594122809103971,0.7099631790286149
12895,Ifi209,0.2842734979878366,0.8995681476024229,
12896,Or5m8,,,
12897,Or10ag2,,,
12898,Trim56,-0.1241913576201622,0.6233735150459996,0.9116644547499404
12899,Teddm1b,1.0691169227049953,0.5995089066733257,
12900,Tmem11,-0.3549939158978557,0.0445523440184837,0.3093175020135618
12901,Pnpla1,0.9635763729606592,0.8276551787794901,
12902,Mei4,,,
12903,Zfp784,0.432063139302836,0.1330742478976783,0.5415149272058742
12904,Gm16373,-0.502856444538379,0.0273323186493714,0.2329747581335526
12905,Smco3,-0.6503121640328997,0.4116549136244168,
12906,B3galnt1,-0.2785638194182402,0.3509092976613023,0.782848809261266
12907,Kcnj6,-1.0715801386666548,0.7057208880924647,
12908,Vmn1r75,,,
12909,Or51s1,,,
12910,D17H6S53E,-0.3362381925104575,0.3484733297654924,0.7807573845842684
12911,Or2y3,,,
12912,Pcdhb19,-0.577993159159089,0.0138410454606269,0.1537882852153723
12913,Or2z2,,,
12914,Cox8c,,,
12915,Fbrsl1,0.2344244489597098,0.4265505237107888,0.8316332187424671
12916,Gm8849,,,
12917,Or10d5,,,
12918,Rhbdl2,-1.1766532514010362,0.0007694490176479,0.0187034366103677
12919,Filip1l,-0.6208662230224824,0.0474088391570952,0.3207276647278294
12920,6530409C15Rik,0.6303826132510799,0.1012960871217089,0.4740583050812805
12921,Hoxd9,-3.254319693077177,0.371487065905747,
12922,Gm6741,1.4128081596772324,0.5289595112121004,
12923,Or51g2,,,
12924,Or5h19,,,
12926,Or51e2,0.100928402071034,0.8152156430600969,0.96469108066987
12927,Hexim2,-0.4604647466353552,0.392622931146145,0.8084886901486293
12928,Or13p4,0.9635763729606592,0.8276551787794901,
12929,Gprasp1,0.2260759086089498,0.2126728392618623,0.663319393162531
12930,Or2k2,-0.8000217184578727,0.4163149304940503,
12931,Tmem130,-0.9599977791574656,0.8282856423440548,
12932,2510009E07Rik,0.0461091471529688,0.7942081418146221,0.959112958242754
12933,Gpr135,0.210237657088287,0.9119539584789093,
12934,Hfm1,0.8556400292543503,0.701852297709048,
12935,Usp48,0.1030492669967799,0.5224409951689943,0.8744811788145674
12936,Otud1,0.5798801589119856,0.0225170784167347,0.2080399852999396
12937,Lrit2,1.9268564126166952,0.6554208405942394,
12938,Rnf227,0.4900040403308103,0.1564006138737793,0.5824770083153246
12939,Hilpda,-0.980046547415778,1.389840691755628e-05,0.0007903629114629
12940,Eif3j2,-0.3241118670388948,0.0612505768653037,0.3684585619194243
12941,Ccdc185,,,
12942,Psapl1,-2.351417325601269,0.5834710926511872,
12943,Leng9,0.3724314687196632,0.1930996192359243,0.6361784390880109
12944,Epop,-0.7085857728883351,0.3454603041576783,0.7795442196734957
12945,Gpr149,,,
12946,Pgp,0.1228839668013047,0.6039118426111889,0.9048400811056244
12947,Gjc2,-0.9487400777812852,0.6716525764612007,
12948,Magea10,,,
12949,Zfp536,-1.4367089140708025,0.0487142543767052,0.326001572592547
12950,Pcdhb12,-0.1763901503793152,0.6343628123628859,0.9138152928678448
12951,Elfn2,1.1086950856986653,0.2481042347893185,
12952,Sptssb,-4.45562720395208,0.1346162094620488,
12953,Rab9b,-3.240524015537741,0.3311354415410195,
12954,Zbtb37,0.2032814109400883,0.3362664031889922,0.7743875582106335
12955,Adam30,-1.165577837595599,0.3527979441685415,
12956,Lce3d,,,
12957,Gm6863,-0.0655552252537533,0.7274845716236371,0.9409540240080088
12958,Gm5867,-0.3419714615369112,0.1406106541553171,0.5543491407489365
12959,Krt34,,,
12960,Acot6,-0.1581079351243552,0.7557943899893896,0.9494994887598828
12961,Frmd8os,0.6325207925645374,0.721539592736244,
12962,Tril,1.1784842948492995,0.0006510753187071,0.0165816318513506
12964,Lgals2,-0.3724805859503871,0.3281484072497354,0.7677657712761053
12965,Gimap5,-0.5832099689549202,0.0037187933420429,0.0618234349452247
12966,Hscb,0.4542119464119133,0.1331180314589624,0.5415149272058742
12967,Rai2,-0.7778137198515291,0.438191638062976,0.8373927773120272
12968,A430060F13Rik,,,
12969,Or11i1,,,
12970,Sorcs1,-0.5478506319643178,0.6551275270174766,
12971,Setx,-0.0425122107693561,0.8020311803347011,0.9593358067798194
12972,Vmn1r225,,,
12973,Dnai7,-0.4286385364754779,0.4330268961903296,0.834500117186358
12974,Zc2hc1a,0.0248913790398259,0.8982400771124965,0.9803572333189128
12975,Fam90a1b,-1.1128967523175457,0.499673919573447,
12976,Fbxl7,-0.3054645094455409,0.3491449385879349,0.7808826733824845
12977,Mdga1,-0.1393160914014927,0.9069789849261428,
12978,Cldn34c4,,,
12979,Pars2,0.0712712041340663,0.8861419818289552,0.979062989405082
12980,4930470P17Rik,,,
12981,Pxylp1,-0.7535171392206301,0.5361727271869061,
12982,Unc5cl,1.338230996273006,0.5867731588681072,
12984,Zfp3,-0.4245506808729231,0.1234336214479608,0.523455019299539
12985,Or2a7,,,
12986,Mmp3,-6.415753762347264,0.12721827775107,
12987,Vps37d,-1.1023407945304629,0.3864305853085995,
12988,Eif5al3-ps,-0.7801229445758688,3.035144742809075e-05,0.0015488283321665
12989,Ubxn10,0.5367639623431437,0.2240171506778517,0.6749704135577977
12991,1700019D03Rik,0.6810316847560927,0.5746380537440037,
12992,Ecm2,0.076184016130648,0.9107335959973994,0.9821955485181746
12993,Fam221b,0.327258810159825,0.7300736979468723,
12994,Adamts3,-1.1341918214929545,0.4630507818879256,
12995,Rbm20,0.1950345638824352,0.3407006055973374,0.776936524542848
12996,0610009L18Rik,0.409831174573866,0.5625969638445845,0.892177588990419
12997,Pld6,-0.314164949806877,0.6239420686480726,0.9117265609085944
12998,Npsr1,,,
12999,Gm9785,0.0373164789151406,0.9864169140287374,
13000,Tmem221,-0.1008863399082502,0.959230335253108,
13001,Tox3,0.4039418828758657,0.0964372478155852,0.4657856398787846
13002,Diras1,-0.8612124572115797,0.8038415782039328,
13003,Dpy19l3,0.1584456707676185,0.6334190657206582,0.91381143343315
13004,Kcns3,-1.986346758572629,0.0253791022185574,0.2214707498811938
13005,Fam25a,0.8376710740867488,0.8076860941676887,
13006,Fem1a,0.0136438918787063,0.9340907178874892,0.987264692833248
13007,1190005I06Rik,-0.9599977791574656,0.8282856423440548,
13008,Or3a4,,,
13009,Or13p10,,,
13010,Pde12,-0.4388259598765682,0.0894236555175782,0.4470468198098274
13011,Capn13,,,
13012,Or7r1,,,
13013,Rpl7,-0.0561340611377638,0.8175398155418685,0.9657447568078902
13014,Col6a6,-0.0375489318824374,0.938344117599989,0.9878025554290942
13015,F830045P16Rik,0.9635763729606592,0.8276551787794901,
13016,Ptpn11,-0.1854550898417076,0.4521484684453174,0.8436130470818543
13017,Trem6l,0.1703330978623569,0.9038435028585482,
13018,Grep1,0.3546365651657236,0.7778873969696816,
13019,Dmrta1,-1.869735335825255,0.6653277746772029,
13020,Pkhd1,,,
13021,Gm12481,,,
13022,1700048O20Rik,-0.3528912276541728,0.4505272138375723,0.8431932476981551
13023,Bicdl2,0.4552383532131682,0.180334008362311,0.6164878888357532
13024,Defb12,,,
13025,Vwce,-0.0248281168662736,0.9799858131670548,
13026,D830025C05Rik,1.3227199164764023,0.2825672989977078,
13027,Prr33,2.98411389521665,0.1878268630132094,
13028,Kifc5c-ps,0.9635763729606592,0.8276551787794901,
13029,Oaz1-ps,0.2252524431638532,0.1634108827489141,0.5920849617566055
13030,Ly6g5b,-1.000501444311579,0.3695548366586662,
13031,Rtn4r,-3.468338865966207,0.2379983744425213,
13032,Adamtsl5,-0.4455178799916665,0.5613262562664891,0.8918075137721446
13033,Or2i1,,,
13034,Lysmd4,0.3108353745760491,0.2380006335803234,0.6909999555588477
13035,Clec4a3,-0.0391702491542467,0.970608734806164,
13036,2900005J15Rik,2.126590577095349,0.0475718251823602,
13037,Tmem145,0.12468274630669,0.966418947787292,
13038,Clrn1,-1.770464348796162,0.6826867931897983,
13039,Or10ab4,,,
13040,Mgat5b,-1.9286264254935712,0.6551008490316961,
13042,1700049L16Rik,,,
13043,Tas2r118,,,
13044,Taf10,-0.0039877675155455,0.986438732171286,0.9977974839111482
13046,Gm5809,-0.5969801062643008,0.1822008804126484,0.6192981402821627
13047,Zmym1,-0.0198291096480353,0.9488244509494472,0.9904046067178224
13048,Chil5,1.1911068604743649,0.0057153798726487,0.0819346225278038
13049,Or11l3,,,
13050,Kbtbd7,0.1089818524535687,0.5647308560441535,0.8924229683891872
13051,Slc36a4,-0.5221945999780363,0.0101108111744446,0.122018567744218
13052,Gm8399,0.2008873641569395,0.5800655360246753,0.8966288842202879
13053,Or2ah1,,,
13054,S1pr2,-0.8474138597553441,0.026367249438978,0.2267813299030875
13055,Vmn2r2,0.9635763729606592,0.8276551787794901,
13056,Zfp469,0.727962477319624,0.1135105664420734,0.5060200576912914
13057,Trp53bp1,-0.1169027009605818,0.4912614232867947,0.8622677797470696
13058,Or8b55,,,
13059,Ccdc60,0.0017912204719014,0.9996608110780904,
13061,Cenatac,0.1282211073287939,0.6983305842992595,0.933018631473754
13062,Ncmap,-1.4491709941139808,0.1563089293920222,
13063,Or55b4,,,
13064,Klhl15,0.0824219449185028,0.6913316893574921,0.9315478416270272
13065,Gimap7,0.585483271243202,0.6702092440255536,
13066,Klri2,0.3444442546761104,0.8470852567494158,
13067,A530064D06Rik,-1.5113266542527288,0.6242155840239707,
13068,Wdfy3,0.1340099150766802,0.5239234075341102,0.8753021400525373
13069,Naalad2,-0.2936829965646499,0.6867875908180878,0.9302509294508582
13070,Adam6a,,,
13071,Or52b2,-1.9286264254935712,0.6551008490316961,
13072,Ccrl2,0.2024147072106127,0.441823754519223,0.8388500530855916
13073,Thrap3,0.0981328363443576,0.5659399493265818,0.8930678434437795
13074,Orai3,-0.0203399203270672,0.9058105402228072,0.9817940758676892
13075,Emx2,,,
13076,Opn5,,,
13077,Krtap19-4,,,
13078,Spata31d1d,0.642172659661876,0.5453202644056317,
13079,Cep164,0.3343033935382053,0.3577633129124462,0.7875289837585643
13080,Pura,0.0283480236680065,0.8714320234554535,0.9762040352890888
13081,2900052L18Rik,0.3382719208633429,0.6270733116254352,0.912061568884273
13082,Mgat2,-0.2898198171090855,0.1632183471261025,0.5918489288377331
13083,Gpr75,-0.5957803987308821,0.3721043805845195,0.7976006179318128
13084,Gls2,-0.355570449199859,0.6385419721333117,0.9146646212693532
13085,Cilp2,-0.0017673581608061,0.998510162286024,
13086,Npy5r,0.0017912204719014,0.9996608110780904,
13087,Adgrd1,0.2041992453958999,0.7967099603369665,0.959112958242754
13088,Mrpl50,-0.1241118090254443,0.5498410214031733,0.8865603677507865
13090,Pcdhb21,-0.689700527475373,0.0122675244657902,0.1411056531963449
13091,Rell2,0.7660253092640507,0.6380710996447345,
13092,Or6c75,,,
13093,Slc35g1,-2.4103654876657523,0.0010970839571377,0.0249368154328162
13094,Or5k15,,,
13095,Irf2bp1,0.1825966254017917,0.4524601058151019,0.8437359230211052
13096,Ccdc141,0.0399689305184867,0.8431321037099224,0.9707798468264472
13097,Npb,3.1015273772555365,0.3609360247674635,
13098,Als2cl,0.5081475319384089,0.0318036363343,0.252845783085454
13099,Or4g7,,,
13100,Or9q2,,,
13101,Krt13,,,
13102,Fmn1,-0.9973605269514952,0.1500055767781567,0.5710825898083102
13103,Pcdhb14,-0.355440872283464,0.1119067990493864,0.5017735467413718
13104,Ccr10,0.3546177970329989,0.514511080975201,0.8714287579853636
13105,Otos,2.000124295862629,0.3530186737598608,
13106,Efcab9,0.4004889827410092,0.5132509140954344,0.8707434027622265
13107,Mthfr-ps1,-0.5311026934732805,0.4198032147406837,0.8273129593821836
13109,Or2w25,,,
13110,Plekhd1os,-2.3878009388162824,0.548502695465704,
13111,Gm9788,0.9635763729606592,0.8276551787794901,
13112,Cep68,-0.0157645818767689,0.924555761863918,0.9860435187601966
13113,Gpr22,0.336471111827918,0.4932774979739817,0.8622677797470696
13114,Zrsr2-ps1,0.5079729217609227,0.0159893971326605,0.1675793922462332
13115,Tafa2,0.0706739473218785,0.9779023448716888,
13116,Eml6,-0.0464175770529087,0.8147169713049857,0.9644802000907308
13117,S100a1,0.326858099492251,0.1453693741757681,0.5630632233237977
13118,Zfp85os,0.8322573675401677,0.4798833853012882,
13119,Efcab8,0.2592462413932622,0.6977176143691912,0.9326271215023128
13120,Spem2,0.0017912204719014,0.9996608110780904,
13121,Lmod3,-0.087134688707688,0.9278687074597094,
13122,C130050O18Rik,0.1522906620043747,0.6863054455344575,0.9302509294508582
13124,Rsbn1,-0.0607872296433706,0.7319538155864711,0.9426858949007608
13125,Il36g,-2.4479093705719843,0.34674053046174,
13126,Or7e174,,,
13128,Bmerb1,0.1635318106927622,0.9204375790241898,
13129,Or56a5,,,
13130,5430402E10Rik,,,
13131,Proca1,0.394915097477844,0.3556127713427141,0.7860211487050012
13132,9530080O11Rik,-0.9599977791574656,0.8282856423440548,
13134,Pheta1,0.2847405975278232,0.3868278652377064,0.8059653480041865
13136,Prss53,0.1516725664945181,0.8911125408914016,
13137,E130201H02Rik,-1.0877305870115506,0.530095388798677,
13138,1810024B03Rik,-0.116149536941462,0.832965338531498,0.9683650374794408
13139,Arf6,0.0686703279990429,0.6733886288145148,0.9258831888138228
13140,1810030O07Rik,0.1141464532390399,0.4916164592205564,0.8622677797470696
13141,Nkrf,-0.3767491737069106,0.04583739598277,0.3136767804131742
13142,Bclaf3,0.1774355192419057,0.3725579693809596,0.7976006179318128
13143,Lsm8,0.0303963840036593,0.8804650768131204,0.9777123277025104
13144,Hepacam2,3.442464765531555,0.3271734903640999,
13145,Tnip3,0.9093893380943696,0.605824382498118,
13146,Rnf182,-0.9599977791574664,0.8282856423440546,
13147,Bcl2l15,-0.0939233752288038,0.9211241903163616,0.9853830316222147
13148,Foxo1,-0.0560562295485305,0.7958281757270624,0.959112958242754
13149,Or2y14,,,
13150,Ptx4,-0.018807438288814,0.994174445486152,
13151,Spink10,-2.6690854925001006,0.2480431053113984,
13152,Wfikkn2,1.0186142031262426,0.4432107578960739,
13153,Nkx2-6,-0.9599977791574656,0.8282856423440548,
13154,Gpr146,0.1820138820642027,0.3004123203919746,0.7495828174979546
13155,S1pr4,0.8476336449241754,0.0192957937500909,0.1889246997983812
13156,Cdc25c,1.9143519008966767,0.0475148391968041,
13157,Or8b57,,,
13158,Vsig4,-1.8994025251092448,0.6601689666375463,
13159,Gm7887,-0.173639377542335,0.4547636017943682,0.8448198304540238
13160,Or5t9,,,
13161,Kcnj4,0.7710152687559364,0.8423400403026016,
13162,Aqp5,,,
13163,Nkx2-3,,,
13164,Grsf1,-0.0216141224971206,0.8992256460983445,0.9803781330913036
13165,Defb13,,,
13166,Dnajc21,-0.2772281747683172,0.2184721512748745,0.6699401125452521
13167,Krtap20-21,,,
13169,Nxpe4,0.3189562365260709,0.0452410400352461,0.3117478556413195
13170,Nhlrc1,0.0881505475039503,0.8542643506051193,0.9733712638487644
13171,Bhlha9,0.0017912204719014,0.9996608110780904,
13172,Il20rb,-0.0444815437221888,0.868951714164036,0.9756571221846896
13173,Vmn1r45,,,
13174,Defb29,,,
13175,Pced1b,0.3071954006451575,0.3395495557856464,0.7756653028189652
13176,Osbpl1a,0.5490646268423235,0.0021367739130721,0.0408052326819767
13177,Pcsk9,-0.4258449554075004,0.5291731534924704,0.8776899345089495
13178,Ctla2a,-0.8691600737644906,0.0001962077150498,0.0065609755211936
13179,Olfm5,2.0137449419483677,1.235694724179216e-08,2.2143362086425467e-06
13180,Gm4895,-0.1104505917935713,0.6436044958226359,0.9155681204666024
13181,4933427E11Rik,-0.4245804849130527,0.736331906474588,
13182,Crb3,0.1484703461121021,0.9077521083460388,
13183,Ubb-ps,-0.191127640706256,0.3416570743383784,0.777999746403421
13184,Or5au1,0.9635763729606592,0.8276551787794901,
13185,Nrn1l,,,
13186,Cnr1,-0.9458557977488607,0.4168994412089355,
13187,Or10g7,,,
13188,Or6c88,,,
13189,Krt84,,,
13190,Zfp879,-0.0864832220066582,0.9043847519153072,0.9811653499632886
13191,Cdkn2a,1.5300913995533794,0.615834698941693,
13192,4930500M09Rik,-1.1214641288255824,0.6682753602144171,
13193,Ubr3,-0.0011042284375117,0.9946980755508966,0.9990383715429368
13194,Apol7c,0.0017912204719014,0.9996608110780904,
13195,Neurog3,-0.9599977791574656,0.8282856423440548,
13196,Mab21l3,-0.999754459956729,0.6250354788017056,
13197,Gpr4,-0.1482753525852903,0.3755440519071673,0.797971586369499
13198,1700001O22Rik,0.4280959880874728,0.6500579364572013,
13199,Dsc1,,,
13200,Trp53i13,0.0302224828480992,0.9279886756129596,0.9863910921555644
13201,Gm9790,0.0562271951315508,0.7837116647993192,0.9559743918175012
13202,Ackr3,0.3892556562167004,0.1331370518711769,0.5415149272058742
13203,Aplnr,0.045863652238982,0.8401019843172448,0.969780972450852
13204,Alkbh2,0.2569726514532757,0.4456263423574637,0.8414004312685087
13205,Phlpp1,0.2919252740872491,0.2627925584925307,0.7128843722810052
13207,Marveld1,-0.4055381462511422,0.0704838319792533,0.3983228216473318
13208,Slc25a53,0.1048006341910382,0.6376846428374593,0.9146646212693532
13209,Snhg11,-0.0950145177980176,0.8582395574852174,0.9743259634158064
13210,Lacc1,-0.8370884804117776,0.0552873086893587,0.3486222234908785
13211,Sowaha,0.2920800116827841,0.6440128273337999,0.9155681204666024
13212,P2ry4,,,
13213,BC024139,-1.9286264254935712,0.6551008490316961,
13214,Ccdc89,0.3263145568666331,0.6352020918160157,0.9139110937414098
13215,Tmem74b,-0.7721291489023561,0.3374134848344924,0.7751363065911185
13216,Cxxc4,0.3089530001120185,0.4837306430027055,0.8584492099625397
13217,Slc16a13,0.0169970532985071,0.9402863137311204,0.9884492266561368
13219,Pcare,,,
13220,Gm13080,-0.225904594799207,0.4669020645628854,0.8507851968016035
13221,Slc15a5,,,
13222,2410080I02Rik,0.1011335146624643,0.9515318998069684,
13223,Tigd3,-0.5832465446032868,0.3934299595436106,0.8090671345778733
13224,Dsg2,-0.5916034879424902,0.7256641017974197,
13225,Sowahd,,,
13226,Adig,-0.9113585816209292,0.6326158596666471,
13228,Sptssa,0.3940278681371336,0.0389658847877876,0.286166041109757
13229,Gm9493,0.0135570193801127,0.9774226020130784,0.9964560089314044
13230,Cryga,,,
13231,Klk12,,,
13232,Camsap3,-0.100887052621905,0.8951152885740745,0.9802189804743168
13233,Gm9791,-0.382190529253126,0.1237998972275283,0.5244310654682351
13234,Or5b94,-1.9286264254935712,0.6551008490316961,
13235,N6amt1,-0.2685208349403953,0.2988811134265233,0.7478579053443986
13236,Pfn3,-0.9599977791574664,0.8282856423440546,
13237,Dock5,-0.6064112378673013,0.0035100246551908,0.0592667039452594
13238,Zfp507,-0.0418138866780478,0.8536079898519621,0.973161663805723
13239,Ffar1,,,
13240,Or7d11,,,
13241,Rin3,-0.0972572936052301,0.615227213426851,0.909453047494496
13242,Stk-ps2,,,
13243,Shisa2,-0.7601932028863626,0.581016476602728,
13244,Fhip1b,0.0676726752187621,0.7907471337168864,0.9584839056438762
13245,Tent5c,0.044556648919768,0.8862127014839545,0.979062989405082
13246,Tnfaip8l1,-0.4466511091644928,0.0704800343926111,0.3983228216473318
13247,Lncpint,0.4205148315033469,0.1232848615950772,0.523455019299539
13248,Ascc1,0.4413432427879407,0.1185905999553716,0.5145269526779935
13249,Zfand3,0.0451849428562537,0.8200901161805925,0.9669053585180842
13251,Klk1b11,,,
13252,Or12e1,,,
13253,2510039O18Rik,-0.0448610575200175,0.799971991980708,0.959112958242754
13254,Hs3st5,1.730031910717953,0.6898139449120235,
13255,Zfp758,0.2259203001876533,0.3481880659213829,0.7807573845842684
13256,Bod1,0.0364678015441795,0.8920481975631154,0.980078410545936
13257,Lingo4,,,
13259,Gm8385,,,
13260,Foxe3,,,
13261,Zfp488,,,
13262,A730020M07Rik,0.2396127289884541,0.8847397235771461,
13263,Znrf4,,,
13264,Tram1l1,-1.3902550200074255,0.2930865369574202,0.7419114029321293
13265,Rps2,-0.0715562411126243,0.8358313626703091,0.9691768043451694
13266,Ackr2,-1.3668847952241765,2.7358413613352863e-06,0.0002086038044733
13267,Or6c6b,,,
13268,Obox3-ps8,,,
13269,Prop1,1.1106904854686583,0.5391267088307228,
13270,4921513I03Rik,-0.1921500667388204,0.7528474949523796,0.9488168747719268
13271,Dact1,-0.2306392508781529,0.8242040718286996,0.9672874863172168
13272,Tceal3,0.2197130212137852,0.857275837082052,
13273,9930012K11Rik,0.1942195832360971,0.5153593978323292,0.8719147214851678
13274,Tex38,-1.8511481149437572,0.6685668381810946,
13275,Or4k52,,,
13276,Rasip1,-0.0517455162652435,0.7621351914473153,0.9506516173889866
13277,Cage1,0.1300561807780555,0.7513360534124611,0.9485391156212164
13278,Acp1,-0.1844951780419379,0.372615412175153,0.7976006179318128
13279,5031434C07Rik,1.2780006958285726,0.0032176373950775,0.0560533038190048
13280,Garem2,0.3092277601364613,0.7797759858892642,
13281,Spata31h1,,,
13282,Tlr7,-0.1089487717408224,0.9236891489795104,0.9858014871830496
13283,Serpinb3a,,,
13284,Dnd1,-0.1650616160465316,0.8662625041252403,
13285,Mycs,,,
13286,Smim7,-0.2704976225374784,0.0891044035016858,0.4466181222370398
13287,Gm9294,0.135558571983173,0.4861240944826529,0.8593317184368102
13288,Zbtb39,-0.1291291153750953,0.4642486921246336,0.8493039641895452
13289,Gm4922,,,
13290,Liph,-1.377932085796933,0.2915818882931292,
13291,Swi5,-0.0049320920408692,0.9804096965412684,0.9970366789888798
13292,Rnf208,-0.9534357133762812,0.6929752709518994,
13293,Cnrip1,-0.467110955455672,0.3339530408431392,0.7724073709190483
13294,B530045E10Rik,0.5344432993674765,0.8098239358971749,
13295,Csrnp2,-0.0467171271446544,0.8184618970893391,0.9661752638620356
13296,Gm11507,2.298855448853635,0.3884434275075891,
13297,Pard6b,-0.7017484808639777,0.3419691261696642,0.777999746403421
13298,Gm7334,-0.1163095882406811,0.5441712890895535,0.8840632232931803
13299,Zbtb7c,0.227386384482511,0.7625358155244877,0.9506516173889866
13300,Csrnp3,-1.008647473652115,0.3808245181322275,
13301,Krtap4-2,,,
13302,Prss42,,,
13303,Plppr4,-1.3748050316935998,0.2296806072340812,
13304,Fzd1,0.1175369026453009,0.6753042681958833,0.9262294479500496
13305,Zfp612,-1.2643140872303502,0.1593943760277065,0.586399314624728
13306,Ly6k,-2.2760739604694056,0.3969049636537995,
13307,Cnpy1,-0.4508345907811569,0.8708539093614465,
13308,Gm13749,-0.295821942780357,0.8181923860450526,
13310,2010007H06Rik,0.1972313080398037,0.7330107690263148,0.9427021793638156
13311,Gm5479,1.834959947704114,0.1953402181492541,
13312,Tmem201,-0.0848550620782203,0.7096406775744017,0.9354729928073796
13313,Il27,,,
13314,Palb2,-0.0538122101979283,0.9097950006928694,0.9821239374352508
13315,Phf11a,0.1105166602038829,0.9591154132853864,
13316,Or52e18,,,
13317,Ccnjl,-0.2423925938387851,0.5991374796134248,0.9035981670411868
13318,Kcnj10,-0.3481238608598567,0.5902395919732955,0.8993248878280385
13319,Gemin7,0.0092017083379446,0.963245087524894,0.9949125931076545
13320,Slc38a6,0.3739476473559233,0.1882287591682192,0.6292393508766653
13321,Gskip,-0.1087393406042183,0.6457742356333516,0.9164772764845364
13322,Dok7,0.7437193150788697,0.1148266547445738,0.5083588886854724
13323,E230025N22Rik,0.5775958967823475,0.6208671530859555,
13324,Gpr152,-0.894769840038109,0.4702922165527621,
13325,Erich5,-0.9599977791574656,0.8282856423440548,
13326,Airim,0.2929009833597433,0.5098378501053735,0.869110989573395
13327,Serpinb1a,0.3959851417774347,0.2719459104218907,0.720204864352688
